repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
enjoy-digital/litex,-1,-1,6.1,-1,-1,2874,37237
eneshecan/whatsapp-for-linux,-1,-1,5.2,-1,-1,4,1456
enazoe/yolo-tensorrt,-1,-1,3.8,-1,-1,1166,4850
emweb/wt,-1,-1,4,-1,-1,151684,384051
emsesp/EMS-ESP32,-1,-1,4.9,-1,-1,11715,55317
emsec/hal,-1,64,5.7,-1,-1,245298,832621
emojicode/emojicode,-1,-1,4.1,-1,-1,6472,46246
emersion/xdg-desktop-portal-wlr,-1,-1,5.9,-1,-1,93,3566
emersion/slurp,-1,-1,5.9,-1,-1,29,1274
emersion/mako,-1,-1,6.3,-1,-1,349,5251
embree/embree,-1,0,6.2,-1,-1,27058,225354
elnormous/HTTPRequest,-1,0,4.1,-1,-1,56,1670
ellson/MOTHBALLED-graphviz,-1,-1,2.9,-1,-1,33441,1062670
elemental/Elemental,-1,-1,4.8,-1,-1,42459,279843
electronicarts/dem-bones,-1,-1,3.7,-1,-1,396,1703
electronicarts/EAStdC,-1,-1,4.1,-1,-1,11838,42468
electech6/ORB_SLAM3_detailed_comments,-1,-1,2.2,-1,-1,20124,56048
electech6/ORB_SLAM2_detailed_comments,-1,-1,4,-1,-1,15007,24615
eigenteam/eigen-git-mirror,-1,0,4.3,-1,-1,46298,211353
eggheads/eggdrop,-1,-1,6.5,-1,-1,9074,64667
efroemling/ballistica,-1,-1,4.6,-1,-1,57139,192925
effolkronium/random,-1,6,4.2,-1,-1,1147,10608
effil/effil,-1,-1,4.3,-1,-1,37,2106
efficient/libcuckoo,-1,0,4.4,-1,-1,2534,16711
efficient/SuRF,-1,-1,4.3,-1,-1,370,6763
eezstreet/OpenD2,-1,-1,2.4,-1,-1,28802,106643
edvardHua/PoseEstimationForMobile,-1,-1,0.8,-1,-1,32969,52188
edubart/otclient,-1,-1,5.3,-1,-1,9577,44027
ed-asriyan/lottie-converter,-1,130,4.9,-1,-1,0,220
eclipse/upm,-1,-1,3.9,-1,-1,89132,126903
eclipse/paho.mqtt.cpp,-1,-1,3.5,-1,-1,7481,10867
eclipse/paho.mqtt.c,-1,-1,5.8,-1,-1,9078,45134
eclipse/mraa,-1,-1,6.7,-1,-1,7092,33830
ec-/Quake3e,-1,-1,4.3,-1,-1,70880,313151
easymodo/qimgv,-1,-1,4.7,-1,-1,1587,22456
earlephilhower/arduino-pico,-1,-1,4.7,-1,-1,22506,66931
eProsima/Fast-DDS,-1,0,5.3,-1,-1,223288,661117
dzavalishin/phantomuserland,-1,-1,2.4,-1,-1,154756,677235
dyninst/dyninst,-1,-1,6.5,-1,-1,68042,327499
dwhinham/mt32-pi,-1,-1,3.9,-1,-1,2042,9095
dvidelabs/flatcc,-1,-1,5.9,-1,-1,9465,36738
dusty-nv/ros_deep_learning,-1,-1,3.9,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,6.1,-1,-1,21373,49990
dusty-nv/jetson-reinforcement,-1,-1,3.3,-1,-1,692,2794
dstogov/php-ffi,-1,-1,3.7,-1,-1,338,10942
dscharrer/innoextract,-1,-1,6.4,-1,-1,3585,12235
drolbr/Overpass-API,-1,-1,4.8,-1,-1,8351,82360
drawpile/Drawpile,-1,-1,5,-1,-1,19546,191188
dpilger26/NumCpp,-1,0,4.8,-1,-1,35905,49887
dottantgal/ROS2_learning,-1,-1,2.3,-1,-1,451,1149
dotnet/diagnostics,-1,0,7,-1,-1,69045,234667
dosemu2/dosemu2,-1,-1,5.2,-1,-1,24758,159219
dorian3d/DBoW2,-1,-1,4.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,5.2,-1,-1,25127,214968
dog-qiuqiu/Yolo-Fastest,-1,-1,2.8,-1,-1,6537,46850
doe300/VC4CL,-1,-1,4.5,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,5.2,-1,-1,1360,4213
dlstreamer/dlstreamer,-1,-1,5.3,-1,-1,8249,45049
djyt/cannonball,-1,-1,3.1,-1,-1,7533,24522
djcb/mu,-1,-1,4.8,-1,-1,11750,52161
discord/discord-rpc,-1,-1,4.4,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,4.8,-1,-1,882,11478
dillongoostudios/goo-engine,-1,-1,4.3,-1,-1,464603,2537371
diharaw/hybrid-rendering,-1,-1,3.8,-1,-1,531,7695
didi/AoE,-1,-1,1.9,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,4.8,-1,-1,80,1460
dfeneyrou/palanteer,-1,0,3.9,-1,-1,22770,111023
devsisters/libquic,-1,259,2.3,-1,-1,140256,486736
devosoft/avida,-1,-1,4.8,-1,-1,31272,132782
devnoname120/vhbb,-1,-1,3.5,-1,-1,697,9420
devilsen/CZXing,-1,-1,1.6,-1,-1,48335,123635
dermesser/libsocket,-1,-1,4.6,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,3.4,-1,-1,255,1361
derickr/vld,-1,-1,4.1,-1,-1,140,1883
dequis/purple-facebook,-1,-1,3.8,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,5.3,-1,-1,4401,22444
delimitrou/DeathStarBench,-1,-1,6.1,-1,-1,8504,116324
del-xiong/screw-plus,-1,-1,3.8,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,-1,3.4,-1,-1,33006,49358
defold/defold,-1,-1,5.2,-1,-1,133922,496628
deepskystacker/DSS,-1,-1,3.6,-1,-1,43944,232910
deeponion/deeponion-legacy,-1,-1,2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,6.4,-1,-1,12647,72625
dechamps/FlexASIO,-1,0,4.3,-1,-1,82,2413
ddemidov/vexcl,-1,0,4.1,-1,-1,6658,38175
ddemidov/amgcl,-1,0,4.9,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,1.9,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,-1,6.4,-1,-1,1016,6694
dchapyshev/aspia,-1,-1,4.8,-1,-1,30808,114527
dcajasn/Riskfolio-Lib,-1,-1,3.9,-1,-1,17605,130564
dbzhang800/QtXlsxWriter,-1,0,4.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,-1,3.1,-1,-1,15915,28660
daw42/glslcookbook,-1,-1,4.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,-1,1.6,-1,-1,154813,116206
davheld/GOTURN,-1,-1,3.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,5.2,-1,-1,5236,15019
datoviz/datoviz,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,-1,5.6,-1,-1,3020,20408
darvincisec/DetectFrida,-1,-1,3.9,-1,-1,170,760
darthcloud/BlueRetro,-1,-1,5,-1,-1,3678,28791
dart-native/dart_native,-1,-1,3.5,-1,-1,4706,6041
darglein/ADOP,-1,-1,4.4,-1,-1,490,6856
daquexian/onnx-simplifier,-1,-1,5.9,-1,-1,97,2912
daoluan/decode-memcached,-1,-1,3.8,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,4.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,0,5.8,-1,-1,12,6302
danielealbano/cachegrand,-1,-1,5.8,-1,-1,6363,60829
daniele77/cli,-1,0,4.9,-1,-1,1956,4846
dangiu/PicoMemcard,-1,-1,5,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,5,-1,-1,2816,8185
damus-io/damus,-1,-1,5.9,-1,-1,12700,39149
dalboris/vpaint,-1,-1,4.4,-1,-1,33079,150610
d99kris/rapidcsv,-1,2,5.1,-1,-1,599,5530
czyt1988/SARibbon,-1,-1,4.9,-1,-1,11299,43552
cyrusimap/cyrus-imapd,-1,-1,6.9,-1,-1,54845,285715
cyberbotics/webots,-1,-1,5.9,-1,-1,68734,292714
cyang-kth/fmm,-1,0,3.8,-1,-1,8879,38990
cy384/ssheven,-1,-1,3.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,5.9,-1,-1,2169,12857
cvg/limap,-1,-1,5.7,-1,-1,3106,20498
cutelyst/cutelyst,-1,-1,5.5,-1,-1,12242,49829
cunarist/rinf,-1,0,6.1,-1,-1,3826,1793
cuitaixiang/LOAM_NOTED,-1,-1,3.8,-1,-1,544,2351
csete/gpredict,-1,-1,4.1,-1,-1,11316,40123
cschied/q2vkpt,-1,-1,3.2,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,3.6,-1,-1,12746,90154
crossroadsfpga/pigasus,-1,-1,2.6,-1,-1,58821,254824
crosslife/OpenBird,-1,-1,2.4,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,5.6,-1,-1,3553,7810
cpvrlab/ImagePlay,-1,-1,4,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,7,-1,-1,3831,15189
couchbase/forestdb,-1,-1,6.2,-1,-1,18450,76382
couchbase/couchnode,-1,-1,5.3,-1,-1,383,15014
coslyk/moonplayer,-1,-1,4.6,-1,-1,968,3432
corosync/corosync,-1,-1,5.8,-1,-1,9541,44889
coreutils/coreutils,-1,-1,6.2,-1,-1,13750,67695
coreos/rpm-ostree,-1,-1,7.9,-1,-1,6011,35727
coreboot/coreboot,-1,-1,5.2,-1,-1,678306,1361607
copperspice/copperspice,-1,-1,4.4,-1,-1,614205,2695448
contour-terminal/contour,-1,-1,6.4,-1,-1,5536,52582
containers/bubblewrap,-1,-1,6.7,-1,-1,658,4132
computationalpathologygroup/ASAP,-1,-1,4.8,-1,-1,1832,23846
compuphase/pawn,-1,-1,4.4,-1,-1,7227,37553
commoncrawl/commoncrawl,-1,-1,1.9,-1,-1,53199,21592
colmap/pycolmap,-1,-1,7,-1,-1,111,4131
collectd/collectd,-1,-1,7,-1,-1,21255,122543
coin-or/Cbc,-1,-1,5.1,-1,-1,30587,139353
codyd51/axle,-1,-1,3.5,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,5,-1,-1,1408,3224
cnjinhao/nana,-1,-1,-1,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,-1,-1,-1,7165,15818
cms-sw/cmssw,-1,-1,7.9,-1,-1,632478,3735451
cmdbug/YOLOv5_NCNN,-1,-1,2.5,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.8,-1,-1,107636,675629
cmangos/mangos-tbc,-1,20,4.6,-1,-1,95590,581211
cmangos/mangos-classic,-1,20,4.8,-1,-1,86091,475079
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.7,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,5.7,-1,-1,22575,76024
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.6,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.8,-1,-1,5284,33027
cjcliffe/CubicSDR,-1,-1,3.5,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
citra-emu/citra-nightly,-1,-1,4.9,-1,-1,31244,311780
citra-emu/citra-canary,-1,-1,4.9,-1,-1,31379,312168
cisco/mercury,-1,-1,5.9,-1,-1,28431,170192
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,4.7,-1,-1,2978,20512
chvmp/champ,-1,-1,5,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,5,-1,-1,1506,51748
chronoxor/FastBinaryEncoding,-1,-1,2.9,-1,-1,11513,94102
chronoxor/CppTrader,-1,-1,5.2,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,4.4,-1,-1,6106,20511
chronolaw/cpp_study,-1,-1,3.9,-1,-1,438,2709
chromiumembedded/cef,-1,-1,6.2,-1,-1,84951,243534
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6.3,-1,-1,24577,107007
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
cherry-embedded/CherryUSB,-1,-1,6.2,-1,-1,31065,275057
cherokee/webserver,-1,-1,4.5,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chengyangkj/Ros_Qt5_Gui_App,-1,-1,4.1,-1,-1,633,3160
chenall/grub4dos,-1,-1,4.7,-1,-1,7856,41451
chdb-io/chdb,-1,-1,5.1,-1,-1,127054,1084818
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.2,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,4.5,-1,-1,203,1839
cgdb/cgdb,-1,92,4.5,-1,-1,10206,21933
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,2.9,-1,-1,10855,27967
celluloid-player/celluloid,-1,-1,5.9,-1,-1,1471,18071
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5.1,-1,-1,19998,83376
cashapp/zipline,-1,290,5.5,-1,-1,3239,59070
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,3.5,-1,-1,4775,11797
canyie/Riru-MomoHider,-1,-1,2.9,-1,-1,64,552
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,4.2,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,6.8,-1,-1,7745,43417
calamares/calamares,-1,-1,6.2,-1,-1,15608,68808
cage-kiosk/cage,-1,-1,6,-1,-1,132,2379
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5.2,-1,-1,6360,77183
c-ares/c-ares,-1,-1,6.8,-1,-1,19420,59054
byteduck/duckOS,-1,-1,5.6,-1,-1,10508,39981
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,165,5.7,-1,-1,2873,13926
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.8,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.9,-1,-1,2853,13873
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,3,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5,-1,-1,3517,112652
bus1/dbus-broker,-1,-1,5.5,-1,-1,4848,23162
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
btzy/nativefiledialog-extended,-1,-1,4.9,-1,-1,505,3019
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,1.9,-1,-1,14764,21669
brofield/simpleini,-1,0,4.6,-1,-1,1468,3591
bricke/Qt-AES,-1,-1,4.9,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
bradharding/doomretro,-1,-1,3.9,-1,-1,65037,144307
brackeen/glfm,-1,-1,4.4,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,5.5,-1,-1,1040,39441
borglab/gtsam,-1,261,5.8,-1,-1,148995,454758
boostorg/python,-1,-1,4.8,-1,-1,4733,25881
boostorg/pfr,-1,0,5.8,-1,-1,1398,7839
boostorg/fiber,-1,-1,5.1,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.6,-1,-1,52725,182750
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,260572,1025011
blynkkk/blynk-library,-1,-1,5.1,-1,-1,1676,14665
bluez/bluez,-1,-1,5.9,-1,-1,24163,420879
bluetiger9/SmtpClient-for-Qt,-1,-1,5.7,-1,-1,591,1875
blue-yonder/turbodbc,-1,-1,6.3,-1,-1,1567,12527
bloomen/transwarp,-1,0,4.2,-1,-1,2107,23118
bloomberg/quantum,-1,-1,7.2,-1,-1,5205,17361
bloomberg/comdb2,-1,-1,7.5,-1,-1,157462,620376
bloomberg/blazingmq,-1,0,7.7,-1,-1,160721,396746
bloomberg/bde,-1,-1,7.5,-1,-1,959950,2288163
blinker-iot/blinker-esp-idf,-1,-1,4.2,-1,-1,7307,14720
blend2d/blend2d,-1,-1,5.8,-1,-1,21047,104259
blawar/ooot,-1,-1,3.3,-1,-1,66156,664049
blackhole89/notekit,-1,-1,4.1,-1,-1,441,4135
bitmovin/libdash,-1,-1,3.5,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,2.4,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,4.3,-1,-1,3690,26212
bitdefender/bddisasm,-1,0,4.9,-1,-1,4481,99803
bitcoin-core/btcdeb,-1,-1,5.8,-1,-1,9362,77432
biocarl/drawing_animation,-1,-1,4.5,-1,-1,174,901
bingmann/sound-of-sorting,-1,-1,4.5,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,5,-1,-1,6029,27305
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,1.9,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,-1,3.9,-1,-1,1808,14299
bfgroup/Lyra,-1,0,4.1,-1,-1,2784,8184
bernedom/SI,-1,0,6.1,-1,-1,740,18465
berkeley-abc/abc,-1,-1,5,-1,-1,196168,657308
beltransen/velo2cam_calibration,-1,-1,4.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,2.1,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,-1,4.1,-1,-1,155,1384
beagleboard/linux,-1,-1,2.1,-1,-1,3986113,24331963
bbc/audiowaveform,-1,-1,5,-1,-1,3306,9557
bastibl/gr-ieee802-11,-1,-1,6.2,-1,-1,1442,4237
basil00/reqrypt,-1,-1,3,-1,-1,3149,13079
banach-space/clang-tutor,-1,-1,4.4,-1,-1,734,1285
balloonwj/flamingo,-1,-1,1.9,-1,-1,28071,157632
balloonwj/TeamTalk,-1,-1,2.5,-1,-1,71144,291105
balde/balde,-1,-1,3.3,-1,-1,1098,8955
baidu/tera,-1,-1,4,-1,-1,14309,119858
baidu/openrasp,-1,-1,3.3,-1,-1,14230,47978
baidu/lac,-1,-1,4.2,-1,-1,566,2061
baidu/braft,-1,-1,6.7,-1,-1,3871,28528
baidu/bigflow,-1,-1,2.1,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,-1,2.9,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,6,-1,-1,12911,137863
azure-rtos/threadx,-1,-1,7.3,-1,-1,128653,226981
azul3d/engine,-1,-1,4.6,-1,-1,22925,19287
axel-download-accelerator/axel,-1,-1,3.8,-1,-1,1222,3682
avisingh599/mono-vo,-1,-1,4.1,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,3.5,-1,-1,412,2972
autowarefoundation/autoware.universe,-1,0,5.2,-1,-1,55418,243849
autotrace/autotrace,-1,76,3.7,-1,-1,3193,12625
autodiff/autodiff,-1,-1,5,-1,-1,2788,7869
autoas/as,-1,-1,3.2,-1,-1,147458,260483
atenpas/gpd,-1,-1,4.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,4.5,-1,-1,1857,8368
astroidmail/astroid,-1,-1,5.3,-1,-1,2187,22664
astrand/xclip,-1,-1,4.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,-1,3.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,5.2,-1,-1,10253,31352
asb2m10/dexed,-1,-1,4.1,-1,-1,2311,8385
asLody/whale,-1,-1,3.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,6.4,-1,-1,2118,10616
arximboldi/immer,-1,-1,6.1,-1,-1,5044,35182
arximboldi/ewig,-1,-1,4.5,-1,-1,276,1518
arx/ArxLibertatis,-1,0,6,-1,-1,22466,109301
arun11299/cpp-subprocess,-1,0,5.2,-1,-1,526,1527
artoolkitx/artoolkitx,-1,-1,3.8,-1,-1,195179,415638
artivis/manif,-1,0,4.6,-1,-1,5557,18667
arthenica/ffmpeg-kit,-1,-1,5.2,-1,-1,7097,22173
artem-ogre/CDT,-1,0,5.7,-1,-1,1317,5899
arq5x/bedtools2,-1,-1,4.4,-1,-1,15966,68226
arnaud-lb/php-rdkafka,-1,-1,4.2,-1,-1,896,5631
arnaud-lb/php-memory-profiler,-1,-1,5.5,-1,-1,144,1609
arkq/bluez-alsa,-1,-1,5.9,-1,-1,4379,27697
ariccio/altWinDirStat,-1,-1,3.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,-1,6.2,-1,-1,3303,11065
arc80/plywood,-1,-1,3.9,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,-1,4.9,-1,-1,20717,62646
aqi00/android2,-1,-1,2.5,-1,-1,75448,688707
appneta/tcpreplay,-1,-1,5.8,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,4.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,-1,4.5,-1,-1,100356,430164
apple/swift-crypto,-1,-1,7.9,-1,-1,40180,131900
apple/cups,-1,-1,5.5,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,4,-1,-1,7754,39984
apitrace/apitrace,-1,-1,5.7,-1,-1,19416,272835
apchenstu/Facial_Details_Synthesis,-1,-1,2.4,-1,-1,148756,351051
apache/subversion,-1,-1,7.5,-1,-1,148569,491034
apache/singa,-1,-1,6.5,-1,-1,15700,48768
apache/parquet-cpp,-1,-1,5,-1,-1,4252,21024
apache/openoffice,-1,-1,5.6,-1,-1,1114816,4852560
apache/mynewt-core,-1,-1,7.5,-1,-1,300840,620919
apache/kudu,-1,0,7.2,-1,-1,109467,385742
apache/incubator-pegasus,-1,0,6.1,-1,-1,34100,160833
apache/impala,-1,-1,6.7,-1,-1,129803,378283
apache/httpd,-1,-1,6.5,-1,-1,66119,241722
apache/guacamole-server,-1,51,6.8,-1,-1,40388,34297
any1/wayvnc,-1,-1,5.6,-1,-1,827,7076
antimof/UxPlay,-1,-1,7.6,-1,-1,1631,28205
ant-media/LibRtmp-Client-for-Android,-1,-1,4.5,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,3.2,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,-1,3.2,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,1.6,-1,-1,26143,230409
andysworkshop/stm32plus,-1,-1,3,-1,-1,135725,260774
ands/lightmapper,-1,-1,3.5,-1,-1,142,1926
android/app-bundle-samples,-1,-1,3.2,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,3.8,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,3.7,-1,-1,6242,33829
andreiz/php-zookeeper,-1,-1,4.8,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,5.2,-1,-1,2145,15332
andreas-mausch/whatsapp-viewer,-1,-1,3.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,5.3,-1,-1,266019,1769851
anael-seghezzi/CToy,-1,-1,2.5,-1,-1,27193,164568
amzn/amzn-drivers,-1,0,5.8,-1,-1,8091,41156
amzeratul/halley,-1,-1,6.2,-1,-1,27729,295402
amule-project/amule,-1,-1,3.4,-1,-1,31284,126161
amov-lab/Prometheus,-1,-1,0.6,-1,-1,19377,72211
amnezia-vpn/amnezia-client,-1,-1,4.8,-1,-1,43474,116865
ammen99/wf-recorder,-1,-1,5.9,-1,-1,86,2070
amd/OpenCL-caffe,-1,-1,2.1,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,4.2,-1,-1,5413,61675
alvr-org/ALVR,-1,-1,5.1,-1,-1,31846,102200
altdesktop/playerctl,-1,-1,4.7,-1,-1,926,5157
altairwei/WizNotePlus,-1,0,4.9,-1,-1,64762,187848
allanrbo/filesremote,-1,-1,3.5,-1,-1,401,26947
aliyun/iotkit-embedded,-1,-1,2.5,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,3.6,-1,-1,214,2162
alicevision/AliceVision,-1,-1,6.3,-1,-1,37849,146524
alibaba/xquic,-1,-1,7.4,-1,-1,8449,61769
alibaba/tair,-1,79,4.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,5.7,-1,-1,8007,50024
alibaba/euler,-1,-1,3.9,-1,-1,4675,30733
alibaba/Patrons,-1,-1,4.1,-1,-1,691,3230
alibaba/BladeDISC,-1,-1,6.3,-1,-1,27843,119508
alexkay/spek,-1,-1,4,-1,-1,108,2706
alexandervdm/gummi,-1,-1,3.8,-1,-1,2247,8991
alembic/alembic,-1,-1,6.1,-1,-1,31747,88944
aldostools/webMAN-MOD,-1,-1,3.5,-1,-1,47800,198105
albfan/miraclecast,-1,81,4.9,-1,-1,2124,21027
alaingalvan/CrossWindow,-1,0,4.5,-1,-1,413,3083
ajkhoury/ReClassEx,-1,-1,2.3,-1,-1,11010,106759
aiyaapp/AiyaEffectsAndroid,-1,-1,1.8,-1,-1,3459,45615
aitos-io/BoAT-X-Framework,-1,-1,5,-1,-1,50747,176831
airwindows/airwindows,-1,-1,6.2,-1,-1,121595,426001
ai-winter/ros_motion_planning,-1,-1,6.6,-1,-1,4929,10268
ai-techsystems/deepC,-1,0,4.2,-1,-1,48911,185579
ahodesuka/ahoviewer,-1,-1,3.9,-1,-1,8758,40414
aguinet/dragonffi,-1,-1,4.2,-1,-1,3125,16604
afritz1/OpenTESArena,-1,-1,5.2,-1,-1,5528,72177
aff3ct/aff3ct,-1,-1,3.2,-1,-1,9013,108550
aesophor/wmderland,-1,9,3.6,-1,-1,293,3395
advancedfx/advancedfx,-1,-1,6.4,-1,-1,7322,84889
adrianlopezroche/fdupes,-1,36,3.1,-1,-1,973,6070
adamstark/AudioFile,-1,-1,4.4,-1,-1,962,8294
adafruit/adafruit-beaglebone-io-python,-1,-1,4.1,-1,-1,913,4318
adafruit/Adafruit_SSD1306,-1,-1,4.7,-1,-1,554,854
adafruit/Adafruit_Learning_System_Guides,-1,-1,5.7,-1,-1,4862,198875
adafruit/Adafruit-GFX-Library,-1,-1,5.1,-1,-1,2554,24978
acidicoala/ScreamAPI,-1,-1,4.9,-1,-1,11798,5993
acdemiralp/fg,-1,-1,4.4,-1,-1,519,9467
acaudwell/Logstalgia,-1,-1,3.7,-1,-1,505,4399
acado/acado,-1,-1,4.3,-1,-1,111304,243906
abumq/easyloggingpp,-1,0,3.8,-1,-1,1387,11456
abreheret/PixelAnnotationTool,-1,-1,3.8,-1,-1,82,1452
abcz316/SKRoot-linuxKernelRoot,-1,-1,3.8,-1,-1,1320,16325
abb128/LiveCaptions,-1,-1,5.8,-1,-1,938,3807
