repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
ghaerr/microwindows,-1,-1,4.2,-1,-1,408552,926834
ggerganov/wave-share,-1,-1,4.4,-1,-1,159,1464
gfwilliams/tiny-js,-1,-1,4.1,-1,-1,499,2656
getdnsapi/stubby,-1,-1,4.7,-1,-1,858,3074
getdnsapi/getdns,-1,-1,4.8,-1,-1,14572,52882
germanoa/compiladores,-1,-1,3,-1,-1,2152,7666
gerbera/gerbera,-1,-1,5.5,-1,-1,10060,40600
georgmartius/vid.stab,-1,-1,4.9,-1,-1,2443,6442
geo-data/cesium-terrain-builder,-1,-1,3.8,-1,-1,1306,2602
genodelabs/genode,-1,-1,5.8,-1,-1,113173,387595
generalized-intelligence/GAAS,-1,1184,0.7,-1,-1,182136,620108
gemrb/gemrb,-1,0,6.2,-1,-1,24145,141386
geemion/Khepri,-1,-1,2.4,-1,-1,802,3860
geany/geany-plugins,-1,-1,6,-1,-1,15702,88380
gdnsd/gdnsd,-1,-1,5.2,-1,-1,5662,19396
gdbinit/MachOView,-1,-1,4.4,-1,-1,46021,162548
gazebosim/gz-sim,-1,-1,6.9,-1,-1,50750,143025
gazebosim/gazebo-classic,-1,-1,6.7,-1,-1,156855,457093
gaoxiang12/rgbd-slam-tutorial-gx,-1,-1,1.9,-1,-1,561,1863
gaoxiang12/faster-lio,-1,-1,4.6,-1,-1,1479,5635
gaoxiang12/ORBSLAM2_with_pointcloud_map,-1,-1,1.9,-1,-1,7296,26280
gaowenliang/imu_utils,-1,-1,4.1,-1,-1,181,1273
gameknife/gkEngine,-1,-1,1.9,-1,-1,32701,135033
gamecreature/QtAwesome,-1,-1,5.2,-1,-1,125,10517
gabyx/ApproxMVBB,-1,-1,4.1,-1,-1,3058,11679
fzi-forschungszentrum-informatik/Lanelet2,-1,-1,5,-1,-1,4925,25545
fwupd/fwupd,-1,-1,6.8,-1,-1,45061,221039
fwilliams/point-cloud-utils,-1,0,5.3,-1,-1,19823,41129
fvwmorg/fvwm3,-1,-1,5.5,-1,-1,19478,147662
futurerestore/futurerestore,-1,-1,4,-1,-1,63,3022
fungos/cr,-1,-1,5.5,-1,-1,1558,7999
fstl-app/fstl,-1,-1,4,-1,-1,92,2072
fsphil/fswebcam,-1,-1,4.5,-1,-1,1302,7294
fruxo/turbobadger,-1,-1,4.1,-1,-1,5778,28248
frida/frida-python,-1,-1,2.9,-1,-1,11,4116
freeglut/freeglut,-1,-1,5.6,-1,-1,9840,29513
freeciv/freeciv,-1,-1,5.6,-1,-1,118093,471612
free-audio/clap,-1,0,6.9,-1,-1,1752,2003
fredrik-johansson/arb,-1,-1,4.5,-1,-1,25534,208541
francma/wob,-1,-1,5.2,-1,-1,17,1599
francescmm/GitQlient,-1,-1,5,-1,-1,4050,16114
fraillt/bitsery,-1,0,4.6,-1,-1,2954,13172
fpgasystems/fpga-network-stack,-1,-1,4.2,-1,-1,7529,25335
foxleezh/AOSP,-1,-1,3.6,-1,-1,11965,50979
fossasia/pslab-firmware,-1,-1,4.7,-1,-1,8932,28733
fossasia/pslab-bootloader,-1,-1,4.3,-1,-1,2088,1180
fnc12/sqlite_orm,-1,8,6.2,-1,-1,7285,50518
fn2006/PollyMC,-1,-1,4.1,-1,-1,18939,75388
fmrico/book_ros2,-1,-1,4.1,-1,-1,834,3252
flutter-webrtc/flutter-webrtc,-1,-1,5.4,-1,-1,1456,9890
flowdriveai/flowpilot,-1,0,2,-1,-1,18327,31186
floooh/sokol-samples,-1,-1,5.8,-1,-1,21500,169652
floooh/oryol,-1,-1,3.1,-1,-1,8875,40877
floatlazer/semantic_slam,-1,-1,4.4,-1,-1,7207,24954
flexible-collision-library/fcl,-1,-1,5.2,-1,-1,27857,71047
flexflow/FlexFlow,-1,0,6,-1,-1,10248,101525
fletcher/MultiMarkdown-6,-1,-1,4.4,-1,-1,9610,117713
flatpak/xdg-desktop-portal,-1,-1,6.7,-1,-1,3287,35236
flatpak/flatpak,-1,146,6.9,-1,-1,12018,93248
flareteam/flare-engine,-1,-1,5.3,-1,-1,8633,48953
flann-lib/flann,-1,248,4.9,-1,-1,4036,14994
fixstars/libSGM,-1,-1,4.4,-1,-1,381,2672
figozhang/runninglinuxkernel_4.0,-1,-1,2.5,-1,-1,2247500,11079413
fifengine/fifengine,-1,-1,3.8,-1,-1,20246,42642
fibjs/fibjs,-1,-1,4.6,-1,-1,5784,124712
fenwii/OpenHarmony,-1,-1,1.7,-1,-1,1455470,5026554
fenrus75/powertop,-1,-1,4.5,-1,-1,4815,15218
fenderglass/Flye,-1,-1,5.8,-1,-1,44975,133574
felixendres/rgbdslam_v2,-1,-1,2.7,-1,-1,9973,45931
felix-lang/felix,-1,-1,3.9,-1,-1,96831,212056
feichtenhofer/gpu_flow,-1,-1,3.5,-1,-1,102,1324
fede-vaccaro/TerrainEngine-OpenGL,-1,-1,3.9,-1,-1,48446,85901
fdivitto/FabGL,-1,-1,4.7,-1,-1,17005,606626
fcitx/fcitx5,-1,-1,6,-1,-1,6204,66369
fcitx/fcitx-rime,-1,-1,4.5,-1,-1,300,10887
fcitx/fcitx,-1,-1,4.6,-1,-1,13427,141753
fay59/fcd,-1,-1,4.1,-1,-1,1708,19468
fastogt/fastonosql,-1,-1,4.4,-1,-1,6092,32133
fastio/1store,-1,-1,3.9,-1,-1,48683,204317
fastfloat/fast_float,-1,0,5.5,-1,-1,603,6297
fangfufu/httpdirfs,-1,-1,5.3,-1,-1,1102,3017
fancycode/MemoryModule,-1,-1,4.3,-1,-1,221,1601
facontidavide/CPP_Optimizations_Diary,-1,-1,3.9,-1,-1,22,384
facontidavide/Bonxai,-1,-1,5.5,-1,-1,294,4658
facebookresearch/rebel,-1,-1,5,-1,-1,624,3764
facebookincubator/velox,-1,3,5.4,-1,-1,92875,723490
facebookincubator/oomd,-1,-1,7,-1,-1,5999,12072
facebookincubator/fizz,-1,-1,6,-1,-1,7359,64776
facebookincubator/FBX2glTF,-1,-1,4.1,-1,-1,6999,21888
facebook/wdt,-1,-1,6.7,-1,-1,4817,17056
facebook/wangle,-1,-1,6,-1,-1,6828,21610
facebook/transform360,-1,-1,6.7,-1,-1,355,2640
facebook/openr,-1,-1,5.5,-1,-1,16236,62425
facebook/mvfst,-1,-1,5.7,-1,-1,15908,123999
facebook/mcrouter,-1,-1,7.9,-1,-1,16490,97510
facebook/mariana-trench,-1,-1,6.5,-1,-1,5485,54864
facebook/fbthrift,-1,-1,6.8,-1,-1,68921,802520
facebook/fboss,-1,-1,6.2,-1,-1,59754,2650031
facebook/CacheLib,-1,-1,5.4,-1,-1,28154,88191
fabiensanglard/Another-World-Bytecode-Interpreter,-1,-1,4.1,-1,-1,757,3331
fabianschuiki/OpenSkyscraper,-1,-1,5,-1,-1,903,8402
fabianishere/pam_reattach,-1,-1,4.5,-1,-1,165,159
faasm/faasm,-1,-1,5.3,-1,-1,2802,21706
f1xpl/openauto,-1,-1,3.5,-1,-1,1364,5088
ezEngine/ezEngine,-1,-1,5,-1,-1,189020,976780
eyalroz/cuda-api-wrappers,-1,-1,5.6,-1,-1,6010,18814
expressvpn/lightway-core,-1,-1,7.6,-1,-1,5215,9801
exinnet/tclip,-1,-1,3.7,-1,-1,123,620
exelix11/SwitchThemeInjector,-1,-1,4.2,-1,-1,37955,130660
exeldro/obs-move-transition,-1,-1,5.8,-1,-1,188,13827
excamera/alfalfa,-1,-1,4.1,-1,-1,3475,15784
eurecom-s3/symcc,-1,0,5.1,-1,-1,1622,3948
etr/libhttpserver,-1,-1,5.2,-1,-1,1683,7857
ethz-asl/voxgraph,-1,-1,5.7,-1,-1,842,5035
ethz-asl/voxblox,-1,-1,5.4,-1,-1,2444,13725
ethz-asl/segmap,-1,-1,4.5,-1,-1,1545,8147
ethz-asl/rovio,-1,-1,5.1,-1,-1,2589,7884
ethz-asl/rotors_simulator,-1,-1,5.3,-1,-1,3061,9480
ethz-asl/robust_point_cloud_registration,-1,-1,3.5,-1,-1,139,1227
ethz-asl/polygon_coverage_planning,-1,-1,4.3,-1,-1,2144,7201
ethz-asl/mav_trajectory_generation,-1,-1,5,-1,-1,2187,8187
ethz-asl/mav_active_3d_planning,-1,-1,4.3,-1,-1,1734,9457
ethz-asl/maplab,-1,-1,4,-1,-1,12164,121141
ethz-asl/lidar_align,-1,-1,3.5,-1,-1,21,840
ethz-asl/kalibr,-1,-1,5.8,-1,-1,17975,72604
ethz-asl/ethzasl_msf,-1,-1,4.3,-1,-1,2752,9444
ethz-asl/aerial_mapper,-1,-1,4.3,-1,-1,1049,4229
ethz-adrl/towr,-1,-1,4.6,-1,-1,3980,5479
ethereal-developers/OpenScan,-1,-1,1.7,-1,-1,28147,42695
eteran/edb-debugger,-1,-1,4.6,-1,-1,14532,48716
esseks/monicelli,-1,-1,4.4,-1,-1,78,2557
espruino/Espruino,-1,-1,6.5,-1,-1,446789,986021
espressif/esp32-camera,-1,-1,6.5,-1,-1,2525,17634
espressif/esp-who,-1,-1,4.4,-1,-1,1014,8096
espressif/esp-sr,-1,-1,4.4,-1,-1,2631,36145
espressif/esp-skainet,-1,-1,5.6,-1,-1,1554,107448
espressif/esp-mqtt,-1,-1,5.1,-1,-1,870,5404
espressif/esp-mdf,-1,-1,3.9,-1,-1,10882,48126
espressif/esp-matter,-1,-1,5.7,-1,-1,4460,55887
espressif/esp-iot-solution,-1,-1,3.6,-1,-1,26046,197443
espressif/esp-hosted,-1,0,3.7,-1,-1,5576,33170
espressif/esp-homekit-sdk,-1,-1,4.4,-1,-1,9327,16814
espressif/esp-drone,-1,-1,5.1,-1,-1,48570,86972
espressif/esp-csi,-1,-1,4.5,-1,-1,345,2033
espressif/esp-at,-1,-1,4.5,-1,-1,46883,72635
espressif/esp-apple-homekit-adk,-1,-1,3.5,-1,-1,1303,3743
espressif/esp-adf,-1,-1,4.2,-1,-1,34794,110724
esa/pagmo2,-1,-1,5.4,-1,-1,22239,1753561
erikkaashoek/Comskip,-1,-1,5.2,-1,-1,4852,24031
ericpaulbishop/gargoyle,-1,-1,4.4,-1,-1,18503,70105
eric612/MobileNet-YOLO,-1,-1,1.4,-1,-1,14523,75555
eranpeer/FakeIt,-1,0,4.8,-1,-1,1272,98390
epsilla-cloud/vectordb,-1,-1,6.1,-1,-1,10983,47064
epoupon/lms,-1,-1,6.1,-1,-1,8398,32973
epasveer/seer,-1,-1,5.1,-1,-1,3851,26257
enjoy-digital/litex,-1,-1,5.7,-1,-1,2874,37274
engcang/vins-application,-1,-1,4.4,-1,-1,4317,23359
eneshecan/whatsapp-for-linux,-1,-1,4.8,-1,-1,4,1455
enazoe/yolo-tensorrt,-1,-1,3.8,-1,-1,1166,4850
emweb/wt,-1,-1,4.3,-1,-1,151810,384460
emsesp/EMS-ESP32,-1,-1,5.1,-1,-1,10997,52963
emsec/hal,-1,64,5.8,-1,-1,245642,833600
emojicode/emojicode,-1,-1,4,-1,-1,6472,46246
emersion/xdg-desktop-portal-wlr,-1,-1,5.5,-1,-1,97,3583
emersion/slurp,-1,-1,6.3,-1,-1,29,1274
emersion/mako,-1,-1,6.8,-1,-1,349,5230
embree/embree,-1,0,5,-1,-1,27058,225354
elnormous/HTTPRequest,-1,0,4.1,-1,-1,56,1670
ellson/MOTHBALLED-graphviz,-1,-1,2.9,-1,-1,33441,1062670
elemental/Elemental,-1,-1,4.8,-1,-1,42459,279843
electronicarts/dem-bones,-1,-1,3.7,-1,-1,396,1703
electronicarts/EAStdC,-1,-1,4.1,-1,-1,11838,42468
electech6/ORB_SLAM3_detailed_comments,-1,-1,2.2,-1,-1,20124,56048
electech6/ORB_SLAM2_detailed_comments,-1,-1,4,-1,-1,15007,24615
eigenteam/eigen-git-mirror,-1,0,4.3,-1,-1,46298,211353
eggheads/eggdrop,-1,-1,6.8,-1,-1,9075,64744
efroemling/ballistica,-1,-1,4.7,-1,-1,57297,193877
effolkronium/random,-1,6,4.2,-1,-1,1147,10608
effil/effil,-1,-1,4.3,-1,-1,37,2106
efficient/libcuckoo,-1,0,4.4,-1,-1,2534,16711
efficient/SuRF,-1,-1,4.3,-1,-1,370,6763
eezstreet/OpenD2,-1,-1,2.4,-1,-1,28802,106643
edvardHua/PoseEstimationForMobile,-1,-1,0.8,-1,-1,32969,52188
edubart/otclient,-1,-1,5.3,-1,-1,9577,44027
ed-asriyan/lottie-converter,-1,130,4.9,-1,-1,0,220
eclipse/upm,-1,-1,3.9,-1,-1,89132,126903
eclipse/paho.mqtt.cpp,-1,-1,5.8,-1,-1,8119,11649
eclipse/paho.mqtt.c,-1,-1,5.8,-1,-1,9078,45134
eclipse/omr,-1,872,5.8,-1,-1,208279,791027
eclipse/mraa,-1,-1,6.4,-1,-1,7140,34266
ec-/Quake3e,-1,-1,4.3,-1,-1,70880,313151
easymodo/qimgv,-1,-1,4.7,-1,-1,1587,22471
earlephilhower/arduino-pico,-1,-1,5.1,-1,-1,22720,68217
eProsima/Fast-DDS,-1,0,5.3,-1,-1,247434,718555
dzavalishin/phantomuserland,-1,-1,2.4,-1,-1,154756,677235
dyninst/dyninst,-1,-1,6.5,-1,-1,67029,334597
dwhinham/mt32-pi,-1,-1,3.8,-1,-1,2042,9095
dvidelabs/flatcc,-1,-1,5.8,-1,-1,9485,36918
dusty-nv/ros_deep_learning,-1,-1,3.7,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,5.9,-1,-1,21373,49991
dusty-nv/jetson-reinforcement,-1,-1,3.3,-1,-1,692,2794
dune3d/dune3d,-1,-1,4.2,-1,-1,6986,134108
ducalex/retro-go,-1,-1,4.6,-1,-1,33276,199403
dstogov/php-ffi,-1,-1,3.7,-1,-1,338,10942
dscharrer/innoextract,-1,-1,4.7,-1,-1,3585,12235
drolbr/Overpass-API,-1,-1,4.9,-1,-1,8351,82360
drawpile/Drawpile,-1,-1,4.9,-1,-1,19617,195550
dpilger26/NumCpp,-1,0,5,-1,-1,35905,49887
dottantgal/ROS2_learning,-1,-1,2.3,-1,-1,451,1149
dotnet/diagnostics,-1,0,7.8,-1,-1,69081,235201
dosemu2/dosemu2,-1,-1,5,-1,-1,26512,165778
dorian3d/DBoW2,-1,-1,4.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,5.1,-1,-1,25117,215713
dog-qiuqiu/Yolo-Fastest,-1,-1,2.8,-1,-1,6537,46850
doe300/VC4CL,-1,-1,4.1,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,5.2,-1,-1,1360,4213
dlstreamer/dlstreamer,-1,-1,4,-1,-1,8249,45049
djyt/cannonball,-1,-1,3.1,-1,-1,7533,24522
djcb/mu,-1,-1,5.2,-1,-1,11769,52223
discord/discord-rpc,-1,-1,4.4,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,5.2,-1,-1,882,11478
directvt/vtm,-1,-1,5.2,-1,-1,2302,47535
dillongoostudios/goo-engine,-1,-1,6.2,-1,-1,472301,2646028
diharaw/hybrid-rendering,-1,-1,3.8,-1,-1,531,7695
didi/AoE,-1,-1,1.9,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,4.8,-1,-1,80,1460
dfm/george,-1,-1,5.5,-1,-1,181,3770
dfeneyrou/palanteer,-1,0,3.9,-1,-1,22770,111023
devsisters/libquic,-1,259,2.3,-1,-1,140256,486736
devosoft/avida,-1,-1,5.2,-1,-1,31287,133305
devnoname120/vhbb,-1,-1,3.5,-1,-1,697,9420
devilsen/CZXing,-1,-1,1.6,-1,-1,48335,123635
devbis/z03mmc,-1,-1,5,-1,-1,1093,2929
dermesser/libsocket,-1,-1,4.4,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,3.4,-1,-1,255,1361
derickr/vld,-1,-1,4.1,-1,-1,140,1883
dequis/purple-facebook,-1,-1,4,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,4.3,-1,-1,4401,22444
delimitrou/DeathStarBench,-1,-1,5.6,-1,-1,8544,116843
del-xiong/screw-plus,-1,-1,3.8,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,-1,3.4,-1,-1,33006,49358
defold/defold,-1,-1,5.4,-1,-1,134293,499693
deepskystacker/DSS,-1,-1,3.6,-1,-1,44091,233080
deeponion/deeponion-legacy,-1,-1,2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,6.4,-1,-1,12647,72625
dechamps/FlexASIO,-1,0,4.6,-1,-1,82,2413
ddemidov/vexcl,-1,0,4.1,-1,-1,6658,38175
ddemidov/amgcl,-1,0,4.6,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,1.9,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,-1,6.4,-1,-1,1016,6694
dchapyshev/aspia,-1,-1,4.9,-1,-1,31949,121285
dcajasn/Riskfolio-Lib,-1,-1,4.3,-1,-1,17605,130564
dbzhang800/QtXlsxWriter,-1,0,4.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,-1,3.1,-1,-1,15915,28660
daw42/glslcookbook,-1,-1,4.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,-1,1.6,-1,-1,154813,116206
davheld/GOTURN,-1,-1,3.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,5.2,-1,-1,5236,15019
datoviz/datoviz,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,-1,5.3,-1,-1,3020,20408
darvincisec/DetectFrida,-1,-1,3.9,-1,-1,170,760
dartsim/dart,-1,0,5.5,-1,-1,75949,295619
darthcloud/BlueRetro,-1,-1,5.2,-1,-1,3683,29016
dart-native/dart_native,-1,-1,3.5,-1,-1,4706,6041
darglein/ADOP,-1,-1,4.4,-1,-1,490,6856
daquexian/onnx-simplifier,-1,-1,5.9,-1,-1,97,2918
daoluan/decode-memcached,-1,-1,3.8,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,4.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,0,5.8,-1,-1,12,7868
danielealbano/cachegrand,-1,-1,5.7,-1,-1,6363,60829
daniele77/cli,-1,0,4.8,-1,-1,1956,4846
dangiu/PicoMemcard,-1,-1,5,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,5,-1,-1,2816,8185
damus-io/damus,-1,-1,7.1,-1,-1,12879,40456
dalboris/vpaint,-1,-1,4.2,-1,-1,33079,150610
dalathegreat/BYD-Battery-Emulator-For-Gen24,-1,-1,6.6,-1,-1,3739,20095
daancode/a-star,-1,-1,4.8,-1,-1,5,220
d99kris/rapidcsv,-1,2,5,-1,-1,599,5530
czyt1988/SARibbon,-1,-1,4.9,-1,-1,11665,44484
cyrusimap/cyrus-imapd,-1,-1,7,-1,-1,54850,285736
cyberbotics/webots,-1,-1,5.7,-1,-1,68734,292721
cyang-kth/fmm,-1,0,3.8,-1,-1,8879,38990
cy384/ssheven,-1,-1,3.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,4.6,-1,-1,2169,12857
cvg/limap,-1,-1,5.7,-1,-1,3106,20498
cutelyst/cutelyst,-1,-1,5.3,-1,-1,15052,49726
cunarist/rinf,-1,0,6.1,-1,-1,3913,1838
cuitaixiang/LOAM_NOTED,-1,-1,3.8,-1,-1,544,2351
csete/gpredict,-1,-1,5.8,-1,-1,11333,40361
cschied/q2vkpt,-1,-1,3.2,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,3.6,-1,-1,12746,90154
crownengine/crown,-1,-1,4.5,-1,-1,196495,1060920
crossroadsfpga/pigasus,-1,-1,2.6,-1,-1,58821,254824
crosslife/OpenBird,-1,-1,2.4,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,6.7,-1,-1,3568,7710
cpvrlab/ImagePlay,-1,-1,4,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,7,-1,-1,3831,15192
couchbase/forestdb,-1,-1,6.2,-1,-1,18450,76382
couchbase/couchnode,-1,-1,6.2,-1,-1,381,14996
coslyk/moonplayer,-1,-1,3.9,-1,-1,968,3432
corosync/corosync,-1,-1,6,-1,-1,9541,44889
coreutils/coreutils,-1,-1,6.2,-1,-1,13748,67477
coreos/rpm-ostree,-1,-1,7.9,-1,-1,6020,35819
coreboot/coreboot,-1,-1,5.2,-1,-1,683502,1417113
copperspice/copperspice,-1,-1,4.4,-1,-1,607467,2723697
contour-terminal/contour,-1,0,6.6,-1,-1,5641,54323
containers/bubblewrap,-1,-1,6.5,-1,-1,658,4132
connormanning/entwine,-1,-1,5.2,-1,-1,16257,47970
computationalpathologygroup/ASAP,-1,-1,3.3,-1,-1,1832,23846
compuphase/pawn,-1,-1,4.2,-1,-1,7227,37553
commoncrawl/commoncrawl,-1,-1,1.9,-1,-1,53199,21592
colmap/pycolmap,-1,-1,7,-1,-1,97,4159
coin-or/Cbc,-1,-1,5.1,-1,-1,30634,139681
codyd51/axle,-1,-1,3.5,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,5,-1,-1,1416,3276
cnjinhao/nana,-1,-1,5.2,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,5.5,-1,-1,7064,15627
cms-sw/cmssw,-1,-1,7.9,-1,-1,634579,3762102
cmdbug/YOLOv5_NCNN,-1,-1,2.7,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.8,-1,-1,107574,675109
cmangos/mangos-tbc,-1,20,4.7,-1,-1,95475,580221
cmangos/mangos-classic,-1,20,4.7,-1,-1,85991,474394
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.4,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,4.5,-1,-1,22787,77244
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.5,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.6,-1,-1,5284,33027
cjcliffe/CubicSDR,-1,-1,3.2,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
citra-emu/citra-nightly,-1,0,4.9,-1,-1,31466,312688
citra-emu/citra-canary,-1,0,4.9,-1,-1,31466,312737
cisco/mercury,-1,-1,5.8,-1,-1,28565,170353
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,4.7,-1,-1,2978,20512
chvmp/champ,-1,-1,4.8,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,5,-1,-1,1528,52600
chronoxor/FastBinaryEncoding,-1,-1,3.4,-1,-1,11513,94096
chronoxor/CppTrader,-1,-1,5,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,5,-1,-1,6117,20568
chronolaw/cpp_study,-1,-1,3.9,-1,-1,438,2709
chromiumembedded/cef,-1,-1,6.2,-1,-1,85394,244599
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6.3,-1,-1,24581,106993
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
chiteroman/PlayIntegrityFix,-1,-1,4.2,-1,-1,4315,17778
cherry-embedded/CherryUSB,-1,-1,5.7,-1,-1,27673,265912
cherokee/webserver,-1,-1,4.5,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chenall/grub4dos,-1,-1,4.5,-1,-1,7855,41468
chdb-io/chdb,-1,-1,4.9,-1,-1,131802,1170213
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.3,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,4.5,-1,-1,203,1839
cgdb/cgdb,-1,92,4.3,-1,-1,10206,21933
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,2.9,-1,-1,10855,27967
celluloid-player/celluloid,-1,-1,5.9,-1,-1,1473,18181
cegui/cegui,-1,-1,4.5,-1,-1,70884,381270
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5.1,-1,-1,19998,83376
cashapp/zipline,-1,288,5.8,-1,-1,3240,59071
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,3.8,-1,-1,4784,11868
canyie/Riru-MomoHider,-1,-1,2.9,-1,-1,64,552
canonical/dqlite,-1,-1,5.8,-1,-1,4153,25155
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,4.2,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,6.9,-1,-1,7745,43417
calamares/calamares,-1,-1,6.5,-1,-1,15691,69137
cage-kiosk/cage,-1,-1,6.7,-1,-1,132,2385
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5.3,-1,-1,6363,77189
byteduck/duckOS,-1,-1,5.6,-1,-1,10581,41183
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,165,5.8,-1,-1,2874,13930
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.6,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.8,-1,-1,2853,13873
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,3,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5.4,-1,-1,3517,112663
bus1/dbus-broker,-1,-1,5.8,-1,-1,4933,23333
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
btzy/nativefiledialog-extended,-1,-1,6,-1,-1,585,3229
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,1.9,-1,-1,14764,21669
bricke/Qt-AES,-1,-1,4.6,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
bradharding/doomretro,-1,-1,3.9,-1,-1,65122,145644
brackeen/glfm,-1,-1,4.4,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,5.4,-1,-1,1040,39441
borglab/gtsam,-1,261,6.1,-1,-1,154190,464895
boostorg/python,-1,-1,4.9,-1,-1,4733,25885
boostorg/pfr,-1,0,5.3,-1,-1,1406,7843
boostorg/fiber,-1,-1,5.3,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.6,-1,-1,51723,178702
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,262260,1028707
blynkkk/blynk-library,-1,-1,3.7,-1,-1,1676,14665
bluez/bluez,-1,-1,5.9,-1,-1,24748,424732
