repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
containers/bubblewrap,-1,0,-1,6.1,-1,-1,658,4115
computationalpathologygroup/ASAP,-1,-1,-1,5,-1,-1,1832,23791
compuphase/pawn,-1,0,-1,7.5,-1,-1,7226,37540
commoncrawl/commoncrawl,-1,0,-1,4.7,-1,-1,53199,21592
colmap/pycolmap,-1,-1,-1,7.6,-1,-1,182,4544
collectd/collectd,-1,-1,300,7.5,-1,-1,21254,122520
coin-or/Cbc,-1,0,-1,5.2,-1,-1,30580,139263
codyd51/axle,-1,0,-1,5.1,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,-1,7,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,0,-1,5.5,-1,-1,25411,196955
cocaine/cocaine-core,-1,0,-1,6.2,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,-1,5.7,-1,-1,1408,3224
cnjinhao/nana,-1,-1,-1,6.3,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,-1,5.1,-1,-1,7165,15818
cms-sw/cmssw,-1,0,-1,8.6,-1,-1,630012,3714904
cmdbug/YOLOv5_NCNN,-1,-1,-1,5.6,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,84,20,5.1,-1,-1,107766,677937
cmangos/mangos-tbc,-1,69,20,5.1,-1,-1,95561,582076
cmangos/mangos-classic,-1,70,20,5.1,-1,-1,86103,475485
cloudozer/ling,-1,-1,-1,5.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,0,-1,4.6,-1,-1,518,454
client9/libinjection,-1,0,-1,6.3,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,-1,4.7,-1,-1,67459,256674
clementgallet/libTAS,-1,0,-1,6.7,-1,-1,22464,75340
clMathLibraries/clFFT,-1,-1,-1,5.8,-1,-1,9556,78381
ckolivas/lrzip,-1,-1,237,5.3,-1,-1,2125,15475
ckb-next/ckb-next,-1,0,-1,5.4,-1,-1,5284,33020
cjcliffe/CubicSDR,-1,0,-1,4.9,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,0,-1,4.8,-1,-1,18359,116686
citra-emu/citra-nightly,-1,-1,-1,5.4,-1,-1,29760,301967
citra-emu/citra-canary,-1,-1,-1,5.2,-1,-1,30247,310517
cinience/RedisStudio,-1,0,-1,5,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,-1,6.4,-1,-1,2978,20512
chvmp/champ,-1,-1,-1,6.6,-1,-1,303,917
chukong/quick-cocos2d-x,-1,0,-1,5,-1,-1,116077,399390
chuan-yun/Molten,-1,0,-1,6.3,-1,-1,1346,5020
chrxh/alien,-1,-1,-1,5.5,-1,-1,965,46006
chronoxor/FastBinaryEncoding,-1,-1,-1,3.4,-1,-1,11513,94102
chronoxor/CppTrader,-1,-1,-1,5,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,-1,5,-1,-1,6106,20511
chronolaw/cpp_study,-1,-1,-1,6.2,-1,-1,438,2709
chromiumembedded/cef,-1,0,-1,7.6,-1,-1,84663,241798
christopherbatty/SDFGen,-1,0,-1,6.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,-1,5,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,-1,7.3,-1,-1,24477,106873
chjj/compton,-1,0,-1,5.6,-1,-1,2986,11623
cherry-embedded/CherryUSB,-1,0,-1,7.3,-1,-1,30936,274294
cherokee/webserver,-1,0,-1,6.4,-1,-1,19076,63381
chenxiaolong/DualBootPatcher,-1,-1,-1,5.8,-1,-1,20245,82501
chengyangkj/Ros_Qt5_Gui_App,-1,-1,-1,6.2,-1,-1,633,3160
chenall/grub4dos,-1,0,-1,5.5,-1,-1,7854,41446
chdb-io/chdb,-1,-1,-1,5,-1,-1,127047,1084728
chaoticbob/tinyrenderers,-1,-1,-1,6.3,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,-1,3.4,-1,-1,13244,63106
cginternals/globjects,-1,-1,-1,5.3,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,-1,6.5,-1,-1,203,1839
cgdb/cgdb,-1,-1,92,6.3,-1,-1,10206,21929
cetic/unikernels,-1,0,-1,5.9,-1,-1,65,545
cesanta/mongoose-os,-1,0,-1,5.2,-1,-1,10855,27967
celluloid-player/celluloid,-1,0,-1,7.4,-1,-1,1489,18026
ceccocats/tkDNN,-1,-1,-1,5.4,-1,-1,1880,18340
cebix/macemu,-1,-1,323,6.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,0,-1,5.4,-1,-1,19998,83376
cataclysmbnteam/Cataclysm-BN,-1,0,-1,5.1,-1,-1,44650,383488
cashapp/zipline,-1,-1,-1,6.2,-1,-1,3239,59070
cartographer-project/cartographer_ros,-1,-1,0,7.1,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,0,-1,5.6,-1,-1,4775,11797
canyie/Riru-MomoHider,-1,0,-1,5.1,-1,-1,64,552
canonical/dqlite,-1,0,-1,6.5,-1,-1,4130,25083
camsas/firmament,-1,-1,-1,6.2,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,0,6.2,-1,-1,477,3335
calf-studio-gear/calf,-1,0,-1,7.2,-1,-1,7743,43402
calamares/calamares,-1,-1,-1,8,-1,-1,12551,53542
cage-kiosk/cage,-1,0,-1,6.9,-1,-1,130,2336
cacalabs/libcaca,-1,-1,-1,5.6,-1,-1,5788,26186
c9s/Pux,-1,0,-1,6,-1,-1,1728,8273
c3lang/c3c,-1,0,-1,5.6,-1,-1,6460,73889
c-ares/c-ares,-1,0,-1,8.6,-1,-1,16950,55062
byteduck/duckOS,-1,0,-1,6.5,-1,-1,10431,38755
bytedance/tailor,-1,0,-1,6.1,-1,-1,653,3118
bytedance/sonic-cpp,-1,0,165,7,-1,-1,2873,13926
bytedance/memory-leak-detector,-1,0,-1,6.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,-1,5.4,-1,-1,3406,35380
bytedance/android-inline-hook,-1,-1,-1,7.7,-1,-1,2861,13846
bytecodealliance/wasm-micro-runtime,-1,-1,0,6.5,-1,-1,21768,156482
byhook/ffmpeg4android,-1,-1,-1,4.8,-1,-1,47995,60302
bwapi/bwapi,-1,-1,-1,5.3,-1,-1,11425,67129
bwalex/tc-play,-1,0,-1,6.2,-1,-1,729,4783
bvschaik/julius,-1,-1,-1,5.4,-1,-1,3517,112652
bus1/dbus-broker,-1,0,-1,5.9,-1,-1,4754,22912
bumptop/BumpTop,-1,-1,-1,4.6,-1,-1,533077,1634840
buffet/kiwmi,-1,0,-1,6.2,-1,-1,345,4984
btzy/nativefiledialog-extended,-1,-1,-1,6.5,-1,-1,505,3019
btccom/btcpool-ABANDONED,-1,0,-1,4,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,0,-1,5.4,-1,-1,14764,21669
brofield/simpleini,-1,-1,0,6,-1,-1,1468,3591
bricke/Qt-AES,-1,-1,-1,6.3,-1,-1,157,1318
branchseer/DeskGap,-1,-1,-1,4.6,-1,-1,159,4763
bradharding/doomretro,-1,0,-1,4.6,-1,-1,65030,143090
brackeen/glfm,-1,-1,-1,5,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,-1,5.8,-1,-1,14,1515
borisfaure/terminology,-1,0,-1,6.6,-1,-1,1030,38753
borglab/gtsam,-1,-1,261,6.2,-1,-1,148549,451919
boostorg/python,-1,-1,-1,5.4,-1,-1,4733,25881
boostorg/pfr,-1,-1,0,5.8,-1,-1,1151,7097
boostorg/fiber,-1,-1,-1,6.3,-1,-1,2714,21093
boostorg/compute,-1,-1,-1,6.7,-1,-1,12141,50608
boostorg/asio,-1,-1,0,7.2,-1,-1,54268,206738
bolderflight/invensense-imu,-1,0,0,6.2,-1,-1,474,1317
bogde/HX711,-1,0,-1,6.6,-1,-1,94,210
bminor/glibc,-1,-1,-1,8.4,-1,-1,258536,1020020
bluez/bluez,-1,0,-1,7.4,-1,-1,23267,414913
blue-yonder/turbodbc,-1,-1,-1,6.8,-1,-1,1567,12527
bloomen/transwarp,-1,0,0,5.6,-1,-1,2107,23118
bloomberg/quantum,-1,-1,-1,8.2,-1,-1,5205,17361
bloomberg/comdb2,-1,0,-1,8.2,-1,-1,158363,620825
bloomberg/blazingmq,-1,0,0,6.6,-1,-1,160712,396675
bloomberg/bde,-1,-1,-1,8.4,-1,-1,950522,2269577
blinker-iot/blinker-esp-idf,-1,-1,-1,4.8,-1,-1,7307,14720
blend2d/blend2d,-1,-1,-1,6.3,-1,-1,20959,102154
blawar/ooot,-1,-1,-1,3.8,-1,-1,66156,664049
blackhole89/notekit,-1,-1,-1,4.6,-1,-1,441,4135
bitmovin/libdash,-1,0,-1,5.8,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,-1,5,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,-1,6.4,-1,-1,3690,26212
bitdefender/bddisasm,-1,-1,0,6.4,-1,-1,4481,99803
bitcoin-core/btcdeb,-1,-1,-1,6.9,-1,-1,9362,77432
biocarl/drawing_animation,-1,-1,-1,6.3,-1,-1,174,901
bingmann/sound-of-sorting,-1,0,-1,6.4,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,-1,5.6,-1,-1,6006,26950
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,-1,4.5,-1,-1,1736091,4284041
bfgroup/Lyra,-1,0,0,6.5,-1,-1,2784,8184
bernedom/SI,-1,0,0,6.3,-1,-1,740,18465
berkeley-abc/abc,-1,-1,-1,5.5,-1,-1,195888,654811
beltransen/velo2cam_calibration,-1,-1,-1,6.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,-1,4.6,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,0,-1,6.2,-1,-1,155,1384
beagleboard/linux,-1,0,-1,7.3,-1,-1,3986113,24331963
bbc/audiowaveform,-1,-1,-1,5.5,-1,-1,3195,7649
bastibl/gr-ieee802-11,-1,-1,-1,7.2,-1,-1,1046,3786
basil00/reqrypt,-1,-1,-1,5.2,-1,-1,3149,13079
banach-space/clang-tutor,-1,-1,-1,4.9,-1,-1,734,1285
balloonwj/flamingo,-1,0,-1,4.8,-1,-1,28071,157632
balloonwj/TeamTalk,-1,0,-1,5.2,-1,-1,71144,291105
balde/balde,-1,0,-1,5.4,-1,-1,1098,8955
baidu/tera,-1,-1,-1,5.6,-1,-1,14309,119858
baidu/openrasp,-1,0,-1,4.8,-1,-1,14230,47978
baidu/lac,-1,-1,-1,6,-1,-1,566,2061
baidu/braft,-1,-1,-1,8.1,-1,-1,3871,28528
baidu/bigflow,-1,-1,-1,4.7,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,0,-1,5.2,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,-1,6.2,-1,-1,12910,137006
azure-rtos/threadx,-1,-1,-1,9.2,-1,-1,128565,226946
azul3d/engine,-1,0,-1,6.5,-1,-1,22925,19287
axel-download-accelerator/axel,-1,0,-1,5.5,-1,-1,1222,3682
awawa-dev/HyperHDR,-1,-1,-1,5.4,-1,-1,12005,52871
avisingh599/mono-vo,-1,-1,-1,6.2,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,-1,5.6,-1,-1,412,2972
autowarefoundation/autoware.universe,-1,-1,0,5.8,-1,-1,51501,224399
autodiff/autodiff,-1,-1,-1,6.3,-1,-1,2788,7869
autoas/as,-1,0,-1,5.6,-1,-1,147458,260483
atenpas/gpd,-1,-1,-1,6.3,-1,-1,3230,7269
astroidmail/astroid,-1,0,-1,5.8,-1,-1,2187,22620
astrand/xclip,-1,0,-1,6.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,0,-1,5.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,-1,8,-1,-1,10253,31352
asb2m10/dexed,-1,-1,-1,4.6,-1,-1,2311,8385
asLody/whale,-1,-1,-1,5.9,-1,-1,19436,188585
arximboldi/lager,-1,-1,-1,6.8,-1,-1,2118,10615
arximboldi/immer,-1,-1,-1,7,-1,-1,5044,35182
arximboldi/ewig,-1,-1,-1,5.2,-1,-1,276,1518
arx/ArxLibertatis,-1,0,0,6.7,-1,-1,22467,109280
artoolkitx/artoolkitx,-1,-1,-1,5.5,-1,-1,195134,415390
artivis/manif,-1,0,0,6.2,-1,-1,5557,18667
arthenica/ffmpeg-kit,-1,0,-1,4.7,-1,-1,6646,21420
artem-ogre/CDT,-1,0,0,5.4,-1,-1,1300,5814
arq5x/bedtools2,-1,0,-1,5.1,-1,-1,15966,68225
arnaud-lb/php-rdkafka,-1,0,-1,5.2,-1,-1,896,5631
arnaud-lb/php-memory-profiler,-1,0,-1,5.2,-1,-1,144,1577
arkq/bluez-alsa,-1,0,-1,6.4,-1,-1,4277,27218
ariccio/altWinDirStat,-1,0,-1,5.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,0,-1,6.4,-1,-1,3291,10916
arc80/plywood,-1,0,-1,6.2,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,0,-1,6.7,-1,-1,20717,62646
aqi00/android2,-1,0,-1,5.2,-1,-1,75448,688707
appneta/tcpreplay,-1,0,-1,6.9,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,-1,6.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,0,-1,5.1,-1,-1,100356,430164
apple/swift-crypto,-1,-1,-1,8.8,-1,-1,40096,131800
apple/cups,-1,-1,-1,6.9,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,-1,6.7,-1,-1,7754,39984
apitrace/apitrace,-1,0,-1,5.8,-1,-1,19410,272805
apchenstu/Facial_Details_Synthesis,-1,-1,-1,5,-1,-1,148756,351051
apache/subversion,-1,0,-1,8.2,-1,-1,148563,490797
apache/singa,-1,0,-1,5.1,-1,-1,15700,48768
apache/parquet-cpp,-1,-1,-1,6.8,-1,-1,4252,21024
apache/openoffice,-1,-1,-1,6.9,-1,-1,1114801,4852565
apache/mynewt-core,-1,-1,-1,8.2,-1,-1,336082,689197
apache/kudu,-1,-1,0,8.1,-1,-1,111672,390136
apache/incubator-pegasus,-1,-1,0,6.5,-1,-1,33564,159040
apache/impala,-1,-1,-1,8.2,-1,-1,131460,378921
apache/httpd,-1,0,-1,7,-1,-1,65962,241162
apache/guacamole-server,-1,140,36,7.7,-1,-1,38511,33032
any1/wayvnc,-1,-1,-1,5.5,-1,-1,826,6927
antimof/UxPlay,-1,-1,-1,8.5,-1,-1,1641,27523
ant-media/LibRtmp-Client-for-Android,-1,0,-1,6.4,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,-1,3.9,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,0,5.4,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,0,5.5,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,-1,4.3,-1,-1,26143,230409
andysworkshop/stm32plus,-1,0,-1,5.4,-1,-1,135725,260774
ands/lightmapper,-1,-1,-1,5.8,-1,-1,142,1926
android/app-bundle-samples,-1,-1,-1,3.9,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,-1,6.2,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,-1,4.1,-1,-1,6242,33829
andreiz/php-zookeeper,-1,0,-1,6.6,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,-1,5.4,-1,-1,2067,14938
andreas-mausch/whatsapp-viewer,-1,0,-1,5.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,-1,6.5,-1,-1,236239,1621178
anael-seghezzi/CToy,-1,-1,-1,5.4,-1,-1,27193,164568
amzn/amzn-drivers,-1,-1,0,7.1,-1,-1,6149,31539
amzeratul/halley,-1,0,-1,7.6,-1,-1,27712,291043
amule-project/amule,-1,0,-1,4.1,-1,-1,31284,126161
amsynth/amsynth,-1,-1,23,5.7,-1,-1,2110,9347
amov-lab/Prometheus,-1,-1,-1,5.7,-1,-1,19377,72211
amnezia-vpn/amnezia-client,-1,-1,-1,4,-1,-1,49047,132841
ammen99/wf-recorder,-1,-1,-1,5.6,-1,-1,82,1950
amd/OpenCL-caffe,-1,-1,-1,4.6,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,-1,6.9,-1,-1,4966,53948
alvr-org/ALVR,-1,0,-1,5.6,-1,-1,31188,99385
altdesktop/playerctl,-1,0,-1,6.4,-1,-1,926,5157
altairwei/WizNotePlus,-1,-1,0,4,-1,-1,64769,187130
allanrbo/filesremote,-1,-1,-1,5.9,-1,-1,401,26947
aliyun/iotkit-embedded,-1,-1,-1,5.2,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,-1,5.9,-1,-1,214,2162
alicevision/AliceVision,-1,-1,-1,6.7,-1,-1,63577,208691
alibaba/xquic,-1,0,-1,7.8,-1,-1,8353,60367
alibaba/tair,-1,0,79,6.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,-1,7.1,-1,-1,8007,50024
alibaba/euler,-1,-1,-1,6,-1,-1,4675,30733
alibaba/Patrons,-1,-1,-1,6.6,-1,-1,691,3230
alibaba/BladeDISC,-1,-1,-1,6.8,-1,-1,27332,116827
alexkay/spek,-1,0,-1,5.9,-1,-1,108,2706
alexgkendall/caffe-posenet,-1,-1,-1,4.8,-1,-1,11737,55776
alexandervdm/gummi,-1,0,-1,4.4,-1,-1,2247,8991
alembic/alembic,-1,0,-1,5.8,-1,-1,31731,88707
aldostools/webMAN-MOD,-1,0,-1,5.5,-1,-1,47818,197979
albfan/miraclecast,-1,-1,81,6.9,-1,-1,2124,21027
alaingalvan/CrossWindow,-1,-1,0,6.3,-1,-1,400,3049
ajkhoury/ReClassEx,-1,0,-1,4.7,-1,-1,11010,106759
aiyaapp/AiyaEffectsAndroid,-1,-1,-1,4.6,-1,-1,3459,45615
aitos-io/BoAT-X-Framework,-1,0,-1,5.8,-1,-1,50747,176831
airwindows/airwindows,-1,-1,-1,7.6,-1,-1,116337,405821
ai-winter/ros_motion_planning,-1,-1,-1,7.6,-1,-1,4398,9503
ai-techsystems/deepC,-1,0,0,4.8,-1,-1,48911,185579
ahodesuka/ahoviewer,-1,0,-1,4.4,-1,-1,8758,40414
aguinet/dragonffi,-1,-1,-1,4.6,-1,-1,3125,16604
afritz1/OpenTESArena,-1,0,-1,5.8,-1,-1,6397,70135
aff3ct/aff3ct,-1,-1,-1,5.8,-1,-1,9013,108550
aesophor/wmderland,-1,21,9,5.6,-1,-1,293,3395
advancedfx/advancedfx,-1,-1,-1,7.1,-1,-1,7174,83058
adrianlopezroche/fdupes,-1,504,36,5.3,-1,-1,973,6070
adamstark/AudioFile,-1,0,-1,5.1,-1,-1,962,8294
adafruit/adafruit-beaglebone-io-python,-1,0,11,6.1,-1,-1,913,4318
adafruit/Adafruit_SSD1306,-1,0,-1,5.7,-1,-1,554,854
adafruit/Adafruit_Learning_System_Guides,-1,0,-1,6,-1,-1,4853,169623
adafruit/Adafruit-GFX-Library,-1,0,-1,6,-1,-1,2554,25002
acidicoala/ScreamAPI,-1,0,-1,5.2,-1,-1,11798,5993
acdemiralp/fg,-1,0,-1,6.4,-1,-1,519,9467
acaudwell/Logstalgia,-1,0,-1,5.7,-1,-1,505,4399
acado/acado,-1,0,-1,6.3,-1,-1,111304,243906
abumq/easyloggingpp,-1,0,0,5.4,-1,-1,1387,11456
abreheret/PixelAnnotationTool,-1,-1,-1,5.7,-1,-1,82,1452
abcz316/SKRoot-linuxKernelRoot,-1,-1,-1,6,-1,-1,1332,16424
abb128/LiveCaptions,-1,-1,-1,6,-1,-1,1110,4019
aarnt/octopi,-1,-1,-1,7.3,-1,-1,5705,24316
aardappel/treesheets,-1,-1,-1,7.5,-1,-1,10560,95760
aardappel/lobster,-1,0,0,4.3,-1,-1,176437,871154
aantron/better-enums,-1,-1,-1,6.3,-1,-1,615,2001
a16z/ai,-1,0,-1,6.3,-1,-1,79820,340789
Zilliqa/Zilliqa,-1,-1,-1,6.7,-1,-1,18329,104237
Zielon/PBRVulkan,-1,-1,-1,6.2,-1,-1,536,8015
Zhuagenborn/Plants-vs.-Zombies-Online-Battle,-1,-1,-1,5.7,-1,-1,844,1624
ZhuYanzhen1/miniFOC,-1,0,-1,4.8,-1,-1,19471,32705
ZJU-FAST-Lab/ego-planner-swarm,-1,-1,-1,6.3,-1,-1,9180,36552
ZJU-FAST-Lab/ego-planner,-1,-1,-1,7.2,-1,-1,8408,33833
ZJU-FAST-Lab/GCOPTER,-1,-1,-1,6.5,-1,-1,1147,8083
ZJU-FAST-Lab/Fast-Drone-250,-1,-1,-1,5.6,-1,-1,14594,63324
YuvalNirkin/face_swap,-1,-1,-1,5.5,-1,-1,1645,8450
YuvalNirkin/face_segmentation,-1,-1,-1,5.7,-1,-1,113,541
YuePanEdward/MULLS,-1,-1,-1,4.9,-1,-1,2795,17827
YeeZTech/YeeZ-Privacy-Computing,-1,-1,0,6.8,-1,-1,6640,36921
YannickJadoul/Parselmouth,-1,0,-1,5.5,-1,-1,403531,1142339
Y-Vladimir/SmartDeblur,-1,-1,-1,5.9,-1,-1,150,1704
Xtra-Computing/thundersvm,-1,-1,-1,5.7,-1,-1,1590,11665
Xtra-Computing/thundergbm,-1,-1,-1,5.9,-1,-1,1342,10294
Xilinx/linux-xlnx,-1,0,-1,6.1,-1,-1,3921050,23716609
Xilinx/dma_ip_drivers,-1,0,-1,5.8,-1,-1,32672,183931
Xilinx/XRT,-1,-1,-1,7.2,-1,-1,68776,509464
Xilinx/Vitis_Libraries,-1,-1,-1,6,-1,-1,276729,1325882
Xilinx/Vitis-Tutorials,-1,-1,-1,5.6,-1,-1,41625,3091128
Xaymar/obs-StreamFX,-1,-1,-1,6.3,-1,-1,2978,54107
XMuli/ChineseChess,-1,0,-1,4.6,-1,-1,643,1447
XITRIX/Moonlight-Switch,-1,0,-1,5.8,-1,-1,1276,11216
WuBingzheng/memleax,-1,-1,-1,5.6,-1,-1,226,2206
Wren6991/PicoDVI,-1,0,-1,6.6,-1,-1,560,170105
WrBug/dumpDex,-1,0,-1,5.5,-1,-1,216,1816
WizTeam/WizQTClient,-1,-1,0,5.9,-1,-1,82559,276383
WireGuard/wireguard-linux,-1,0,-1,7.3,-1,-1,3983992,24329964
WillPower3309/swayfx,-1,0,-1,6.6,-1,-1,2486,45708
WenmuZhou/PytorchOCR,-1,0,-1,5.4,-1,-1,2016,9762
WenmuZhou/PSENet.pytorch,-1,-1,-1,6.2,-1,-1,2016,9762
WaykiChain/WaykiChain,-1,-1,-1,5.5,-1,-1,22781,182973
WayfireWM/wayfire,-1,0,-1,5.9,-1,-1,6835,41584
Warzone2100/warzone2100,-1,-1,0,4.9,-1,-1,46331,266685
WarmUpTill/SceneSwitcher,-1,-1,0,5.7,-1,-1,2483,105154
Wargus/stratagus,-1,-1,-1,5.6,-1,-1,39423,94616
WangShuo1143368701/FFmpegAndroid,-1,0,-1,4.8,-1,-1,39881,17483
WalkerLau/Accelerating-CNN-with-FPGA,-1,0,-1,6.4,-1,-1,2953,7877
Vita3K/Vita3K,-1,-1,0,6.7,-1,-1,23776,142677
VirtualGL/virtualgl,-1,-1,-1,6.4,-1,-1,17211,72717
VincentWei/MiniGUI,-1,0,-1,6,-1,-1,145492,801020
VictorGordan/opengl-tutorials,-1,0,-1,5.1,-1,-1,56104,158290
VcDevel/std-simd,-1,-1,0,5.5,-1,-1,3162,23956
ValveSoftware/wine,-1,0,-1,7.6,-1,-1,449898,4226481
VKCOM/kphp,-1,-1,-1,7.4,-1,-1,11334,161422
VIS4ROB-lab/ccm_slam,-1,-1,-1,6.2,-1,-1,14936,47648
Unvanquished/Unvanquished,-1,-1,-1,6.8,-1,-1,18845,90020
UnknownShadow200/ClassiCube,-1,0,-1,6,-1,-1,35506,116801
UniversalRobots/Universal_Robots_ROS_Driver,-1,-1,-1,7.2,-1,-1,1016,2671
Unity-Technologies/MeshSyncDCCPlugins,-1,0,-1,6,-1,-1,7887,96270
Unidata/netcdf-c,-1,-1,-1,8.2,-1,-1,58411,292776
UncleRus/esp-idf-lib,-1,-1,-1,5.9,-1,-1,21171,32151
Ultimaker/CuraEngine,-1,-1,-1,5.5,-1,-1,15469,50211
Ubpa/Utopia,-1,-1,-1,6.4,-1,-1,2271,19695
Ubpa/RenderLab,-1,-1,-1,6.4,-1,-1,6302,74620
USTC-Hackergame/hackergame2020-writeups,-1,-1,-1,4.3,-1,-1,21637,69083
UPBGE/upbge,-1,-1,-1,6.2,-1,-1,494591,2698898
TurboVNC/turbovnc,-1,-1,-1,7.5,-1,-1,132289,519078
Tripwire/tripwire-open-source,-1,0,1250,6,-1,-1,31863,57908
Trinkle23897/Undergraduate,-1,-1,-1,5.2,-1,-1,44752,196118
Tribler/self-compile-Android,-1,-1,-1,6.3,-1,-1,18899,78927
TrenchBroom/TrenchBroom,-1,-1,-1,5.8,-1,-1,38474,196312
ToruNiina/toml11,-1,-1,-1,6.5,-1,-1,1372,17768
Tongsuo-Project/Tongsuo,-1,0,-1,8.7,-1,-1,75270,497245
Tokutek/mongo,-1,-1,-1,5.7,-1,-1,182805,812901
TixiaoShan/LVI-SAM,-1,-1,-1,6,-1,-1,2824,17592
TixiaoShan/LIO-SAM,-1,-1,-1,6.2,-1,-1,224,2670
Tiramisu-Compiler/tiramisu,-1,427,2873,5.6,-1,-1,52369,260469
TileDB-Inc/TileDB,-1,-1,0,5.2,-1,-1,116289,335414
TianZerL/Anime4KCPP,-1,0,0,5.5,-1,-1,153,23424
ThingPulse/esp8266-oled-ssd1306,-1,0,-1,5.6,-1,-1,736,3685
TheWaveWarden/odin2,-1,409,0,5.8,-1,-1,61584,448538
ThePhD/sol2,-1,-1,-1,5.5,-1,-1,7901,44938
TheOfficialFloW/modoru,-1,0,-1,5.8,-1,-1,190,1388
TheOfficialFloW/h-encore,-1,0,-1,5.6,-1,-1,237,2845
TheOfficialFloW/VitaShell,-1,0,-1,6.1,-1,-1,4919,27968
TheOfficialFloW/NoNpDrm,-1,0,-1,5.7,-1,-1,29,354
TheOfficialFloW/Adrenaline,-1,0,-1,5.6,-1,-1,6593,34174
TheGameCreators/Dark-Basic-Pro,-1,0,-1,4.6,-1,-1,101454,430212
TheComet/ik,-1,-1,0,6.4,-1,-1,16006,43274
The-Powder-Toy/The-Powder-Toy,-1,0,-1,5.5,-1,-1,3431,74488
Tessil/hat-trie,-1,-1,0,4.7,-1,-1,1684,5689
Tencent/plato,-1,-1,-1,5.7,-1,-1,9945,48004
Tencent/phxsql,-1,0,-1,5.3,-1,-1,9175,38568
Tencent/loli_profiler,-1,-1,-1,5.5,-1,-1,1779,11214
Tencent/TurboTransformers,-1,-1,-1,5.8,-1,-1,1797,7850
Tencent/TBase,-1,-1,-1,6.4,-1,-1,389284,1049474
Tencent/Hardcoder,-1,0,-1,5.5,-1,-1,13637,37992
Tencent/Forward,-1,-1,0,5,-1,-1,197371,306281
Tencent/FeatherCNN,-1,-1,-1,6,-1,-1,2437,20349
Tencent/DCache,-1,-1,-1,4.1,-1,-1,17066,91856
TeamWin/Team-Win-Recovery-Project,-1,-1,-1,4.8,-1,-1,35715,154093
TeXworks/texworks,-1,-1,0,4.2,-1,-1,8399,39464
TauLabs/TauLabs,-1,0,-1,4.7,-1,-1,358646,724441
TartanLlama/minidbg,-1,0,-1,6.4,-1,-1,17,724
TanninOne/modorganizer,-1,0,-1,5.8,-1,-1,5135,27116
TankOs/SFGUI,-1,-1,-1,5,-1,-1,3812,20993
TangXiaoLv/TelegramGallery,-1,-1,0,6,-1,-1,17087,49827
TadasBaltrusaitis/CLM-framework,-1,0,-1,5,-1,-1,142697,495398
