repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
dune3d/dune3d,-1,-1,5.4,-1,-1,6988,136138
ducalex/retro-go,-1,-1,5.1,-1,-1,38949,220100
dstogov/php-ffi,-1,-1,3.7,-1,-1,338,10942
dscharrer/innoextract,-1,-1,4.8,-1,-1,3585,12236
drhelius/Gearboy,-1,-1,4.2,-1,-1,34489,114320
drawpile/Drawpile,-1,-1,5,-1,-1,19256,219899
dpilger26/NumCpp,-1,0,4.9,-1,-1,35905,49887
dottantgal/ROS2_learning,-1,-1,2.3,-1,-1,451,1149
dotnet/diagnostics,-1,0,6.6,-1,-1,69085,235497
dosemu2/dosemu2,-1,-1,5.2,-1,-1,26950,169544
dorian3d/DBoW2,-1,-1,4.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,5.3,-1,-1,25650,224183
dog-qiuqiu/Yolo-Fastest,-1,-1,2.8,-1,-1,6537,46850
doe300/VC4CL,-1,-1,4.1,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,5.2,-1,-1,1360,4213
dlstreamer/dlstreamer,-1,-1,4.5,-1,-1,8593,47283
djyt/cannonball,-1,-1,3.1,-1,-1,7533,24522
djcb/mu,-1,-1,5.2,-1,-1,11889,53343
discord/discord-rpc,-1,-1,4.4,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,4.7,-1,-1,882,11479
directvt/vtm,-1,-1,5.2,-1,-1,2542,51577
dillongoostudios/goo-engine,-1,-1,4.2,-1,-1,476042,2670716
dillo-browser/dillo,-1,-1,6.2,-1,-1,17518,65820
diharaw/hybrid-rendering,-1,-1,3.7,-1,-1,531,7695
didi/AoE,-1,-1,1.9,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,4.8,-1,-1,80,1460
dfm/george,-1,-1,4.9,-1,-1,181,3770
dfeneyrou/palanteer,-1,279,3.9,-1,-1,22770,111023
devsisters/libquic,-1,259,2.3,-1,-1,140256,486736
devosoft/avida,-1,-1,4.4,-1,-1,31287,133309
devnoname120/vhbb,-1,-1,3.5,-1,-1,697,9420
devilsen/CZXing,-1,-1,1.6,-1,-1,48335,123635
devbis/z03mmc,-1,-1,4.8,-1,-1,1118,3125
dermesser/libsocket,-1,-1,4.4,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,3.4,-1,-1,255,1361
derickr/vld,-1,-1,4.1,-1,-1,140,1883
derceg/explorerplusplus,-1,-1,4,-1,-1,6389,70054
dequis/purple-facebook,-1,-1,3.8,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,4.3,-1,-1,4401,22444
del-xiong/screw-plus,-1,-1,3.8,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,-1,3.4,-1,-1,33006,49358
defold/defold,-1,-1,5.8,-1,-1,137269,513747
deepskystacker/DSS,-1,-1,3.6,-1,-1,44654,233562
deeponion/deeponion-legacy,-1,-1,2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,6.4,-1,-1,13443,74585
dechamps/FlexASIO,-1,0,5,-1,-1,103,2555
ddemidov/vexcl,-1,0,4.1,-1,-1,6658,38175
ddemidov/amgcl,-1,0,4,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,1.9,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,-1,5.5,-1,-1,1016,6696
dchapyshev/aspia,-1,-1,4.8,-1,-1,31949,121294
dbzhang800/QtXlsxWriter,-1,0,4.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,-1,3.1,-1,-1,15915,28660
daw42/glslcookbook,-1,-1,4.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,-1,1.6,-1,-1,154813,116206
davidgiven/ack,-1,-1,3.9,-1,-1,42294,281516
davheld/GOTURN,-1,-1,3.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,5.2,-1,-1,5236,15019
datoviz/datoviz,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,-1,5.3,-1,-1,3020,20408
darvincisec/DetectFrida,-1,-1,3.9,-1,-1,170,760
darthcloud/BlueRetro,-1,-1,5,-1,-1,3686,29546
dart-native/dart_native,-1,-1,3.1,-1,-1,4706,6041
darglein/ADOP,-1,-1,4.1,-1,-1,492,6833
daquexian/onnx-simplifier,-1,-1,4.8,-1,-1,97,2918
daoluan/decode-memcached,-1,-1,3.8,-1,-1,1841,9581
danini/graph-cut-ransac,-1,-1,4.9,-1,-1,6351,24897
daniilidis-group/msckf_mono,-1,-1,4.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,0,5.8,-1,-1,11,10821
danielealbano/cachegrand,-1,-1,5.1,-1,-1,6363,60829
daniele77/cli,-1,0,5.9,-1,-1,2149,5011
dangiu/PicoMemcard,-1,-1,4.2,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,5,-1,-1,2816,8185
dalboris/vpaint,-1,-1,3.5,-1,-1,33079,150610
dalathegreat/Battery-Emulator,-1,0,6.5,-1,-1,5903,36488
daancode/a-star,-1,-1,4.8,-1,-1,5,220
d99kris/rapidcsv,-1,2,5.1,-1,-1,604,5615
czyt1988/SARibbon,-1,-1,4.7,-1,-1,9236,26990
cyrusimap/cyrus-imapd,-1,-1,6.9,-1,-1,55120,287570
cyrusbehr/tensorrt-cpp-api,-1,-1,6.1,-1,-1,211,983
cyrusbehr/YOLOv8-TensorRT-CPP,-1,-1,5.9,-1,-1,99,969
cyberbotics/webots,-1,-1,5.6,-1,-1,68511,291791
cyang-kth/fmm,-1,0,4,-1,-1,8879,38990
cy384/ssheven,-1,-1,3.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,4.3,-1,-1,2169,12857
cvg/limap,-1,-1,4.6,-1,-1,3106,20498
cutelyst/cutelyst,-1,-1,5.2,-1,-1,15078,49700
cuitaixiang/LOAM_NOTED,-1,-1,3.8,-1,-1,544,2351
csete/gpredict,-1,-1,4.2,-1,-1,11333,40361
cschied/q2vkpt,-1,-1,3.2,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,3.6,-1,-1,12746,90154
cruppstahl/upscaledb,-1,-1,4.5,-1,-1,24289,225033
crownengine/crown,-1,-1,3.8,-1,-1,187978,968848
crossroadsfpga/pigasus,-1,-1,2.6,-1,-1,58821,254824
crosslife/OpenBird,-1,-1,2.4,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,6.7,-1,-1,3582,7723
cpvrlab/ImagePlay,-1,-1,4,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,6.4,-1,-1,3828,15171
couchbase/forestdb,-1,-1,6.2,-1,-1,18450,76382
coslyk/moonplayer,-1,-1,3.9,-1,-1,969,3452
corosync/corosync,-1,-1,5.5,-1,-1,9548,44947
coreos/rpm-ostree,-1,-1,7.9,-1,-1,6004,35853
coreboot/coreboot,-1,-1,5.2,-1,-1,720207,1459492
copperspice/copperspice,-1,-1,4.4,-1,-1,602613,2724213
contour-terminal/contour,-1,0,7,-1,-1,5717,57445
containers/conmon,-1,-1,6.1,-1,-1,576,3325
containers/bubblewrap,-1,-1,5.9,-1,-1,664,4204
connormanning/entwine,-1,-1,5.5,-1,-1,16267,48087
computationalpathologygroup/ASAP,-1,-1,3.3,-1,-1,1832,23846
compuphase/pawn,-1,-1,3.8,-1,-1,7230,37585
commoncrawl/commoncrawl,-1,-1,1.9,-1,-1,53199,21592
colmap/pycolmap,-1,-1,6.6,-1,-1,88,4578
coin-or/Cbc,-1,-1,4.9,-1,-1,30659,139808
codyd51/axle,-1,-1,4.5,-1,-1,17930,74275
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,5,-1,-1,1416,3276
cnqiangfu/PL-VINS,-1,-1,2.5,-1,-1,7741,31403
cnjinhao/nana,-1,-1,5.4,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,4.5,-1,-1,7071,15738
cms-sw/cmssw,-1,-1,7.9,-1,-1,640294,3823694
cmdbug/YOLOv5_NCNN,-1,-1,2.5,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.7,-1,-1,107643,677261
cmangos/mangos-tbc,-1,20,4.7,-1,-1,95587,582473
cmangos/mangos-classic,-1,20,4.7,-1,-1,86048,476434
cmajor-lang/cmajor,-1,-1,5.2,-1,-1,18837,197436
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.8,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,5,-1,-1,35280,134384
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.9,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.6,-1,-1,5285,33035
cjcliffe/CubicSDR,-1,-1,2.5,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,5,-1,-1,2978,20512
chvmp/champ,-1,-1,4.8,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,5,-1,-1,1581,54905
chronoxor/FastBinaryEncoding,-1,-1,3,-1,-1,11513,94096
chronoxor/CppTrader,-1,-1,4.4,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,4.4,-1,-1,6117,20568
chronolaw/cpp_study,-1,-1,3.8,-1,-1,438,2714
chromiumembedded/cef,-1,-1,6.2,-1,-1,86990,247946
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6.3,-1,-1,24607,106988
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
cherry-embedded/CherryUSB,-1,-1,5.9,-1,-1,30689,280377
cherokee/webserver,-1,-1,4.5,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chenall/grub4dos,-1,-1,4.4,-1,-1,7856,41476
chdb-io/chdb,-1,-1,3.5,-1,-1,131820,1170360
charlie-foxtrot/RTLSDR-Airband,-1,-1,5,-1,-1,1394,6967
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.2,-1,-1,933,17704
cggos/imu_x_fusion,-1,-1,4.8,-1,-1,199,1922
cgdb/cgdb,-1,89,6.2,-1,-1,10396,22262
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,2.9,-1,-1,10855,27967
celluloid-player/celluloid,-1,-1,5.9,-1,-1,1472,18464
cegui/cegui,-1,-1,4.8,-1,-1,70884,381284
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5,-1,-1,20024,83810
cashapp/zipline,-1,288,5.2,-1,-1,3240,59071
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,4,-1,-1,4784,11970
canpool/qtcanpool,-1,-1,6.2,-1,-1,9652,85093
canonical/mir,-1,-1,7.3,-1,-1,34007,172666
canonical/dqlite,-1,-1,5.9,-1,-1,11557,58824
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,5.3,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,6.6,-1,-1,7747,43446
calamares/calamares,-1,-1,6.5,-1,-1,15816,69878
cage-kiosk/cage,-1,-1,6.8,-1,-1,130,2426
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5.2,-1,-1,6362,78006
byteduck/duckOS,-1,-1,5.6,-1,-1,11071,48022
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,168,5.7,-1,-1,2866,13917
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.3,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.4,-1,-1,2854,13887
bytedance/ByteTransformer,-1,-1,4.5,-1,-1,2211,8058
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,2.8,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5.6,-1,-1,3518,112752
bus1/dbus-broker,-1,-1,6.3,-1,-1,4958,23406
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
buddy-compiler/buddy-mlir,-1,-1,4.7,-1,-1,4823,19862
btzy/nativefiledialog-extended,-1,-1,5.3,-1,-1,585,3229
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,2.2,-1,-1,14764,21669
bricke/Qt-AES,-1,-1,4.6,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
bradharding/doomretro,-1,-1,3.9,-1,-1,66223,153540
brackeen/glfm,-1,-1,5,-1,-1,838,6830
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,6.1,-1,-1,1040,39440
borglab/gtsam,-1,261,6.1,-1,-1,154275,465188
boostorg/stacktrace,-1,-1,5.4,-1,-1,767,3317
boostorg/python,-1,-1,5.2,-1,-1,4733,25891
boostorg/pfr,-1,0,5.1,-1,-1,1423,7917
boostorg/json,-1,-1,5.9,-1,-1,14113,48637
boostorg/fiber,-1,-1,4.6,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.6,-1,-1,51741,178986
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,264627,1042009
blynkkk/blynk-library,-1,-1,3.8,-1,-1,1676,14677
bluez/bluez,-1,-1,5.9,-1,-1,25137,434206
bluewhalesystems/sold,-1,390,3.5,-1,-1,70520,296125
bluetiger9/SmtpClient-for-Qt,-1,-1,5.1,-1,-1,591,1875
blue-yonder/turbodbc,-1,-1,6.9,-1,-1,1566,12543
bloomen/transwarp,-1,0,4.2,-1,-1,2107,23118
bloomberg/quantum,-1,-1,7.1,-1,-1,5205,17361
bloomberg/comdb2,-1,-1,7.5,-1,-1,158687,627949
bloomberg/blazingmq,-1,0,7.9,-1,-1,164140,406804
bloomberg/bde,-1,-1,7.5,-1,-1,985662,2551928
blinker-iot/blinker-esp-idf,-1,-1,4.2,-1,-1,7307,14720
blend2d/blend2d,-1,-1,5.4,-1,-1,22732,122661
blawar/ooot,-1,-1,3.3,-1,-1,66156,664049
blackhole89/notekit,-1,-1,4,-1,-1,441,4135
bk138/multivnc,-1,-1,4.7,-1,-1,1246,7952
bk138/gromit-mpx,-1,5,5.8,-1,-1,626,3879
bitmovin/libdash,-1,-1,3.5,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,2.4,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,4.3,-1,-1,3690,26212
biocarl/drawing_animation,-1,-1,4.5,-1,-1,174,901
bingmann/sound-of-sorting,-1,-1,4.5,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,4.1,-1,-1,6029,27311
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,1.9,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,-1,3.4,-1,-1,1808,14299
bfgroup/Lyra,-1,0,4.1,-1,-1,2784,8184
bernedom/SI,-1,0,5,-1,-1,741,18466
berkeley-abc/abc,-1,-1,5.2,-1,-1,197493,665943
beltransen/velo2cam_calibration,-1,-1,4.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,2.1,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,-1,4.3,-1,-1,155,1384
beagleboard/linux,-1,-1,3.6,-1,-1,4091284,25070277
beached/daw_json_link,-1,0,5.9,-1,-1,5359,44126
bbc/audiowaveform,-1,-1,4.8,-1,-1,3325,9813
bastibl/gr-ieee802-11,-1,-1,4.8,-1,-1,1442,4237
basil00/reqrypt,-1,-1,3,-1,-1,3149,13079
banach-space/llvm-tutor,-1,-1,5.8,-1,-1,1058,1468
banach-space/clang-tutor,-1,-1,4.7,-1,-1,734,1285
balloonwj/flamingo,-1,-1,1.9,-1,-1,28071,157632
balloonwj/TeamTalk,-1,-1,2.5,-1,-1,71144,291105
balde/balde,-1,-1,3.3,-1,-1,1098,8955
baidu/tera,-1,-1,4,-1,-1,14309,119858
baidu/openrasp,-1,-1,2.3,-1,-1,14230,47978
baidu/lac,-1,-1,4.2,-1,-1,566,2061
baidu/braft,-1,-1,6.9,-1,-1,3875,28627
baidu/bigflow,-1,-1,2.1,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,-1,3.2,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,5.8,-1,-1,13259,139074
azul3d/engine,-1,-1,4.6,-1,-1,22925,19287
axel-download-accelerator/axel,-1,-1,5,-1,-1,1225,3671
avisingh599/mono-vo,-1,-1,4.1,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,4.5,-1,-1,412,2972
avahi/avahi,-1,-1,6.5,-1,-1,7678,41553
autowarefoundation/autoware.universe,-1,0,5,-1,-1,63370,280329
autodiff/autodiff,-1,-1,6,-1,-1,2946,8065
autoas/as,-1,-1,3.2,-1,-1,147458,260483
atenpas/gpd,-1,-1,4.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,4.4,-1,-1,1861,8418
astroidmail/astroid,-1,-1,5.1,-1,-1,2187,22664
astrand/xclip,-1,-1,4.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,-1,3.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,6.2,-1,-1,10253,31352
asb2m10/dexed,-1,-1,5.2,-1,-1,2349,8572
asLody/whale,-1,-1,3.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,5.6,-1,-1,2123,10682
arximboldi/immer,-1,-1,6.4,-1,-1,5044,35276
arximboldi/ewig,-1,-1,4.5,-1,-1,276,1518
arx/ArxLibertatis,-1,0,6,-1,-1,22466,109339
arun11299/cpp-subprocess,-1,0,5,-1,-1,525,1554
artoolkitx/artoolkitx,-1,-1,3.5,-1,-1,195479,416714
artivis/manif,-1,0,6,-1,-1,5896,20165
arthenica/ffmpeg-kit,-1,-1,5.1,-1,-1,7097,22173
artem-ogre/CDT,-1,0,5.8,-1,-1,1340,6313
arq5x/bedtools2,-1,-1,4.5,-1,-1,15966,68232
arnaud-lb/php-rdkafka,-1,-1,4.3,-1,-1,906,5694
arnaud-lb/php-memory-profiler,-1,-1,4.9,-1,-1,144,1623
armfly/H7-TOOL_STM32H7_App,-1,-1,3.2,-1,-1,365897,1024665
arkq/bluez-alsa,-1,-1,5.8,-1,-1,4973,31530
ariccio/altWinDirStat,-1,-1,3.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,-1,5.8,-1,-1,3307,11129
arc80/plywood,-1,-1,3.9,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,-1,4.9,-1,-1,20717,62646
aqi00/android2,-1,-1,2.5,-1,-1,75448,688707
appneta/tcpreplay,-1,-1,5.6,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,4.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,-1,4.5,-1,-1,100356,430164
apple/swift-crypto,-1,-1,7.9,-1,-1,42102,131813
apple/cups,-1,-1,5.5,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,5.5,-1,-1,7820,40134
apitrace/apitrace,-1,-1,5.5,-1,-1,19253,273398
apchenstu/Facial_Details_Synthesis,-1,-1,2.4,-1,-1,148756,351051
apache/subversion,-1,-1,7.5,-1,-1,145763,487767
apache/singa,-1,-1,6.4,-1,-1,15700,48768
apache/openoffice,-1,-1,5.5,-1,-1,1114722,4852511
apache/mynewt-core,-1,-1,7.7,-1,-1,297353,618249
apache/kudu,-1,0,7,-1,-1,110739,390816
apache/incubator-pegasus,-1,0,6.3,-1,-1,32912,163701
apache/impala,-1,-1,6.7,-1,-1,132379,390265
apache/httpd,-1,-1,6.5,-1,-1,66270,242270
apache/guacamole-server,-1,52,7.4,-1,-1,40837,34613
any1/wayvnc,-1,-1,5.6,-1,-1,880,7751
antonypro/QGoodWindow,-1,-1,5.4,-1,-1,1487,8330
antimof/UxPlay,-1,-1,5.9,-1,-1,1901,22035
ant-media/LibRtmp-Client-for-Android,-1,-1,4.5,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,3.2,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,3.2,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,1.6,-1,-1,26143,230409
andysworkshop/stm32plus,-1,-1,3,-1,-1,135725,260774
andyholmes/valent,-1,-1,6.1,-1,-1,12358,62741
ands/lightmapper,-1,-1,3.5,-1,-1,142,1926
android/app-bundle-samples,-1,-1,3.4,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,3.8,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,3.4,-1,-1,6242,33829
andreiz/php-zookeeper,-1,-1,4.8,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,5.3,-1,-1,2300,17453
andreas-mausch/whatsapp-viewer,-1,-1,3.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,5,-1,-1,282360,1797169
anael-seghezzi/CToy,-1,-1,2.5,-1,-1,27193,164568
amzn/amzn-drivers,-1,0,4.7,-1,-1,8759,42311
amzeratul/halley,-1,-1,6.2,-1,-1,27801,303919
amwatson/CitraVR,-1,0,4.4,-1,-1,32140,319093
amule-project/amule,-1,-1,3.4,-1,-1,31284,126161
amov-lab/Prometheus,-1,-1,1.9,-1,-1,19808,84444
amnezia-vpn/amnezia-client,-1,-1,5.9,-1,-1,5315,48181
ammen99/wf-recorder,-1,-1,5.2,-1,-1,88,2117
amd/OpenCL-caffe,-1,-1,2.1,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,3.5,-1,-1,5727,63873
alvr-org/PhoneVR,-1,-1,4.6,-1,-1,1238,6331
altdesktop/playerctl,-1,-1,4.7,-1,-1,926,5157
altairwei/WizNotePlus,-1,0,4.1,-1,-1,64762,187848
allanrbo/filesremote,-1,-1,3.5,-1,-1,401,27072
aliyun/iotkit-embedded,-1,-1,2.5,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,3.5,-1,-1,214,2162
alicevision/AliceVision,-1,-1,6.3,-1,-1,38236,147718
alibaba/xquic,-1,-1,7.8,-1,-1,8693,63947
alibaba/tair,-1,79,4.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,5.2,-1,-1,8007,50024
alibaba/euler,-1,-1,3.9,-1,-1,4675,30733
alibaba/Patrons,-1,-1,4.1,-1,-1,691,3230
alibaba/GraphScope,-1,-1,4.3,-1,-1,15910,131833
alibaba/BladeDISC,-1,-1,6.1,-1,-1,28101,122079
alexkay/spek,-1,-1,4,-1,-1,108,2706
alexgkendall/caffe-segnet,-1,0,2.2,-1,-1,11390,50736
alexgkendall/caffe-posenet,-1,-1,2.2,-1,-1,11737,55776
alexandervdm/gummi,-1,-1,3.8,-1,-1,2247,8991
alembic/alembic,-1,-1,4.8,-1,-1,31747,88944
aldostools/webMAN-MOD,-1,-1,3.5,-1,-1,47902,198957
albfan/miraclecast,-1,81,4.6,-1,-1,2124,21027
alaingalvan/CrossWindow,-1,0,4.3,-1,-1,413,3083
ajkhoury/UEFI-Bootkit,-1,-1,4.4,-1,-1,1781,12908
ajkhoury/ReClassEx,-1,-1,2.3,-1,-1,11010,106759
aiyaapp/AiyaEffectsAndroid,-1,-1,1.8,-1,-1,3459,45615
aitos-io/BoAT-X-Framework,-1,-1,4.6,-1,-1,50747,176831
airwindows/airwindows,-1,-1,6.2,-1,-1,132360,464616
ai-winter/ros_motion_planning,-1,-1,5.3,-1,-1,9743,16305
ai-techsystems/deepC,-1,0,4.2,-1,-1,48911,185579
ahodesuka/ahoviewer,-1,-1,3.9,-1,-1,8758,40414
aguinet/dragonffi,-1,-1,4.2,-1,-1,3125,16604
afritz1/OpenTESArena,-1,-1,4.9,-1,-1,5528,72178
aff3ct/aff3ct,-1,-1,4.5,-1,-1,8453,102553
aesophor/wmderland,-1,9,3.6,-1,-1,293,3395
advancedfx/advancedfx,-1,-1,6.8,-1,-1,8017,89506
adrianlopezroche/fdupes,-1,36,3.1,-1,-1,973,6070
adamstark/AudioFile,-1,-1,4.2,-1,-1,962,8294
adafruit/adafruit-beaglebone-io-python,-1,-1,4.1,-1,-1,913,4318
adafruit/Adafruit_nRF52_Bootloader,-1,-1,5,-1,-1,32705,32827
adafruit/Adafruit_SSD1306,-1,-1,4.8,-1,-1,554,854
adafruit/Adafruit_Learning_System_Guides,-1,-1,6.5,-1,-1,6216,254087
adafruit/Adafruit-GFX-Library,-1,-1,4.5,-1,-1,2554,24978
acids-ircam/ddsp_pytorch,-1,-1,3.2,-1,-1,72,907
acidicoala/ScreamAPI,-1,-1,4.9,-1,-1,11798,5993
acfr/cam_lidar_calibration,-1,-1,3.8,-1,-1,425,3951
acdemiralp/fg,-1,-1,4.4,-1,-1,519,9467
accellera-official/systemc,-1,-1,5.8,-1,-1,81237,194201
acaudwell/Logstalgia,-1,-1,3.7,-1,-1,505,4399
acado/acado,-1,-1,4.3,-1,-1,111304,243904
aburch/simutrans,-1,24,5,-1,-1,36892,167346
abumq/easyloggingpp,-1,0,3.8,-1,-1,1387,11456
abreheret/PixelAnnotationTool,-1,-1,3.8,-1,-1,82,1452
abess-team/abess,-1,-1,5.3,-1,-1,36387,140215
abcz316/SKRoot-linuxKernelRoot,-1,-1,3.8,-1,-1,2213,99505
abb128/LiveCaptions,-1,-1,4.7,-1,-1,938,3807
aarnt/octopi,-1,-1,5,-1,-1,5474,23861
aardappel/treesheets,-1,-1,6.5,-1,-1,10570,95866
aardappel/lobster,-1,0,3.6,-1,-1,178308,878842
aantron/better-enums,-1,-1,4.5,-1,-1,617,2001
a16z/ai,-1,-1,2.9,-1,-1,79820,340789
Zilliqa/Zilliqa,-1,-1,6.2,-1,-1,18377,104660
ZigRazor/CXXGraph,-1,0,6.2,-1,-1,3166,16027
Zielon/PBRVulkan,-1,-1,4.1,-1,-1,536,8015
Zielon/INSTA,-1,15,3.4,-1,-1,7192,54744
Zhuagenborn/Plants-vs.-Zombies-Online-Battle,-1,-1,3.7,-1,-1,725,1623
ZhuYanzhen1/miniFOC,-1,-1,3.9,-1,-1,19473,32709
ZJU-FAST-Lab/ego-planner-swarm,-1,-1,4.2,-1,-1,9180,36552
ZJU-FAST-Lab/ego-planner,-1,-1,4.8,-1,-1,8408,33833
ZJU-FAST-Lab/GCOPTER,-1,-1,4.4,-1,-1,1147,8083
