repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
eurecom-s3/symcc,-1,-1,0,6,-1,-1,1622,3946
etr/libhttpserver,-1,0,-1,6.8,-1,-1,1683,7839
ethz-asl/voxgraph,-1,-1,-1,7.2,-1,-1,842,5035
ethz-asl/voxblox,-1,-1,-1,6.3,-1,-1,2444,13725
ethz-asl/segmap,-1,-1,-1,6.3,-1,-1,1545,8147
ethz-asl/rovio,-1,-1,-1,6.5,-1,-1,2589,7884
ethz-asl/rotors_simulator,-1,-1,-1,6.6,-1,-1,3061,9480
ethz-asl/robust_point_cloud_registration,-1,0,-1,5.8,-1,-1,139,1227
ethz-asl/mav_trajectory_generation,-1,0,-1,6.8,-1,-1,2187,8187
ethz-asl/mav_active_3d_planning,-1,-1,-1,5.4,-1,-1,1734,9457
ethz-asl/maplab,-1,-1,-1,7.1,-1,-1,7949,104412
ethz-asl/lidar_align,-1,-1,-1,5.8,-1,-1,21,840
ethz-asl/libpointmatcher,-1,-1,-1,6.3,-1,-1,14422,46714
ethz-asl/kalibr,-1,-1,-1,6.3,-1,-1,17975,72607
ethz-asl/ethzasl_msf,-1,-1,-1,6.2,-1,-1,2752,9444
ethz-asl/aerial_mapper,-1,0,-1,5,-1,-1,1049,4229
ethz-adrl/towr,-1,-1,-1,6.5,-1,-1,3980,5479
ethereal-developers/OpenScan,-1,0,-1,4.5,-1,-1,28147,42695
eteran/edb-debugger,-1,0,-1,4.9,-1,-1,14531,48726
esseks/monicelli,-1,-1,-1,6.4,-1,-1,78,2557
espruino/Espruino,-1,-1,-1,7,-1,-1,439005,976347
espressif/esp32-camera,-1,-1,-1,7,-1,-1,2525,17502
espressif/esp-who,-1,-1,-1,4.4,-1,-1,3030,14615
espressif/esp-mqtt,-1,-1,-1,5.8,-1,-1,853,5302
espressif/esp-mdf,-1,0,-1,5.5,-1,-1,10882,48126
espressif/esp-iot-solution,-1,-1,-1,5.9,-1,-1,20895,96498
espressif/esp-homekit-sdk,-1,-1,-1,6.2,-1,-1,9327,16790
espressif/esp-drone,-1,-1,-1,6.5,-1,-1,48417,86381
espressif/esp-at,-1,-1,-1,6.3,-1,-1,46854,72505
espressif/esp-apple-homekit-adk,-1,-1,-1,5.8,-1,-1,1303,3743
espressif/esp-adf,-1,-1,-1,5.9,-1,-1,34976,116659
esa/pagmo2,-1,-1,-1,5.1,-1,-1,22239,1753559
erikkaashoek/Comskip,-1,0,-1,6.7,-1,-1,4852,24010
ericpaulbishop/gargoyle,-1,0,-1,7,-1,-1,18503,70109
eric612/MobileNet-YOLO,-1,0,-1,3.9,-1,-1,14523,75555
eranpeer/FakeIt,-1,0,0,6.5,-1,-1,1272,98390
epoupon/lms,-1,-1,-1,6.4,-1,-1,7225,32278
epasveer/seer,-1,-1,-1,5.3,-1,-1,3234,22808
enkore/j4-dmenu-desktop,-1,45,0,6.7,-1,-1,154,1293
enjoy-digital/litex,-1,0,-1,6.1,-1,-1,2874,37057
eneshecan/whatsapp-for-linux,-1,-1,-1,5.8,-1,-1,5,1447
enazoe/yolo-tensorrt,-1,-1,-1,5.7,-1,-1,1166,4850
emweb/wt,-1,0,-1,6.1,-1,-1,151481,382824
emsec/hal,-1,0,0,6.2,-1,-1,245026,830548
emoose/DLSSTweaks,-1,-1,-1,6.8,-1,-1,208,3522
emojicode/emojicode,-1,-1,-1,5.6,-1,-1,6472,46246
emersion/xdg-desktop-portal-wlr,-1,0,-1,7.3,-1,-1,88,3547
emersion/slurp,-1,0,-1,7.1,-1,-1,29,1254
emersion/mako,-1,0,-1,7.3,-1,-1,349,5251
elnormous/HTTPRequest,-1,-1,0,6.7,-1,-1,56,1673
ellson/MOTHBALLED-graphviz,-1,0,-1,5,-1,-1,33441,1062670
elemental/Elemental,-1,-1,-1,6.3,-1,-1,42459,279843
electronicarts/dem-bones,-1,-1,-1,5.9,-1,-1,396,1703
electronicarts/EAStdC,-1,-1,-1,6.3,-1,-1,11838,42468
electech6/ORB_SLAM3_detailed_comments,-1,-1,-1,5.2,-1,-1,20124,56048
electech6/ORB_SLAM2_detailed_comments,-1,-1,-1,6.2,-1,-1,15007,24615
eigenteam/eigen-git-mirror,-1,0,0,6.4,-1,-1,46298,211353
eggheads/eggdrop,-1,0,-1,6.9,-1,-1,9093,64769
effolkronium/random,-1,0,0,6.5,-1,-1,1308,10608
effil/effil,-1,-1,-1,4.9,-1,-1,37,2106
efficient/libcuckoo,-1,0,0,6.2,-1,-1,2534,16711
efficient/SuRF,-1,0,-1,6.4,-1,-1,370,6763
eezstreet/OpenD2,-1,-1,-1,5,-1,-1,28802,106643
edvardHua/PoseEstimationForMobile,-1,-1,-1,3.8,-1,-1,32969,52188
edubart/otclient,-1,-1,-1,5.6,-1,-1,9577,44027
ed-asriyan/tgs-to-gif,-1,-1,-1,5.2,-1,-1,0,212
eclipse/upm,-1,0,-1,6.4,-1,-1,89132,126903
eclipse/paho.mqtt.cpp,-1,-1,-1,6,-1,-1,7481,10867
eclipse/paho.mqtt.c,-1,-1,-1,5.5,-1,-1,9067,45072
eclipse/mraa,-1,0,-1,7,-1,-1,6922,32026
ec-/Quake3e,-1,0,-1,4.6,-1,-1,66665,252012
easymodo/qimgv,-1,-1,-1,5,-1,-1,1587,22425
earlephilhower/arduino-pico,-1,0,-1,5.8,-1,-1,20439,61468
eProsima/Fast-DDS,-1,0,0,5.9,-1,-1,228095,651445
dzavalishin/phantomuserland,-1,-1,-1,5.4,-1,-1,154756,677235
dyninst/dyninst,-1,-1,-1,6.5,-1,-1,67713,317298
dwhinham/mt32-pi,-1,-1,-1,4.9,-1,-1,2042,9095
dvidelabs/flatcc,-1,0,-1,5.5,-1,-1,9456,36730
dusty-nv/ros_deep_learning,-1,-1,-1,7,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,-1,7.6,-1,-1,21373,49985
dusty-nv/jetson-reinforcement,-1,-1,-1,5.7,-1,-1,692,2794
dstogov/php-ffi,-1,0,-1,5.9,-1,-1,338,10942
dscharrer/innoextract,-1,-1,-1,6.5,-1,-1,3585,12235
drawpile/Drawpile,-1,-1,-1,4.7,-1,-1,39116,222310
dpilger26/NumCpp,-1,0,0,6.1,-1,-1,33215,47066
dotnet/diagnostics,-1,0,0,8.1,-1,-1,68996,233458
dosemu2/dosemu2,-1,0,-1,6,-1,-1,24189,155106
dorian3d/DBoW2,-1,-1,-1,6.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,-1,6.3,-1,-1,25156,221412
dog-qiuqiu/Yolo-Fastest,-1,-1,-1,5.8,-1,-1,6537,46850
doe300/VC4CL,-1,0,-1,6.2,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,-1,6.6,-1,-1,1360,4213
dlutton/flutter_tts,-1,-1,-1,7.1,-1,-1,214,1242
dlstreamer/dlstreamer,-1,-1,-1,7.2,-1,-1,8157,44329
djyt/cannonball,-1,0,-1,5.3,-1,-1,7533,24522
djcb/mu,-1,-1,-1,5.8,-1,-1,9398,37560
discord/discord-rpc,-1,0,-1,6,-1,-1,104,2158
dillongoostudios/goo-engine,-1,-1,0,5.8,-1,-1,434276,2428002
diharaw/hybrid-rendering,-1,-1,-1,5.8,-1,-1,531,7695
diffblue/cbmc,-1,-1,47,5.5,-1,-1,71012,488762
didi/AoE,-1,-1,-1,2.5,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,-1,6.6,-1,-1,80,1460
dfeneyrou/palanteer,-1,-1,0,4.5,-1,-1,22770,111023
devsisters/libquic,-1,-1,259,5.3,-1,-1,140256,486736
devosoft/avida,-1,0,-1,5.8,-1,-1,31259,132526
devilsen/CZXing,-1,0,-1,6.1,-1,-1,48335,123635
dermesser/libsocket,-1,0,-1,6.3,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,-1,5.7,-1,-1,255,1361
derickr/vld,-1,0,-1,6.2,-1,-1,140,1883
dequis/purple-facebook,-1,0,-1,5.7,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,-1,5,-1,-1,4345,22112
delimitrou/DeathStarBench,-1,-1,-1,6,-1,-1,8504,116324
del-xiong/screw-plus,-1,0,-1,6,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,0,-1,5.4,-1,-1,33006,49358
defold/defold,-1,-1,-1,5.1,-1,-1,134787,516063
deepskystacker/DSS,-1,0,-1,5.7,-1,-1,44170,238409
deeponion/deeponion-legacy,-1,0,-1,5.2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,0,6.7,-1,-1,12205,72203
deepmind/open_spiel,-1,0,-1,5.9,-1,-1,22376,96524
dechamps/FlexASIO,-1,-1,0,4.7,-1,-1,82,2413
ddemidov/vexcl,-1,0,0,6.2,-1,-1,6658,38175
ddemidov/amgcl,-1,0,0,6.2,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,-1,4.8,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,0,-1,7,-1,-1,1130,7070
dchapyshev/aspia,-1,-1,-1,4.5,-1,-1,26560,115920
dcajasn/Riskfolio-Lib,-1,0,-1,5.5,-1,-1,17605,130564
dbzhang800/QtXlsxWriter,-1,-1,0,6.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,0,-1,6,-1,-1,15915,28660
daw42/glslcookbook,-1,0,-1,6.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,0,-1,4.4,-1,-1,154813,116206
davheld/GOTURN,-1,-1,-1,5.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,-1,6.7,-1,-1,5236,15019
datoviz/datoviz,-1,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,0,-1,6.7,-1,-1,3020,20408
darvincisec/DetectFrida,-1,0,-1,6,-1,-1,170,760
darthcloud/BlueRetro,-1,-1,-1,5.6,-1,-1,3965,28442
dart-native/dart_native,-1,-1,-1,4,-1,-1,4706,6041
darglein/ADOP,-1,-1,-1,6.4,-1,-1,490,6856
daquexian/onnx-simplifier,-1,-1,-1,5.9,-1,-1,97,2903
daoluan/decode-memcached,-1,0,-1,6,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,-1,6.2,-1,-1,288,3969
danielealbano/cachegrand,-1,-1,-1,6.4,-1,-1,6980,68704
daniele77/cli,-1,0,0,5.9,-1,-1,1956,4849
danginsburg/opengles3-book,-1,-1,-1,6.6,-1,-1,2816,8185
dalboris/vpaint,-1,-1,-1,5.5,-1,-1,32706,149345
d99kris/rapidcsv,-1,0,0,6.7,-1,-1,599,5528
czyt1988/SARibbon,-1,-1,-1,6.2,-1,-1,3942,14995
cyberbotics/webots,-1,-1,-1,6.2,-1,-1,70869,300128
cyang-kth/fmm,-1,201,0,6,-1,-1,8879,38990
cy384/ssheven,-1,-1,-1,5.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,-1,7.5,-1,-1,2169,12857
cvg/limap,-1,-1,-1,6.3,-1,-1,3104,19836
cutechess/cutechess,-1,-1,-1,4.6,-1,-1,25210,65558
cuitaixiang/LOAM_NOTED,-1,-1,-1,6,-1,-1,544,2351
csete/gpredict,-1,0,-1,6.1,-1,-1,11316,40123
cschied/q2vkpt,-1,0,-1,5.3,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,-1,5.6,-1,-1,12746,90154
crypto-chassis/ccapi,-1,-1,0,6.5,-1,-1,99646,410168
crossroadsfpga/pigasus,-1,0,-1,5.2,-1,-1,58821,254824
crosslife/OpenBird,-1,0,-1,5,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,-1,7.8,-1,-1,3553,7810
cpvrlab/ImagePlay,-1,-1,-1,5.6,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,-1,7.9,-1,-1,3431,13650
couchbase/forestdb,-1,0,-1,7.6,-1,-1,18450,76382
couchbase/couchnode,-1,0,-1,7,-1,-1,372,14376
coslyk/moonplayer,-1,-1,-1,5,-1,-1,1013,3609
corosync/corosync,-1,0,-1,7.1,-1,-1,9534,44869
coreutils/coreutils,-1,0,-1,7.6,-1,-1,13829,68154
coreos/rpm-ostree,-1,0,-1,7.8,-1,-1,5968,35223
coreboot/coreboot,-1,0,-1,7.2,-1,-1,573300,1291285
copperspice/copperspice,-1,-1,-1,5.7,-1,-1,617657,2694844
containers/bubblewrap,-1,0,-1,7,-1,-1,658,4115
computationalpathologygroup/ASAP,-1,-1,-1,5.1,-1,-1,1832,23791
compuphase/pawn,-1,0,-1,6.5,-1,-1,7208,37393
commoncrawl/commoncrawl,-1,0,-1,4.7,-1,-1,53199,21592
colmap/pycolmap,-1,-1,-1,7.6,-1,-1,182,4544
collectd/collectd,-1,-1,300,7.3,-1,-1,21254,122520
coin-or/Cbc,-1,0,-1,5.7,-1,-1,30549,139200
codyd51/axle,-1,0,-1,4.8,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,-1,7,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,0,-1,5.5,-1,-1,25411,196955
cocaine/cocaine-core,-1,0,-1,6.2,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,-1,5.7,-1,-1,1408,3224
cnjinhao/nana,-1,-1,-1,6.3,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,-1,5.9,-1,-1,7165,15818
cms-sw/cmssw,-1,0,-1,8.6,-1,-1,628309,3693267
cmdbug/YOLOv5_NCNN,-1,-1,-1,5.6,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,70,20,5.3,-1,-1,105908,658816
cmangos/mangos-tbc,-1,69,20,5.1,-1,-1,93767,564347
cmangos/mangos-classic,-1,70,20,5.1,-1,-1,84241,456346
cloudozer/ling,-1,-1,-1,5.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,0,-1,4.6,-1,-1,518,454
client9/libinjection,-1,0,-1,6.2,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,-1,3.8,-1,-1,67459,256674
clementgallet/libTAS,-1,0,-1,5.6,-1,-1,22424,75111
clMathLibraries/clFFT,-1,-1,-1,5.7,-1,-1,9556,78381
ckolivas/lrzip,-1,69,237,5.3,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,-1,5.4,-1,-1,5186,32244
cjcliffe/CubicSDR,-1,0,-1,5.9,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,0,-1,4.8,-1,-1,18359,116686
citra-emu/citra-nightly,-1,-1,-1,5.4,-1,-1,28733,291516
cinience/RedisStudio,-1,0,-1,5,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,-1,6.5,-1,-1,2978,20512
chvmp/champ,-1,-1,-1,6.8,-1,-1,303,917
chukong/quick-cocos2d-x,-1,0,-1,4.8,-1,-1,116077,399390
chuan-yun/Molten,-1,0,-1,6.2,-1,-1,1346,5020
chrxh/alien,-1,-1,-1,5.5,-1,-1,925,44419
chronoxor/FastBinaryEncoding,-1,-1,-1,3.4,-1,-1,11513,94102
chronoxor/CppTrader,-1,-1,-1,5,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,-1,5,-1,-1,6106,20511
chronolaw/cpp_study,-1,-1,-1,6.2,-1,-1,438,2709
chromiumembedded/cef,-1,0,-1,7.6,-1,-1,84584,241394
christopherbatty/SDFGen,-1,0,-1,6.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,-1,5,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,-1,7.3,-1,-1,23473,100395
chjj/compton,-1,0,-1,5.6,-1,-1,2986,11623
cherokee/webserver,-1,0,-1,6.5,-1,-1,19076,63381
chenxiaolong/DualBootPatcher,-1,-1,-1,5.8,-1,-1,20245,82501
chengyangkj/Ros_Qt5_Gui_App,-1,-1,-1,6.2,-1,-1,633,3160
chenall/grub4dos,-1,0,-1,5.7,-1,-1,7847,41390
chaoticbob/tinyrenderers,-1,-1,-1,6.3,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,-1,3.4,-1,-1,13244,63106
cginternals/globjects,-1,-1,-1,5.3,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,-1,7.2,-1,-1,203,1839
cgdb/cgdb,-1,183,92,6.4,-1,-1,10206,21929
cetic/unikernels,-1,0,-1,5.7,-1,-1,65,545
cesanta/mongoose-os,-1,0,-1,5.1,-1,-1,10855,27967
celluloid-player/celluloid,-1,0,-1,7.4,-1,-1,1493,18002
ceccocats/tkDNN,-1,-1,-1,5.4,-1,-1,1880,18340
cebix/macemu,-1,188,323,6.1,-1,-1,33906,202673
cdcseacave/openMVS,-1,0,-1,5.4,-1,-1,19747,81745
cataclysmbnteam/Cataclysm-BN,-1,0,-1,5.1,-1,-1,44686,382824
cashapp/zipline,-1,-1,0,5.9,-1,-1,3239,59070
cartographer-project/cartographer_ros,-1,-1,0,7.2,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,0,-1,5.6,-1,-1,4775,11797
canyie/Riru-MomoHider,-1,0,-1,5.1,-1,-1,64,552
canonical/dqlite,-1,0,-1,6.5,-1,-1,4190,25106
camsas/firmament,-1,-1,-1,6.2,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,0,6.2,-1,-1,477,3335
calf-studio-gear/calf,-1,0,-1,7,-1,-1,7743,43402
calamares/calamares,-1,-1,-1,7.7,-1,-1,12542,53477
cage-kiosk/cage,-1,0,-1,6.3,-1,-1,124,2230
cacalabs/libcaca,-1,-1,-1,5.6,-1,-1,5788,26186
c9s/Pux,-1,0,-1,6.3,-1,-1,1728,8273
c-smile/sciter-sdk,-1,0,-1,5,-1,-1,33069,145132
bytedance/tailor,-1,0,-1,6.1,-1,-1,653,3117
bytedance/sonic-cpp,-1,0,0,7,-1,-1,2834,13868
bytedance/memory-leak-detector,-1,0,-1,6.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,-1,6.2,-1,-1,3406,35380
bytedance/android-inline-hook,-1,-1,-1,8.3,-1,-1,2861,13846
byhook/ffmpeg4android,-1,-1,-1,4.8,-1,-1,47995,60302
bwapi/bwapi,-1,-1,-1,4.7,-1,-1,11425,67129
bwalex/tc-play,-1,0,-1,6.2,-1,-1,729,4783
bvschaik/julius,-1,-1,-1,5.3,-1,-1,3513,112323
bus1/dbus-broker,-1,0,-1,5,-1,-1,4590,22504
bumptop/BumpTop,-1,-1,-1,4.6,-1,-1,533077,1634840
bugaevc/wl-clipboard,-1,0,-1,7.3,-1,-1,811,2348
buffet/kiwmi,-1,0,-1,6.2,-1,-1,345,4984
btccom/btcpool-ABANDONED,-1,0,-1,4.1,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,0,-1,4.8,-1,-1,14737,21499
bricke/Qt-AES,-1,-1,-1,6.5,-1,-1,157,1318
bradharding/doomretro,-1,0,-1,4.6,-1,-1,64904,142233
brackeen/glfm,-1,-1,-1,6.2,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,-1,5.7,-1,-1,14,1515
borisfaure/terminology,-1,0,-1,6.5,-1,-1,1030,38753
borglab/gtsam,-1,-1,-1,6.5,-1,-1,148028,450690
boostorg/pfr,-1,-1,0,5.6,-1,-1,1151,7097
boostorg/fiber,-1,-1,-1,6.3,-1,-1,2714,21093
boostorg/compute,-1,-1,-1,6.5,-1,-1,12141,50608
boostorg/asio,-1,-1,0,7.2,-1,-1,54066,204836
bolderflight/invensense-imu,-1,0,0,6.2,-1,-1,474,1317
bogde/HX711,-1,0,-1,6.5,-1,-1,94,210
bminor/glibc,-1,-1,-1,8.4,-1,-1,258008,1018340
bluez/bluez,-1,0,-1,7.4,-1,-1,23149,412625
blueloveTH/pocketpy,-1,-1,-1,5.7,-1,-1,417,10455
blue-yonder/turbodbc,-1,-1,-1,6.9,-1,-1,1567,12527
bloomen/transwarp,-1,0,0,5.6,-1,-1,2107,23118
bloomberg/quantum,-1,-1,-1,8.4,-1,-1,5205,17361
bloomberg/comdb2,-1,0,-1,8.2,-1,-1,158025,619149
bloomberg/bde,-1,-1,-1,8.4,-1,-1,942726,2246552
blinker-iot/blinker-esp-idf,-1,-1,-1,4.8,-1,-1,7307,14720
blend2d/blend2d,-1,-1,-1,6.3,-1,-1,20115,90009
blawar/ooot,-1,-1,-1,4,-1,-1,66156,664049
blackhole89/notekit,-1,-1,-1,4.9,-1,-1,441,4135
bitmovin/libdash,-1,0,-1,6.2,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,-1,5,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,-1,6.4,-1,-1,3690,26212
bitdefender/bddisasm,-1,-1,0,5.7,-1,-1,4470,99961
biocarl/drawing_animation,-1,-1,-1,6.3,-1,-1,174,901
bingmann/sound-of-sorting,-1,0,-1,6.4,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,-1,5.4,-1,-1,5992,26908
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,-1,4.5,-1,-1,1736091,4284041
bfgroup/Lyra,-1,0,0,7.5,-1,-1,2784,8184
bernedom/SI,-1,0,0,6.4,-1,-1,740,18465
berkeley-abc/abc,-1,-1,0,6,-1,-1,194578,649913
beltransen/velo2cam_calibration,-1,-1,-1,6.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,-1,4.6,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,0,-1,6.2,-1,-1,155,1384
beagleboard/linux,-1,0,-1,5.6,-1,-1,3706981,22033748
bbc/audiowaveform,-1,-1,-1,5.5,-1,-1,3195,7651
bastibl/gr-ieee802-11,-1,-1,-1,7,-1,-1,1046,3786
basil00/reqrypt,-1,-1,-1,5.2,-1,-1,3149,13079
banach-space/llvm-tutor,-1,-1,-1,5.6,-1,-1,1246,1765
banach-space/clang-tutor,-1,-1,-1,5.4,-1,-1,734,1285
balloonwj/flamingo,-1,0,-1,4.8,-1,-1,28071,157632
balloonwj/TeamTalk,-1,0,-1,5.2,-1,-1,71144,291105
balde/balde,-1,0,-1,5.6,-1,-1,1098,8955
baidu/tera,-1,-1,-1,5.4,-1,-1,14309,119858
baidu/openrasp,-1,0,-1,4.8,-1,-1,14230,47978
baidu/lac,-1,-1,-1,6,-1,-1,566,2061
baidu/braft,-1,-1,-1,7.5,-1,-1,3832,28263
baidu/bigflow,-1,-1,-1,4.6,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,0,-1,5.4,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,-1,5.4,-1,-1,12781,137006
azure-rtos/threadx,-1,-1,-1,8.8,-1,-1,128670,226673
azul3d/engine,-1,0,-1,6.2,-1,-1,22925,19287
azerothcore/azerothcore-wotlk,-1,9,0,6.2,-1,-1,113676,861109
axel-download-accelerator/axel,-1,0,-1,5.8,-1,-1,1222,3682
awawa-dev/HyperHDR,-1,-1,-1,5.5,-1,-1,11925,52480
avisingh599/mono-vo,-1,-1,-1,6.2,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,-1,5.8,-1,-1,412,2972
autowarefoundation/autoware.universe,-1,-1,0,5.9,-1,-1,47135,207470
autodiff/autodiff,-1,-1,-1,6.3,-1,-1,2788,7869
autoas/as,-1,0,-1,5.6,-1,-1,147458,260483
atenpas/gpd,-1,-1,-1,6.3,-1,-1,3230,7269
astroidmail/astroid,-1,0,-1,5.3,-1,-1,2187,22619
astrand/xclip,-1,0,-1,6.2,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,0,-1,5.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,-1,7.7,-1,-1,10198,31161
asb2m10/dexed,-1,-1,-1,4.6,-1,-1,2311,8385
asLody/whale,-1,-1,-1,5.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,-1,6,-1,-1,3238,24359
arximboldi/ewig,-1,-1,-1,5.2,-1,-1,276,1518
arx/ArxLibertatis,-1,0,0,5.4,-1,-1,22456,109190
artivis/manif,-1,0,0,5.7,-1,-1,5557,18667
arthenica/ffmpeg-kit,-1,0,-1,4.5,-1,-1,6646,21420
artem-ogre/CDT,-1,0,0,6,-1,-1,1300,5812
arq5x/bedtools2,-1,0,-1,6,-1,-1,15966,68225
arnaud-lb/php-rdkafka,-1,0,-1,5.2,-1,-1,896,5631
arnaud-lb/php-memory-profiler,-1,0,-1,5.3,-1,-1,144,1577
arkq/bluez-alsa,-1,0,-1,6.4,-1,-1,4334,26849
ariccio/altWinDirStat,-1,0,-1,5.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,0,-1,6.8,-1,-1,3291,10916
arc80/plywood,-1,0,-1,6.2,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,0,-1,6.6,-1,-1,20717,62646
aqi00/android2,-1,0,-1,5.3,-1,-1,75448,688707
appneta/tcpreplay,-1,0,-1,7.7,-1,-1,16031,36704
appliedAI-Initiative/orb_slam_2_ros,-1,-1,-1,6.5,-1,-1,6797,22951
appleseedhq/appleseed,-1,0,-1,6.3,-1,-1,100356,430164
apple/swift-crypto,-1,-1,-1,9,-1,-1,38881,132240
apple/cups,-1,-1,-1,6.9,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,-1,6.6,-1,-1,7754,39984
apitrace/apitrace,-1,0,-1,6,-1,-1,19467,272680
apchenstu/Facial_Details_Synthesis,-1,-1,-1,5,-1,-1,148756,351051
apache/subversion,-1,0,-1,8.2,-1,-1,148563,490714
apache/singa,-1,0,-1,6.2,-1,-1,15700,48768
apache/parquet-cpp,-1,0,-1,6.8,-1,-1,4252,21024
apache/openoffice,-1,-1,-1,7.2,-1,-1,1114798,4852563
apache/mynewt-core,-1,-1,-1,8.2,-1,-1,336821,693364
apache/kudu,-1,-1,0,8.1,-1,-1,111021,386412
apache/incubator-pegasus,-1,-1,0,6.5,-1,-1,33378,158231
apache/impala,-1,-1,-1,8.2,-1,-1,130631,377214
apache/httpd,-1,0,-1,7,-1,-1,65720,239101
apache/guacamole-server,-1,140,36,7.5,-1,-1,38471,32991
any1/wayvnc,-1,-1,-1,6.5,-1,-1,826,6927
antimof/UxPlay,-1,-1,-1,8.5,-1,-1,1641,27522
ant-media/LibRtmp-Client-for-Android,-1,0,-1,6.2,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,-1,4.6,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,0,5.4,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,0,5.5,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,-1,4.3,-1,-1,26143,230409
andysworkshop/stm32plus,-1,0,-1,5.4,-1,-1,135725,260774
ands/lightmapper,-1,-1,-1,5.8,-1,-1,142,1926
android/app-bundle-samples,-1,-1,-1,3.9,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,-1,6.2,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,-1,4,-1,-1,6242,33829
andreiz/php-zookeeper,-1,0,-1,6.6,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,-1,5.3,-1,-1,2031,14439
andreas-mausch/whatsapp-viewer,-1,0,-1,5.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,-1,6.5,-1,-1,230619,1610408
anael-seghezzi/CToy,-1,-1,-1,5.4,-1,-1,27193,164568
amzn/amzn-drivers,-1,-1,0,7.1,-1,-1,6149,31483
amzeratul/halley,-1,0,-1,7.6,-1,-1,27304,280573
amule-project/amule,-1,0,-1,4.3,-1,-1,31284,126161
amsynth/amsynth,-1,0,-1,5.2,-1,-1,2398,10258
amov-lab/Prometheus,-1,-1,-1,4.7,-1,-1,18846,69937
amnezia-vpn/amnezia-client,-1,-1,-1,4.2,-1,-1,48316,132919
ammen99/wf-recorder,-1,-1,-1,5.4,-1,-1,84,1635
