repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
facontidavide/Bonxai,-1,-1,-1,7.3,-1,-1,290,4650
facebookresearch/rebel,-1,-1,-1,6.7,-1,-1,624,3764
facebookresearch/StarSpace,-1,-1,-1,7.4,-1,-1,1771,4182
facebookincubator/velox,-1,-1,22,5.4,-1,-1,120994,854566
facebookincubator/oomd,-1,0,-1,7,-1,-1,5965,12006
facebookincubator/fizz,-1,-1,-1,6.6,-1,-1,7293,64480
facebookincubator/FBX2glTF,-1,-1,-1,6,-1,-1,6999,21888
facebook/wdt,-1,-1,-1,7.8,-1,-1,4817,17056
facebook/wangle,-1,-1,-1,6.5,-1,-1,6804,21494
facebook/transform360,-1,0,-1,7.8,-1,-1,355,2640
facebook/openr,-1,-1,-1,7.2,-1,-1,16236,62425
facebook/mvfst,-1,-1,-1,6.4,-1,-1,15257,121683
facebook/mcrouter,-1,0,-1,8.1,-1,-1,16379,97180
facebook/mariana-trench,-1,-1,-1,7,-1,-1,5499,55248
facebook/fbthrift,-1,-1,-1,6.9,-1,-1,69234,774824
facebook/fboss,-1,-1,-1,9.1,-1,-1,58149,2563482
facebook/CacheLib,-1,0,-1,5.9,-1,-1,27893,87372
fabiensanglard/Another-World-Bytecode-Interpreter,-1,-1,-1,6.2,-1,-1,757,3331
fabianschuiki/OpenSkyscraper,-1,-1,-1,6.7,-1,-1,903,8402
fabianishere/pam_reattach,-1,-1,-1,6.4,-1,-1,165,159
faasm/faasm,-1,-1,-1,5.5,-1,-1,2783,21589
f1xpl/openauto,-1,-1,-1,5.8,-1,-1,1364,5088
ezEngine/ezEngine,-1,-1,-1,5.4,-1,-1,186349,970106
eyalroz/cuda-api-wrappers,-1,0,-1,6.3,-1,-1,5987,18735
expressvpn/lightway-core,-1,0,-1,8.2,-1,-1,4415,8246
exinnet/tclip,-1,0,-1,5.9,-1,-1,123,620
exelix11/SwitchThemeInjector,-1,0,-1,4.9,-1,-1,38181,131237
exeldro/obs-move-transition,-1,-1,-1,6.3,-1,-1,188,13756
excamera/alfalfa,-1,0,-1,6.2,-1,-1,3475,15784
eurecom-s3/symcc,-1,-1,0,4.9,-1,-1,1622,3946
etternagame/etterna,-1,-1,373,4.4,-1,-1,308923,1064434
etr/libhttpserver,-1,0,-1,5.8,-1,-1,1683,7857
ethz-asl/voxgraph,-1,-1,-1,7.2,-1,-1,842,5035
ethz-asl/voxblox,-1,-1,-1,6.1,-1,-1,2444,13725
ethz-asl/segmap,-1,-1,-1,6.4,-1,-1,1545,8147
ethz-asl/rovio,-1,-1,-1,6.8,-1,-1,2589,7884
ethz-asl/rotors_simulator,-1,-1,-1,6.9,-1,-1,3061,9480
ethz-asl/robust_point_cloud_registration,-1,0,-1,5.8,-1,-1,139,1227
ethz-asl/polygon_coverage_planning,-1,0,-1,6.5,-1,-1,2144,7201
ethz-asl/mav_trajectory_generation,-1,0,-1,6.7,-1,-1,2187,8187
ethz-asl/mav_active_3d_planning,-1,-1,-1,5.2,-1,-1,1734,9457
ethz-asl/maplab,-1,-1,-1,6,-1,-1,12164,121141
ethz-asl/lidar_align,-1,-1,-1,5.8,-1,-1,21,840
ethz-asl/kalibr,-1,-1,-1,6.3,-1,-1,17975,72607
ethz-asl/ethzasl_msf,-1,-1,-1,6.3,-1,-1,2752,9444
ethz-asl/aerial_mapper,-1,0,-1,5,-1,-1,1049,4229
ethz-adrl/towr,-1,-1,-1,6.5,-1,-1,3980,5479
ethereal-developers/OpenScan,-1,0,-1,4.5,-1,-1,28147,42695
eteran/edb-debugger,-1,0,-1,5.3,-1,-1,14532,48711
esseks/monicelli,-1,-1,-1,6.4,-1,-1,78,2557
espruino/Espruino,-1,-1,-1,7.2,-1,-1,444082,983917
espressif/esp32-camera,-1,-1,-1,7.3,-1,-1,2525,17630
espressif/esp-who,-1,-1,-1,4.5,-1,-1,3030,14615
espressif/esp-skainet,-1,-1,-1,6.1,-1,-1,3728,119177
espressif/esp-mqtt,-1,-1,-1,5.9,-1,-1,867,5401
espressif/esp-mdf,-1,0,-1,5.5,-1,-1,10882,48126
espressif/esp-matter,-1,-1,-1,5.8,-1,-1,4248,46027
espressif/esp-iot-solution,-1,-1,-1,6,-1,-1,23844,186085
espressif/esp-hosted,-1,-1,0,6.4,-1,-1,5581,32830
espressif/esp-homekit-sdk,-1,-1,-1,6.3,-1,-1,9327,16790
espressif/esp-drone,-1,-1,-1,7.1,-1,-1,48416,86382
espressif/esp-csi,-1,-1,-1,5.9,-1,-1,345,2033
espressif/esp-at,-1,-1,-1,6.3,-1,-1,46861,72596
espressif/esp-apple-homekit-adk,-1,-1,-1,5.8,-1,-1,1303,3743
espressif/esp-adf,-1,-1,-1,5.9,-1,-1,34795,110701
esa/pagmo2,-1,-1,-1,5.5,-1,-1,22239,1753559
erikkaashoek/Comskip,-1,0,-1,6.3,-1,-1,4852,24010
ericpaulbishop/gargoyle,-1,0,-1,5.9,-1,-1,18503,70109
eric612/MobileNet-YOLO,-1,0,-1,3.9,-1,-1,14523,75555
eranpeer/FakeIt,-1,0,0,5.3,-1,-1,1272,98390
epsilla-cloud/vectordb,-1,-1,-1,7,-1,-1,10925,43291
epoupon/lms,-1,-1,-1,6.4,-1,-1,7958,32675
epasveer/seer,-1,-1,-1,5.7,-1,-1,3394,24064
enjoy-digital/litex,-1,0,-1,6.3,-1,-1,2874,37237
eneshecan/whatsapp-for-linux,-1,-1,-1,5.7,-1,-1,4,1456
enazoe/yolo-tensorrt,-1,-1,-1,5.7,-1,-1,1166,4850
emweb/wt,-1,0,-1,5.8,-1,-1,151659,383952
emsesp/EMS-ESP32,-1,0,-1,5.5,-1,-1,11715,55317
emsec/hal,-1,-1,16,6.2,-1,-1,245279,832555
emojicode/emojicode,-1,-1,-1,5.9,-1,-1,6472,46246
emersion/xdg-desktop-portal-wlr,-1,0,-1,7.1,-1,-1,93,3558
emersion/slurp,-1,0,-1,7.2,-1,-1,29,1274
emersion/mako,-1,0,-1,7.1,-1,-1,349,5251
embree/embree,-1,-1,0,6.4,-1,-1,27058,225354
elnormous/HTTPRequest,-1,-1,0,6.1,-1,-1,56,1670
elemental/Elemental,-1,-1,-1,6.4,-1,-1,42459,279843
electronicarts/dem-bones,-1,-1,-1,5.9,-1,-1,396,1703
electronicarts/EAStdC,-1,-1,-1,6.1,-1,-1,11838,42468
electech6/ORB_SLAM3_detailed_comments,-1,-1,-1,5.2,-1,-1,20124,56048
electech6/ORB_SLAM2_detailed_comments,-1,-1,-1,6.2,-1,-1,15007,24615
eigenteam/eigen-git-mirror,-1,0,0,6.4,-1,-1,46298,211353
eggheads/eggdrop,-1,0,-1,7.1,-1,-1,9074,64667
effolkronium/random,-1,0,6,6,-1,-1,1147,10608
effil/effil,-1,-1,-1,4.9,-1,-1,37,2106
efficient/libcuckoo,-1,0,0,6.3,-1,-1,2534,16711
efficient/SuRF,-1,0,-1,6.4,-1,-1,370,6763
eezstreet/OpenD2,-1,-1,-1,5,-1,-1,28802,106643
edvardHua/PoseEstimationForMobile,-1,-1,-1,3.8,-1,-1,32969,52188
edubart/otclient,-1,-1,-1,5.6,-1,-1,9577,44027
ed-asriyan/lottie-converter,-1,0,98,5.1,-1,-1,0,212
eclipse/upm,-1,0,-1,6.4,-1,-1,89132,126903
eclipse/paho.mqtt.cpp,-1,-1,-1,5.8,-1,-1,7481,10867
eclipse/paho.mqtt.c,-1,-1,-1,5.4,-1,-1,9067,45072
eclipse/mraa,-1,0,-1,7.8,-1,-1,7004,32956
ec-/Quake3e,-1,0,-1,4.7,-1,-1,70398,312365
easymodo/qimgv,-1,-1,-1,5.2,-1,-1,1587,22456
earlephilhower/arduino-pico,-1,0,-1,5.6,-1,-1,22498,66872
eProsima/Fast-DDS,-1,0,0,5.9,-1,-1,223251,660877
dzavalishin/phantomuserland,-1,-1,-1,5,-1,-1,154756,677235
dyninst/dyninst,-1,-1,-1,6.8,-1,-1,67837,327953
dwhinham/mt32-pi,-1,-1,-1,4.6,-1,-1,2042,9095
dvidelabs/flatcc,-1,0,-1,6,-1,-1,9456,36731
dusty-nv/ros_deep_learning,-1,-1,-1,6,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,-1,7,-1,-1,21373,49990
dusty-nv/jetson-reinforcement,-1,-1,-1,5.7,-1,-1,692,2794
dstogov/php-ffi,-1,0,-1,5.9,-1,-1,338,10942
dscharrer/innoextract,-1,-1,-1,7.5,-1,-1,3585,12235
drolbr/Overpass-API,-1,-1,-1,6.9,-1,-1,8351,82360
drawpile/Drawpile,-1,-1,-1,5.3,-1,-1,18209,178897
dpilger26/NumCpp,-1,0,0,5.3,-1,-1,35905,49960
dottantgal/ROS2_learning,-1,-1,-1,5,-1,-1,451,1149
dotnet/diagnostics,-1,0,0,8,-1,-1,68940,233624
dosemu2/dosemu2,-1,0,-1,5.8,-1,-1,24758,159212
dorian3d/DBoW2,-1,-1,-1,6.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,-1,5.6,-1,-1,25314,215186
dog-qiuqiu/Yolo-Fastest,-1,-1,-1,5.8,-1,-1,6537,46850
doe300/VC4CL,-1,0,-1,6.3,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,-1,6.8,-1,-1,1360,4213
dlstreamer/dlstreamer,-1,-1,-1,7.2,-1,-1,8249,45049
djyt/cannonball,-1,0,-1,5.3,-1,-1,7533,24522
djcb/mu,-1,-1,-1,5.8,-1,-1,11746,52146
discord/discord-rpc,-1,0,-1,6.1,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,-1,6.3,-1,-1,882,11478
dillongoostudios/goo-engine,-1,-1,-1,5.5,-1,-1,464603,2537371
diharaw/hybrid-rendering,-1,-1,-1,5.7,-1,-1,531,7695
diffblue/cbmc,-1,0,-1,5.4,-1,-1,71683,495189
didi/AoE,-1,-1,-1,2.5,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,-1,6.6,-1,-1,80,1460
dfeneyrou/palanteer,-1,-1,279,4.5,-1,-1,22770,111023
devsisters/libquic,-1,-1,259,5.2,-1,-1,140256,486736
devosoft/avida,-1,0,-1,5.5,-1,-1,31272,132782
devnoname120/vhbb,-1,0,-1,5.5,-1,-1,697,9420
devilsen/CZXing,-1,0,-1,5,-1,-1,48335,123635
dermesser/libsocket,-1,0,-1,6.5,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,-1,5.7,-1,-1,255,1361
derickr/vld,-1,0,-1,6.2,-1,-1,140,1883
dequis/purple-facebook,-1,0,-1,5.7,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,-1,6,-1,-1,4401,22444
delimitrou/DeathStarBench,-1,-1,-1,5.7,-1,-1,8504,116324
del-xiong/screw-plus,-1,0,-1,6,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,0,-1,5.7,-1,-1,33006,49358
defold/defold,-1,-1,-1,5,-1,-1,133842,496051
deepskystacker/DSS,-1,0,-1,5.7,-1,-1,43908,232845
deeponion/deeponion-legacy,-1,0,-1,5.2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,-1,6.8,-1,-1,12610,72362
dechamps/FlexASIO,-1,-1,0,4.9,-1,-1,82,2413
ddemidov/vexcl,-1,0,0,6.2,-1,-1,6658,38175
ddemidov/amgcl,-1,0,0,6.3,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,-1,4.8,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,0,-1,7.2,-1,-1,1130,7070
dchapyshev/aspia,-1,-1,-1,5.5,-1,-1,31249,116170
dcajasn/Riskfolio-Lib,-1,0,-1,4.6,-1,-1,17605,130564
dbzhang800/QtXlsxWriter,-1,-1,0,6.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,0,-1,5.5,-1,-1,15915,28660
daw42/glslcookbook,-1,0,-1,6.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,0,-1,4.2,-1,-1,154813,116206
davheld/GOTURN,-1,-1,-1,5.9,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,-1,6.8,-1,-1,5236,15019
datoviz/datoviz,-1,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,0,-1,7.2,-1,-1,3020,20408
darvincisec/DetectFrida,-1,0,-1,6,-1,-1,170,760
darthcloud/BlueRetro,-1,-1,-1,5.6,-1,-1,3655,28613
dart-native/dart_native,-1,-1,-1,4,-1,-1,4706,6041
darglein/ADOP,-1,-1,-1,6.4,-1,-1,490,6856
daquexian/onnx-simplifier,-1,-1,-1,5.1,-1,-1,97,2912
daoluan/decode-memcached,-1,0,-1,6,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,-1,6.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,-1,0,5.9,-1,-1,6,5091
danielealbano/cachegrand,-1,-1,-1,5.6,-1,-1,7002,68963
daniele77/cli,-1,0,0,5.6,-1,-1,1956,4846
dangiu/PicoMemcard,-1,0,-1,6.9,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,-1,6.7,-1,-1,2816,8185
damus-io/damus,-1,0,-1,7,-1,-1,12625,38731
dalboris/vpaint,-1,-1,-1,5.8,-1,-1,33042,150538
d99kris/rapidcsv,-1,0,2,6.1,-1,-1,599,5530
czyt1988/SARibbon,-1,-1,-1,5.4,-1,-1,8114,24586
cyrusimap/cyrus-imapd,-1,-1,-1,7.6,-1,-1,54801,285370
cyberbotics/webots,-1,0,-1,6.2,-1,-1,68734,292714
cyang-kth/fmm,-1,221,0,6,-1,-1,8879,38990
cy384/ssheven,-1,-1,-1,5.6,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,-1,7.2,-1,-1,2169,12857
cvg/limap,-1,-1,-1,7.3,-1,-1,3105,20510
cutelyst/cutelyst,-1,-1,-1,5.2,-1,-1,12487,52170
cunarist/rust-in-flutter,-1,-1,0,6.3,-1,-1,3826,1793
cuitaixiang/LOAM_NOTED,-1,-1,-1,6,-1,-1,544,2351
csete/gpredict,-1,0,-1,5.9,-1,-1,11316,40123
cschied/q2vkpt,-1,0,-1,5.3,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,-1,5.6,-1,-1,12746,90154
crossroadsfpga/pigasus,-1,0,-1,5.2,-1,-1,58821,254824
crosslife/OpenBird,-1,0,-1,5,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,-1,7.3,-1,-1,3553,7810
cpvrlab/ImagePlay,-1,-1,-1,5.8,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,-1,7.9,-1,-1,3831,15189
couchbase/forestdb,-1,0,-1,7.6,-1,-1,18450,76382
couchbase/couchnode,-1,0,-1,6.8,-1,-1,383,15014
coslyk/moonplayer,-1,-1,-1,5.1,-1,-1,968,3432
corosync/corosync,-1,0,-1,7.3,-1,-1,9541,44889
coreutils/coreutils,-1,0,-1,7.6,-1,-1,13721,67535
coreos/rpm-ostree,-1,0,-1,8.1,-1,-1,6007,35696
coreboot/coreboot,-1,0,-1,7.1,-1,-1,682999,1362035
copperspice/copperspice,-1,-1,-1,5.7,-1,-1,615948,2696680
contour-terminal/contour,-1,-1,0,6.6,-1,-1,5492,51408
containers/bubblewrap,-1,0,-1,7.3,-1,-1,658,4132
computationalpathologygroup/ASAP,-1,-1,-1,6.2,-1,-1,1832,23846
compuphase/pawn,-1,0,-1,7.4,-1,-1,7227,37553
commoncrawl/commoncrawl,-1,0,-1,4.7,-1,-1,53199,21592
colmap/pycolmap,-1,-1,-1,7.5,-1,-1,111,4131
collectd/collectd,-1,-1,-1,7.2,-1,-1,21255,122544
coin-or/Cbc,-1,0,-1,5.5,-1,-1,30587,139355
codyd51/axle,-1,0,-1,4,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,-1,7,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,0,-1,5.5,-1,-1,25411,196955
cocaine/cocaine-core,-1,0,-1,6.2,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,-1,5.4,-1,-1,1408,3224
cnjinhao/nana,-1,-1,-1,6.3,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,-1,4.7,-1,-1,7165,15818
cms-sw/cmssw,-1,0,-1,8.6,-1,-1,631831,3726206
cmdbug/YOLOv5_NCNN,-1,-1,-1,5.4,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,70,20,5.1,-1,-1,107675,676671
cmangos/mangos-tbc,-1,70,20,5.2,-1,-1,95592,581903
cmangos/mangos-classic,-1,70,20,5.3,-1,-1,86093,475770
cloudozer/ling,-1,-1,-1,5.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,0,-1,4.6,-1,-1,518,454
client9/libinjection,-1,0,-1,6.3,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,-1,4.7,-1,-1,67440,256567
clementgallet/libTAS,-1,0,-1,7,-1,-1,22534,75897
clMathLibraries/clFFT,-1,-1,-1,5.8,-1,-1,9556,78381
ckolivas/lrzip,-1,-1,237,5.2,-1,-1,2125,15475
ckb-next/ckb-next,-1,0,-1,5.2,-1,-1,5284,33020
cjcliffe/CubicSDR,-1,0,-1,5,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,0,-1,4.8,-1,-1,18359,116686
citra-emu/citra-nightly,-1,-1,-1,5.4,-1,-1,31166,311510
citra-emu/citra-canary,-1,-1,-1,5.4,-1,-1,31255,312091
cinience/RedisStudio,-1,0,-1,5,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,-1,6.4,-1,-1,2978,20512
chvmp/champ,-1,-1,-1,6.6,-1,-1,303,917
chukong/quick-cocos2d-x,-1,0,-1,5,-1,-1,116077,399390
chuan-yun/Molten,-1,0,-1,6.3,-1,-1,1346,5020
chrxh/alien,-1,-1,-1,5.5,-1,-1,1502,49588
chronoxor/FastBinaryEncoding,-1,-1,-1,3.4,-1,-1,11513,94102
chronoxor/CppTrader,-1,-1,-1,5.1,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,-1,5,-1,-1,6106,20511
chronolaw/cpp_study,-1,-1,-1,6.2,-1,-1,438,2709
chromiumembedded/cef,-1,0,-1,7.6,-1,-1,84717,242350
christopherbatty/SDFGen,-1,0,-1,6.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,-1,5,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,-1,7.3,-1,-1,24577,107007
chjj/compton,-1,0,-1,5.6,-1,-1,2986,11623
cherry-embedded/CherryUSB,-1,0,-1,7.5,-1,-1,31065,275057
cherokee/webserver,-1,0,-1,6.5,-1,-1,19076,63381
chengyangkj/Ros_Qt5_Gui_App,-1,-1,-1,6.2,-1,-1,633,3160
chenall/grub4dos,-1,0,-1,5.1,-1,-1,7856,41444
chdb-io/chdb,-1,-1,-1,5.1,-1,-1,127054,1084818
chaoticbob/tinyrenderers,-1,-1,-1,6.3,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,-1,3.4,-1,-1,13244,63106
cginternals/globjects,-1,-1,-1,5.3,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,-1,6.4,-1,-1,203,1839
cgdb/cgdb,-1,-1,92,6.3,-1,-1,10206,21933
cetic/unikernels,-1,0,-1,5.9,-1,-1,65,545
cesanta/mongoose-os,-1,0,-1,5.1,-1,-1,10855,27967
celluloid-player/celluloid,-1,0,-1,6.4,-1,-1,1471,18061
ceccocats/tkDNN,-1,-1,-1,5.4,-1,-1,1880,18343
cebix/macemu,-1,-1,323,6.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,0,-1,5.5,-1,-1,19998,83376
cashapp/zipline,-1,-1,-1,6.2,-1,-1,3239,59070
cartographer-project/cartographer_ros,-1,-1,0,7.1,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,0,-1,5.6,-1,-1,4775,11797
canyie/Riru-MomoHider,-1,0,-1,5.1,-1,-1,64,552
canonical/dqlite,-1,0,-1,6.2,-1,-1,4130,25083
camsas/firmament,-1,-1,-1,6.2,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,0,6.2,-1,-1,477,3335
calf-studio-gear/calf,-1,0,-1,7.2,-1,-1,7743,43402
calamares/calamares,-1,-1,-1,7,-1,-1,12621,53935
cage-kiosk/cage,-1,0,-1,7.2,-1,-1,132,2379
cacalabs/libcaca,-1,-1,-1,5.6,-1,-1,5788,26186
c9s/Pux,-1,0,-1,6,-1,-1,1728,8273
c3lang/c3c,-1,0,-1,5.7,-1,-1,6277,76854
c-ares/c-ares,-1,0,-1,8.7,-1,-1,18617,56601
byteduck/duckOS,-1,0,-1,6.3,-1,-1,10508,39981
bytedance/tailor,-1,0,-1,6,-1,-1,653,3118
bytedance/sonic-cpp,-1,0,165,5.9,-1,-1,2873,13926
bytedance/memory-leak-detector,-1,0,-1,6.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,-1,5.2,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,-1,6.7,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,-1,7.9,-1,-1,2853,13873
byhook/ffmpeg4android,-1,-1,-1,4.8,-1,-1,47995,60302
bwapi/bwapi,-1,-1,-1,5.2,-1,-1,11425,67129
bwalex/tc-play,-1,0,-1,6.2,-1,-1,729,4783
bvschaik/julius,-1,-1,-1,5.4,-1,-1,3517,112652
bus1/dbus-broker,-1,0,-1,5.8,-1,-1,4848,23161
bumptop/BumpTop,-1,-1,-1,4.6,-1,-1,533077,1634840
buffet/kiwmi,-1,0,-1,6.2,-1,-1,345,4984
btzy/nativefiledialog-extended,-1,-1,-1,5.7,-1,-1,505,3019
btccom/btcpool-ABANDONED,-1,0,-1,4,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,0,-1,4.8,-1,-1,14764,21669
brofield/simpleini,-1,-1,0,5.5,-1,-1,1468,3591
bricke/Qt-AES,-1,-1,-1,6.7,-1,-1,157,1318
branchseer/DeskGap,-1,-1,-1,4.6,-1,-1,159,4763
bradharding/doomretro,-1,0,-1,4.6,-1,-1,65039,143941
brackeen/glfm,-1,-1,-1,5,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,-1,5.8,-1,-1,14,1515
borisfaure/terminology,-1,0,-1,6.2,-1,-1,1040,39441
borglab/gtsam,-1,-1,261,6.5,-1,-1,148967,454732
boostorg/python,-1,-1,-1,5.4,-1,-1,4733,25881
boostorg/pfr,-1,-1,0,6.3,-1,-1,1398,7839
boostorg/fiber,-1,-1,-1,6.8,-1,-1,2722,21259
boostorg/compute,-1,-1,-1,6.7,-1,-1,12141,50608
boostorg/asio,-1,-1,0,7.2,-1,-1,54268,206738
bolero-MURAKAMI/Sprout,-1,-1,-1,6.2,-1,-1,30819,157813
bolderflight/invensense-imu,-1,0,0,6.2,-1,-1,474,1317
bogde/HX711,-1,0,-1,6.6,-1,-1,94,210
bminor/glibc,-1,-1,-1,8.4,-1,-1,260616,1025125
blynkkk/blynk-library,-1,0,-1,6.7,-1,-1,1676,14665
bluez/bluez,-1,0,-1,7.6,-1,-1,24148,420076
bluetiger9/SmtpClient-for-Qt,-1,-1,-1,6.3,-1,-1,591,1875
blue-yonder/turbodbc,-1,-1,-1,6.6,-1,-1,1567,12527
bloomen/transwarp,-1,0,0,4.8,-1,-1,2107,23118
bloomberg/quantum,-1,-1,-1,8.2,-1,-1,5205,17361
bloomberg/comdb2,-1,0,-1,8.7,-1,-1,157602,620775
bloomberg/blazingmq,-1,0,0,8.1,-1,-1,160721,396709
bloomberg/bde,-1,-1,-1,8.4,-1,-1,956497,2283867
blinker-iot/blinker-esp-idf,-1,-1,-1,4.8,-1,-1,7307,14720
blend2d/blend2d,-1,-1,-1,6.3,-1,-1,21006,103040
blawar/ooot,-1,-1,-1,3.8,-1,-1,66156,664049
blackhole89/notekit,-1,-1,-1,4.6,-1,-1,441,4135
bitmovin/libdash,-1,0,-1,5.8,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,-1,5,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,-1,6.4,-1,-1,3690,26212
bitdefender/bddisasm,-1,-1,0,5.5,-1,-1,4481,99803
bitcoin-core/btcdeb,-1,1740,173,6.3,-1,-1,9362,77432
biocarl/drawing_animation,-1,-1,-1,6.4,-1,-1,174,901
bingmann/sound-of-sorting,-1,0,-1,6.4,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,-1,5.6,-1,-1,6029,27305
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,-1,4.7,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,0,-1,6.3,-1,-1,1808,14299
bfgroup/Lyra,-1,0,0,6.2,-1,-1,2784,8184
bernedom/SI,-1,0,0,6.7,-1,-1,740,18465
berkeley-abc/abc,-1,-1,-1,5.5,-1,-1,196137,656818
beltransen/velo2cam_calibration,-1,-1,-1,6.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,-1,4.6,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,0,-1,6.2,-1,-1,155,1384
beagleboard/linux,-1,0,-1,4.9,-1,-1,3986113,24331963
bbc/audiowaveform,-1,-1,-1,5.5,-1,-1,3306,9557
bastibl/gr-ieee802-11,-1,-1,-1,7.5,-1,-1,1442,4237
basil00/reqrypt,-1,-1,-1,5.2,-1,-1,3149,13079
banach-space/clang-tutor,-1,-1,-1,5.2,-1,-1,734,1285
balloonwj/flamingo,-1,0,-1,4.8,-1,-1,28071,157632
balloonwj/TeamTalk,-1,0,-1,5.2,-1,-1,71144,291105
balde/balde,-1,0,-1,5.4,-1,-1,1098,8955
baidu/tera,-1,-1,-1,5.6,-1,-1,14309,119858
baidu/openrasp,-1,0,-1,4.9,-1,-1,14230,47978
baidu/lac,-1,-1,-1,6,-1,-1,566,2061
baidu/braft,-1,-1,-1,7.4,-1,-1,3871,28528
baidu/bigflow,-1,-1,-1,4.7,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,0,-1,5.2,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,-1,6.5,-1,-1,12911,137696
azure-rtos/threadx,-1,-1,-1,9,-1,-1,128650,226979
azul3d/engine,-1,0,-1,6.5,-1,-1,22925,19287
axel-download-accelerator/axel,-1,0,-1,5.6,-1,-1,1222,3682
avisingh599/mono-vo,-1,-1,-1,6.2,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,-1,5.5,-1,-1,412,2972
autowarefoundation/autoware.universe,-1,-1,0,5.9,-1,-1,54482,239548
autotrace/autotrace,-1,-1,76,4.2,-1,-1,3193,12625
autodiff/autodiff,-1,-1,-1,5.8,-1,-1,2788,7869
autoas/as,-1,0,-1,5.6,-1,-1,147458,260483
atenpas/gpd,-1,-1,-1,6.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,-1,4.8,-1,-1,1857,8368
astroidmail/astroid,-1,0,-1,6,-1,-1,2187,22664
astrand/xclip,-1,0,-1,6.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,0,-1,5.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,-1,7.2,-1,-1,10253,31352
asb2m10/dexed,-1,-1,-1,4.5,-1,-1,2311,8385
asLody/whale,-1,-1,-1,5.9,-1,-1,19436,188585
arximboldi/lager,-1,-1,-1,7,-1,-1,2118,10616
arximboldi/immer,-1,-1,-1,7,-1,-1,5044,35182
arximboldi/ewig,-1,-1,-1,5.1,-1,-1,276,1518
arx/ArxLibertatis,-1,0,0,6.6,-1,-1,22467,109302
arun11299/cpp-subprocess,-1,0,0,5.9,-1,-1,526,1527
artoolkitx/artoolkitx,-1,-1,-1,5.5,-1,-1,195179,415638
