repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
colmap/pycolmap,-1,-1,6.2,-1,-1,88,4578
coin-or/Cbc,-1,-1,4.6,-1,-1,30732,140159
codyd51/axle,-1,-1,3.9,-1,-1,17930,74275
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,4.6,-1,-1,1416,3276
cnqiangfu/PL-VINS,-1,-1,2.5,-1,-1,7741,31403
cnjinhao/nana,-1,-1,5.2,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,4.5,-1,-1,7071,15738
cms-sw/cmssw,-1,-1,7.9,-1,-1,640846,3834333
cmdbug/YOLOv5_NCNN,-1,-1,2.5,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.7,-1,-1,107645,677280
cmangos/mangos-tbc,-1,20,4.8,-1,-1,95562,582387
cmangos/mangos-classic,-1,20,4.7,-1,-1,86048,476434
cmajor-lang/cmajor,-1,-1,4.6,-1,-1,18934,197575
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.4,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,5.1,-1,-1,35402,135084
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.8,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.6,-1,-1,5285,33035
cjcliffe/CubicSDR,-1,-1,2.3,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,4.7,-1,-1,2978,20512
chvmp/champ,-1,-1,4.8,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,5,-1,-1,1587,55463
chronoxor/FastBinaryEncoding,-1,-1,2.9,-1,-1,11513,94096
chronoxor/CppTrader,-1,-1,4.4,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,4.4,-1,-1,6117,20568
chronolaw/cpp_study,-1,-1,3.8,-1,-1,438,2714
chromiumembedded/cef,-1,-1,6.2,-1,-1,84220,233859
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6.2,-1,-1,24607,106988
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
chiteroman/PlayIntegrityFix,-1,-1,4.9,-1,-1,4315,17805
cherry-embedded/CherryUSB,-1,-1,5.9,-1,-1,29395,282906
cherokee/webserver,-1,-1,4.5,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chenall/grub4dos,-1,-1,4,-1,-1,7856,41476
chdb-io/chdb,-1,-1,4.3,-1,-1,136946,1258341
charlie-foxtrot/RTLSDR-Airband,-1,-1,5,-1,-1,1394,6967
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.2,-1,-1,933,17704
cggos/imu_x_fusion,-1,-1,5.4,-1,-1,199,1922
cgdb/cgdb,-1,89,6.2,-1,-1,10396,22262
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,2.9,-1,-1,10855,27967
celluloid-player/celluloid,-1,-1,5.7,-1,-1,1472,18457
cegui/cegui,-1,-1,4.6,-1,-1,70884,381284
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5,-1,-1,20024,83810
cashapp/zipline,-1,284,5.2,-1,-1,3240,59071
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,4,-1,-1,4784,11970
canpool/qtcanpool,-1,-1,6.2,-1,-1,9348,81580
canonical/mir,-1,-1,7.3,-1,-1,34069,173879
canonical/dqlite,-1,-1,6,-1,-1,11822,59943
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,5.1,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,6.6,-1,-1,7747,43446
calamares/calamares,-1,-1,6.5,-1,-1,15829,69995
cage-kiosk/cage,-1,-1,6.3,-1,-1,130,2426
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5,-1,-1,6465,78309
byteduck/duckOS,-1,-1,5.6,-1,-1,11073,48032
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,168,5.5,-1,-1,2866,13917
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.3,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.4,-1,-1,2854,13887
bytedance/ByteTransformer,-1,-1,4.3,-1,-1,2211,8058
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,2.8,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5.2,-1,-1,3518,112752
bus1/dbus-broker,-1,-1,6.3,-1,-1,4958,23406
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
buddy-compiler/buddy-mlir,-1,-1,4.7,-1,-1,4871,20014
btzy/nativefiledialog-extended,-1,-1,5.6,-1,-1,855,4600
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,2.1,-1,-1,14764,21669
bricke/Qt-AES,-1,-1,4.6,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
bradharding/doomretro,-1,-1,3.9,-1,-1,66246,154111
brackeen/glfm,-1,-1,4.4,-1,-1,838,6830
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,6,-1,-1,1040,39444
borglab/gtsam,-1,261,5.8,-1,-1,154386,466309
boostorg/stacktrace,-1,-1,5.5,-1,-1,782,3391
boostorg/python,-1,-1,5.3,-1,-1,4733,25891
boostorg/pfr,-1,0,4.8,-1,-1,1423,7917
boostorg/json,-1,-1,5.9,-1,-1,14621,49281
boostorg/fiber,-1,-1,4.6,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.6,-1,-1,52165,182407
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,264695,1041982
blynkkk/blynk-library,-1,-1,3.8,-1,-1,1676,14677
bluez/bluez,-1,-1,6.2,-1,-1,25316,435951
bluewhalesystems/sold,-1,390,3.5,-1,-1,70520,296125
bluetiger9/SmtpClient-for-Qt,-1,-1,5,-1,-1,591,1875
blue-yonder/turbodbc,-1,-1,6.7,-1,-1,1566,12543
bloomen/transwarp,-1,0,4.2,-1,-1,2107,23118
bloomberg/quantum,-1,-1,7.1,-1,-1,5205,17361
bloomberg/comdb2,-1,-1,7.5,-1,-1,158712,628533
bloomberg/blazingmq,-1,0,7.9,-1,-1,164266,407015
bloomberg/bde,-1,-1,7.5,-1,-1,985231,2555202
blinker-iot/blinker-esp-idf,-1,-1,4.2,-1,-1,7307,14720
blend2d/blend2d,-1,-1,5.4,-1,-1,22882,123907
blawar/ooot,-1,-1,3.3,-1,-1,66156,664049
blackhole89/notekit,-1,-1,3.8,-1,-1,441,4135
bk138/multivnc,-1,-1,4.7,-1,-1,1250,7955
bk138/gromit-mpx,-1,5,5.2,-1,-1,626,3879
bitmovin/libdash,-1,-1,3.5,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,2.4,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,4.3,-1,-1,3690,26212
biocarl/drawing_animation,-1,-1,4.5,-1,-1,174,901
bingmann/sound-of-sorting,-1,-1,4.5,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,4.4,-1,-1,6033,27320
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,1.9,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,-1,3.4,-1,-1,1808,14299
bfgroup/Lyra,-1,0,4.1,-1,-1,2784,8184
bernedom/SI,-1,0,5,-1,-1,741,18466
berkeley-abc/abc,-1,-1,5.2,-1,-1,197496,665977
beltransen/velo2cam_calibration,-1,-1,4.6,-1,-1,321,2367
begla/Intrinsic,-1,-1,2.1,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,-1,4.1,-1,-1,155,1384
beagleboard/linux,-1,-1,3.8,-1,-1,4091284,25070277
beached/daw_json_link,-1,0,5.9,-1,-1,5367,44193
bbc/audiowaveform,-1,-1,4.8,-1,-1,3325,9813
bastibl/gr-ieee802-11,-1,-1,4.6,-1,-1,1442,4237
basil00/reqrypt,-1,-1,3,-1,-1,3149,13079
banach-space/llvm-tutor,-1,-1,5.7,-1,-1,1058,1468
banach-space/clang-tutor,-1,-1,5,-1,-1,734,1285
balloonwj/flamingo,-1,-1,1.9,-1,-1,28071,157632
balloonwj/TeamTalk,-1,-1,2.5,-1,-1,71144,291105
balde/balde,-1,-1,3.3,-1,-1,1098,8955
baidu/tera,-1,-1,4,-1,-1,14309,119858
baidu/openrasp,-1,-1,2.3,-1,-1,14230,47978
baidu/lac,-1,-1,4.2,-1,-1,566,2061
baidu/braft,-1,-1,6.9,-1,-1,3875,28628
baidu/bigflow,-1,-1,2.1,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,-1,2.9,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,5.3,-1,-1,13259,139074
azul3d/engine,-1,-1,4.6,-1,-1,22925,19287
axel-download-accelerator/axel,-1,-1,5,-1,-1,1225,3671
aws/aws-sdk-cpp,-1,0,7,-1,-1,2111139,7836801
awawa-dev/HyperHDR,-1,-1,5,-1,-1,98414,224698
avisingh599/mono-vo,-1,-1,4.1,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,4.5,-1,-1,412,2972
avahi/avahi,-1,-1,6.5,-1,-1,7678,41553
autowarefoundation/autoware.universe,-1,0,4.9,-1,-1,61259,279108
autodiff/autodiff,-1,-1,6,-1,-1,2946,8065
autoas/as,-1,-1,3.2,-1,-1,147458,260483
atxsinn3r/VulnCases,-1,-1,2.5,-1,-1,14319,48955
atenpas/gpd,-1,-1,4.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,4.4,-1,-1,1861,8418
astroidmail/astroid,-1,-1,6.2,-1,-1,2196,22757
astrand/xclip,-1,-1,4.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,-1,3.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,5.5,-1,-1,10253,31352
asb2m10/dexed,-1,-1,5.3,-1,-1,2349,8593
asLody/whale,-1,-1,3.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,5.3,-1,-1,2123,10682
arximboldi/immer,-1,-1,5.9,-1,-1,5044,35276
arximboldi/ewig,-1,-1,4.5,-1,-1,276,1518
arx/ArxLibertatis,-1,0,6,-1,-1,22466,109339
arun11299/cpp-subprocess,-1,0,5,-1,-1,525,1554
artoolkitx/artoolkitx,-1,-1,4,-1,-1,195499,416776
artivis/manif,-1,0,6.3,-1,-1,5905,20344
arthenica/ffmpeg-kit,-1,-1,5.1,-1,-1,7097,22173
artem-ogre/CDT,-1,0,5.8,-1,-1,1376,6313
arq5x/bedtools2,-1,-1,4.1,-1,-1,15966,68232
arnaud-lb/php-rdkafka,-1,-1,4.3,-1,-1,906,5694
arnaud-lb/php-memory-profiler,-1,-1,4.9,-1,-1,144,1623
armfly/H7-TOOL_STM32H7_App,-1,-1,3.2,-1,-1,365897,1024665
arkq/bluez-alsa,-1,-1,5.8,-1,-1,4978,31519
ariccio/altWinDirStat,-1,-1,3.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,-1,5.8,-1,-1,3308,11148
arc80/plywood,-1,-1,3.9,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,-1,4.9,-1,-1,20717,62646
aqi00/android2,-1,-1,2.5,-1,-1,75448,688707
appneta/tcpreplay,-1,-1,6.4,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,4.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,-1,4.5,-1,-1,100356,430164
apple/swift-crypto,-1,-1,7.9,-1,-1,42102,131817
apple/cups,-1,-1,5.5,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,4,-1,-1,7820,40134
apitrace/apitrace,-1,-1,5.4,-1,-1,19253,273407
apchenstu/Facial_Details_Synthesis,-1,-1,2.4,-1,-1,148756,351051
apache/subversion,-1,-1,7.5,-1,-1,145751,487725
apache/singa,-1,-1,6.4,-1,-1,15700,48768
apache/openoffice,-1,-1,5.6,-1,-1,1114727,4852516
apache/mynewt-core,-1,-1,7.7,-1,-1,297650,620354
apache/kudu,-1,0,7,-1,-1,111135,392440
apache/incubator-pegasus,-1,0,6.3,-1,-1,32982,163929
apache/impala,-1,-1,6.7,-1,-1,132466,390792
apache/httpd,-1,-1,6.5,-1,-1,66361,242544
apache/guacamole-server,-1,52,7.4,-1,-1,40958,34929
any1/wayvnc,-1,-1,5.7,-1,-1,880,7779
antonypro/QGoodWindow,-1,-1,5,-1,-1,1487,8330
antimof/UxPlay,-1,-1,5.9,-1,-1,1901,22035
ant-media/LibRtmp-Client-for-Android,-1,-1,4.5,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,3.1,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,3.2,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,1.6,-1,-1,26143,230409
andysworkshop/stm32plus,-1,-1,3,-1,-1,135725,260774
andyholmes/valent,-1,-1,6.1,-1,-1,12362,62819
ands/lightmapper,-1,-1,3.5,-1,-1,142,1926
android/app-bundle-samples,-1,-1,3.4,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,3.8,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,3.1,-1,-1,6242,33829
andreiz/php-zookeeper,-1,-1,4.8,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,5.3,-1,-1,2295,17375
andreas-mausch/whatsapp-viewer,-1,-1,3.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,4.9,-1,-1,286484,1804297
analogdevicesinc/linux,-1,-1,6.5,-1,-1,4013836,24155589
anael-seghezzi/CToy,-1,-1,2.6,-1,-1,27193,164569
amzn/amzn-drivers,-1,0,5.5,-1,-1,8764,42352
amzeratul/halley,-1,-1,6.2,-1,-1,27812,305607
amwatson/CitraVR,-1,0,4.4,-1,-1,32140,319093
amule-project/amule,-1,-1,3.4,-1,-1,31284,126161
amov-lab/Prometheus,-1,-1,1.9,-1,-1,19808,84444
amnezia-vpn/amnezia-client,-1,-1,5.9,-1,-1,5316,48359
ammen99/wf-recorder,-1,-1,5.6,-1,-1,88,2159
amd/OpenCL-caffe,-1,-1,2.1,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,3.5,-1,-1,5727,63873
alvr-org/PhoneVR,-1,-1,4.6,-1,-1,1238,6331
altdesktop/playerctl,-1,-1,4.7,-1,-1,926,5157
altairwei/WizNotePlus,-1,0,4,-1,-1,64762,187848
allanrbo/filesremote,-1,-1,3.5,-1,-1,401,27072
aliyun/iotkit-embedded,-1,-1,2.5,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,3.5,-1,-1,214,2162
alicevision/AliceVision,-1,-1,6.3,-1,-1,38236,147718
alibaba/xquic,-1,-1,7.8,-1,-1,8693,63947
alibaba/tair,-1,79,4.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,5.4,-1,-1,8007,50024
alibaba/euler,-1,-1,3.9,-1,-1,4675,30733
alibaba/Patrons,-1,-1,4.1,-1,-1,691,3230
alibaba/GraphScope,-1,-1,4.4,-1,-1,16045,134265
alibaba/BladeDISC,-1,-1,6.3,-1,-1,28142,122858
alexkay/spek,-1,-1,4,-1,-1,108,2706
alexgkendall/caffe-segnet,-1,0,2.2,-1,-1,11390,50736
alexgkendall/caffe-posenet,-1,-1,2.2,-1,-1,11737,55776
alexandervdm/gummi,-1,-1,3.8,-1,-1,2247,8991
alembic/alembic,-1,-1,4.9,-1,-1,31765,88973
aldostools/webMAN-MOD,-1,-1,3.5,-1,-1,47909,199071
albfan/miraclecast,-1,81,4.7,-1,-1,2124,21027
alaingalvan/CrossWindow,-1,0,4.3,-1,-1,413,3083
ajkhoury/UEFI-Bootkit,-1,-1,4.4,-1,-1,1781,12908
ajkhoury/ReClassEx,-1,-1,2.3,-1,-1,11010,106759
aiyaapp/AiyaEffectsAndroid,-1,-1,1.8,-1,-1,3459,45615
aitos-io/BoAT-X-Framework,-1,-1,4.6,-1,-1,50747,176831
airwindows/airwindows,-1,-1,6.2,-1,-1,134574,479089
ai-winter/ros_motion_planning,-1,-1,5.4,-1,-1,9595,16473
ai-techsystems/deepC,-1,0,4.2,-1,-1,48911,185579
ahodesuka/ahoviewer,-1,-1,3.9,-1,-1,8758,40414
aguinet/dragonffi,-1,-1,4.2,-1,-1,3125,16604
afritz1/OpenTESArena,-1,-1,4.9,-1,-1,5528,72178
aff3ct/aff3ct,-1,-1,4.3,-1,-1,8453,102553
aesophor/wmderland,-1,9,3.6,-1,-1,293,3395
advancedfx/advancedfx,-1,-1,6.8,-1,-1,8039,90060
adrianlopezroche/fdupes,-1,36,3.3,-1,-1,973,6070
adamstark/AudioFile,-1,-1,4.2,-1,-1,962,8294
adafruit/adafruit-beaglebone-io-python,-1,-1,4.1,-1,-1,913,4318
adafruit/Adafruit_nRF52_Bootloader,-1,-1,5.4,-1,-1,32705,32828
adafruit/Adafruit_SSD1306,-1,-1,4.8,-1,-1,554,854
adafruit/Adafruit_Learning_System_Guides,-1,-1,5.5,-1,-1,6216,254087
adafruit/Adafruit-GFX-Library,-1,-1,4.5,-1,-1,2554,24978
acids-ircam/ddsp_pytorch,-1,-1,3.2,-1,-1,72,907
acidicoala/ScreamAPI,-1,-1,4.9,-1,-1,11798,5993
acfr/cam_lidar_calibration,-1,-1,4.8,-1,-1,425,3951
acdemiralp/fg,-1,-1,4.4,-1,-1,519,9467
accellera-official/systemc,-1,-1,5.6,-1,-1,81237,194201
acaudwell/Logstalgia,-1,-1,3.7,-1,-1,505,4399
acado/acado,-1,-1,4.3,-1,-1,111304,243904
aburch/simutrans,-1,-1,5,-1,-1,36939,167670
abumq/easyloggingpp,-1,0,3.8,-1,-1,1387,11456
abreheret/PixelAnnotationTool,-1,-1,3.8,-1,-1,82,1452
abess-team/abess,-1,-1,5.4,-1,-1,36387,140215
abcz316/SKRoot-linuxKernelRoot,-1,-1,3.8,-1,-1,2213,99505
abb128/LiveCaptions,-1,-1,4.9,-1,-1,938,3807
aarnt/octopi,-1,-1,5.3,-1,-1,5475,23917
aardappel/treesheets,-1,-1,6.3,-1,-1,10574,95849
aardappel/lobster,-1,0,3.5,-1,-1,178310,878888
aantron/better-enums,-1,-1,4.5,-1,-1,617,2001
a16z/ai,-1,-1,2.9,-1,-1,79820,340789
Zilliqa/Zilliqa,-1,-1,6.2,-1,-1,18377,104660
ZigRazor/CXXGraph,-1,0,6.6,-1,-1,3270,16062
Zielon/PBRVulkan,-1,-1,4.1,-1,-1,536,8015
Zielon/INSTA,-1,15,3.4,-1,-1,7192,54744
Zhuagenborn/Plants-vs.-Zombies-Online-Battle,-1,-1,3.7,-1,-1,725,1623
ZhuYanzhen1/miniFOC,-1,-1,3.9,-1,-1,19473,32709
ZJU-FAST-Lab/ego-planner-swarm,-1,-1,4.2,-1,-1,9180,36552
ZJU-FAST-Lab/ego-planner,-1,-1,6.1,-1,-1,8408,33833
ZJU-FAST-Lab/GCOPTER,-1,-1,4.4,-1,-1,1147,8083
ZJU-FAST-Lab/Fast-Drone-250,-1,-1,2.8,-1,-1,14594,63324
YuvalNirkin/face_swap,-1,-1,3.5,-1,-1,1645,8450
YuvalNirkin/face_segmentation,-1,-1,3.7,-1,-1,113,541
YuePanEdward/MULLS,-1,-1,4.5,-1,-1,2795,17827
YosysHQ/yosys,-1,-1,5.6,-1,-1,15233,153230
YimMenu/YimMenu,-1,-1,6.2,-1,-1,3923,149721
Y-Vladimir/SmartDeblur,-1,-1,3.7,-1,-1,150,1704
Xtra-Computing/thundersvm,-1,-1,3.5,-1,-1,1596,11753
Xtra-Computing/thundergbm,-1,-1,3.6,-1,-1,1371,10393
Xilinx/linux-xlnx,-1,-1,5.8,-1,-1,4031933,24611111
Xilinx/dma_ip_drivers,-1,-1,4.6,-1,-1,32759,184716
Xilinx/Vitis_Libraries,-1,-1,3.6,-1,-1,287614,1399944
Xilinx/Vitis-Tutorials,-1,-1,3.2,-1,-1,45747,3153879
XboxDev/nxdk,-1,-1,6.2,-1,-1,7311,110135
Xaymar/obs-StreamFX,-1,-1,4.4,-1,-1,2992,53958
XITRIX/Moonlight-Switch,-1,-1,4.3,-1,-1,627,8462
WuBingzheng/memleax,-1,-1,3.6,-1,-1,226,2206
Wren6991/PicoDVI,-1,-1,4.5,-1,-1,567,170136
WrBug/dumpDex,-1,-1,3.5,-1,-1,216,1816
WizTeam/WizQTClient,-1,0,3.7,-1,-1,82559,276383
WireGuard/wireguard-linux,-1,-1,5.6,-1,-1,4149527,25484648
WillPower3309/swayfx,-1,-1,7.3,-1,-1,2464,45617
WenmuZhou/PSENet.pytorch,-1,-1,4.1,-1,-1,2016,9762
WaykiChain/WaykiChain,-1,-1,2.9,-1,-1,22781,182973
WayfireWM/wayfire,-1,-1,5.6,-1,-1,7211,47568
Warzone2100/warzone2100,-1,0,4.4,-1,-1,49380,293859
Wargus/stratagus,-1,-1,5.3,-1,-1,31706,83949
WangShuo1143368701/FFmpegAndroid,-1,-1,1.9,-1,-1,39881,17483
WalkerLau/Accelerating-CNN-with-FPGA,-1,-1,4.3,-1,-1,2953,7877
WAVM/WAVM,-1,180,2.1,-1,-1,9889,75790
Vita3K/Vita3K-Android,-1,0,4.9,-1,-1,21670,131532
Vita3K/Vita3K,-1,0,6.2,-1,-1,21301,134516
VirtualGL/virtualgl,-1,-1,6,-1,-1,17243,72548
VincentWei/MiniGUI,-1,-1,2.7,-1,-1,145492,801020
VictorGordan/opengl-tutorials,-1,-1,1.9,-1,-1,56104,158290
VcDevel/std-simd,-1,0,3.5,-1,-1,3162,23956
ValveSoftware/wine,-1,-1,6.2,-1,-1,476807,4284197
Vahera/godot-orchestrator,-1,-1,5.9,-1,-1,9457,40862
VKCOM/kphp,-1,-1,6.3,-1,-1,12636,168772
VIS4ROB-lab/ccm_slam,-1,-1,4.1,-1,-1,14936,47648
VASTDynamics/Vaporizer2,-1,-1,4.7,-1,-1,21800,84189
Unvanquished/Unvanquished,-1,-1,6.3,-1,-1,20033,92073
UniversalRobots/Universal_Robots_ROS_Driver,-1,-1,6.5,-1,-1,1020,2772
Unity-Technologies/MeshSyncDCCPlugins,-1,-1,4.3,-1,-1,7887,96270
Unidata/netcdf-c,-1,-1,7.2,-1,-1,58818,297163
UncleRus/esp-idf-lib,-1,-1,6.2,-1,-1,22911,35128
Ultimaker/CuraEngine,-1,-1,6.2,-1,-1,16399,57382
Ubpa/Utopia,-1,-1,4.4,-1,-1,2271,19695
Ubpa/RenderLab,-1,-1,4.4,-1,-1,6302,74620
USTC-Hackergame/hackergame2020-writeups,-1,-1,1.4,-1,-1,21637,69083
USBGuard/usbguard,-1,237,7.6,-1,-1,7329,18326
UPBGE/upbge,-1,-1,6.1,-1,-1,517368,2839316
UMSKT/UMSKT,-1,-1,6.6,-1,-1,723,2320
TurningWheel/Barony,-1,-1,4.1,-1,-1,35740,396487
TurboVNC/turbovnc,-1,-1,6.4,-1,-1,132293,519143
TryQuiet/quiet,-1,-1,3.9,-1,-1,30782,79098
Tripwire/tripwire-open-source,-1,1250,4.2,-1,-1,31863,57908
Trinkle23897/Undergraduate,-1,-1,2.5,-1,-1,44752,196118
Tribler/self-compile-Android,-1,-1,4.3,-1,-1,18899,78927
TrenchBroom/TrenchBroom,-1,-1,5.4,-1,-1,39453,202393
Tracktion/choc,-1,-1,5.6,-1,-1,36259,218548
TouchDeeper/VIW-Fusion,-1,-1,3.8,-1,-1,5901,26067
ToruNiina/toml11,-1,0,5.8,-1,-1,2440,35278
Tongsuo-Project/Tongsuo,-1,-1,7.5,-1,-1,76080,517538
TomHarte/CLK,-1,-1,5.2,-1,-1,25770,86805
Tokutek/mongo,-1,-1,3.4,-1,-1,182805,812901
TixiaoShan/imaging_lidar_place_recognition,-1,-1,4.4,-1,-1,490,1612
TixiaoShan/LVI-SAM,-1,-1,3.8,-1,-1,2824,17592
TixiaoShan/LIO-SAM,-1,-1,4,-1,-1,224,2670
Tiramisu-Compiler/tiramisu,-1,2873,2.5,-1,-1,52369,260469
TileDB-Inc/TileDB,-1,0,4.8,-1,-1,130214,361824
TianZerL/Anime4KCPP,-1,0,3.5,-1,-1,153,23425
ThingPulse/esp8266-oled-ssd1306,-1,-1,6.3,-1,-1,771,5082
TheWaveWarden/odin2,-1,0,4,-1,-1,61584,448538
TheOfficialFloW/modoru,-1,-1,4,-1,-1,190,1388
TheOfficialFloW/h-encore,-1,-1,3.6,-1,-1,237,2845
TheOfficialFloW/VitaShell,-1,-1,4.4,-1,-1,4919,27968
TheOfficialFloW/NoNpDrm,-1,-1,3.8,-1,-1,29,354
TheOfficialFloW/Adrenaline,-1,-1,2.5,-1,-1,6594,34183
TheGameCreators/Dark-Basic-Pro,-1,-1,2.1,-1,-1,101454,430212
TheComet/ik,-1,0,4.4,-1,-1,16006,43274
Tessil/hat-trie,-1,0,4.2,-1,-1,1684,5689
Tencent/tgfx,-1,-1,4.6,-1,-1,20887,206238
Tencent/plato,-1,-1,5,-1,-1,9945,48004
Tencent/phxsql,-1,-1,3.1,-1,-1,9175,38568
Tencent/loli_profiler,-1,-1,3.6,-1,-1,1780,11317
Tencent/TurboTransformers,-1,-1,4.9,-1,-1,1797,7850
Tencent/TBase,-1,-1,4.3,-1,-1,389284,1049474
Tencent/Hardcoder,-1,-1,2.8,-1,-1,13637,37992
Tencent/Forward,-1,0,4.3,-1,-1,197371,306281
Tencent/FeatherCNN,-1,-1,3.8,-1,-1,2437,20349
Tencent/DCache,-1,-1,3.3,-1,-1,17066,91856
TeamWin/Team-Win-Recovery-Project,-1,-1,1.9,-1,-1,35715,154093
TeXworks/texworks,-1,0,5.6,-1,-1,8607,40116
TauLabs/TauLabs,-1,-1,2.2,-1,-1,358646,724441
TartanLlama/minidbg,-1,-1,4.4,-1,-1,17,724
TanninOne/modorganizer,-1,-1,3.9,-1,-1,5135,27116
TankOs/SFGUI,-1,-1,4.3,-1,-1,3812,20993
TangXiaoLv/TelegramGallery,-1,0,2.4,-1,-1,17087,49827
