repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
gameknife/gkEngine,-1,0,-1,4.8,-1,-1,32701,135033
gamecreature/QtAwesome,-1,-1,-1,5.7,-1,-1,125,10315
gambit/gambit,-1,0,-1,5.5,-1,-1,4901,1476945
gabyx/ApproxMVBB,-1,-1,-1,6.2,-1,-1,3058,11679
fzi-forschungszentrum-informatik/Lanelet2,-1,-1,-1,5.9,-1,-1,4923,25544
fwupd/fwupd,-1,0,-1,7.1,-1,-1,42449,205356
fwilliams/point-cloud-utils,-1,-1,0,6.5,-1,-1,227916,648986
fvwmorg/fvwm3,-1,0,-1,5.4,-1,-1,19299,146708
futurerestore/futurerestore,-1,-1,-1,5.1,-1,-1,63,3022
fungos/cr,-1,0,-1,7.1,-1,-1,1558,7999
fstl-app/fstl,-1,-1,-1,6.9,-1,-1,92,2071
fruxo/turbobadger,-1,-1,-1,6.1,-1,-1,5778,28248
frida/frida-python,-1,-1,-1,3.6,-1,-1,11,4103
freeorion/freeorion,-1,-1,229,5.2,-1,-1,25766,200435
freeciv/freeciv,-1,0,-1,6.2,-1,-1,102567,398175
free-audio/clap,-1,0,0,6.5,-1,-1,1720,1986
fredrik-johansson/arb,-1,-1,-1,5.5,-1,-1,25534,208541
frePPLe/frepple,-1,-1,-1,5.4,-1,-1,16280,81345
francma/wob,-1,0,-1,5.6,-1,-1,17,1588
fraillt/bitsery,-1,0,0,5.8,-1,-1,2954,13172
fpgasystems/fpga-network-stack,-1,-1,-1,6.3,-1,-1,7554,24726
foxleezh/AOSP,-1,0,-1,5.9,-1,-1,11965,50979
fossasia/pslab-firmware,-1,0,-1,4.8,-1,-1,8694,28450
fossasia/pslab-bootloader,-1,0,-1,4.2,-1,-1,2078,1161
fnc12/sqlite_orm,-1,0,271,6.7,-1,-1,7285,50518
flutter-webrtc/flutter-webrtc,-1,-1,-1,5.8,-1,-1,1401,9496
floooh/sokol-samples,-1,-1,-1,6.1,-1,-1,21587,169156
floooh/oryol,-1,-1,-1,5.5,-1,-1,8875,40877
floe/backscrub,-1,26,17,6.6,-1,-1,284,1622
floatlazer/semantic_slam,-1,-1,-1,6.4,-1,-1,7207,24954
flexible-collision-library/fcl,-1,-1,-1,6,-1,-1,27857,71047
flexflow/FlexFlow,-1,-1,0,6.7,-1,-1,7404,72864
fletcher/MultiMarkdown-6,-1,0,-1,5.5,-1,-1,9616,117689
flatpak/xdg-desktop-portal,-1,6,0,7.4,-1,-1,3100,33861
flatpak/flatpak,-1,4259,142,7.4,-1,-1,11910,92586
flareteam/flare-engine,-1,0,-1,6,-1,-1,8612,47974
flann-lib/flann,-1,1,248,6.7,-1,-1,4036,14994
fixstars/libSGM,-1,-1,-1,6.4,-1,-1,381,2582
figozhang/runninglinuxkernel_4.0,-1,0,-1,5.1,-1,-1,2247500,11079413
fifengine/fifengine,-1,-1,-1,5.9,-1,-1,20246,42642
fibjs/fibjs,-1,-1,-1,5.6,-1,-1,5067,111220
fenwii/OpenHarmony,-1,0,-1,3.8,-1,-1,1455470,5026554
fenrus75/powertop,-1,0,-1,6.2,-1,-1,4814,15215
fenderglass/Flye,-1,-1,-1,7.3,-1,-1,44975,133572
felixendres/rgbdslam_v2,-1,0,-1,5.2,-1,-1,9973,45931
felix-lang/felix,-1,-1,-1,3.7,-1,-1,96831,212056
feichtenhofer/gpu_flow,-1,-1,-1,5.8,-1,-1,102,1324
fede-vaccaro/TerrainEngine-OpenGL,-1,0,-1,6,-1,-1,48446,85901
fdivitto/FabGL,-1,0,-1,6.4,-1,-1,16817,606386
fcitx/fcitx5,-1,-1,-1,7,-1,-1,5670,63096
fcitx/fcitx,-1,-1,-1,6.5,-1,-1,13427,141753
fay59/fcd,-1,-1,-1,6.1,-1,-1,1708,19468
fastogt/fastonosql,-1,0,-1,6.2,-1,-1,6092,32133
fastio/1store,-1,-1,-1,6.2,-1,-1,48683,204317
fastfloat/fast_float,-1,0,0,6.3,-1,-1,533,5334
fancycode/MemoryModule,-1,0,-1,6.3,-1,-1,221,1601
facontidavide/CPP_Optimizations_Diary,-1,-1,-1,6,-1,-1,22,384
facebookresearch/rebel,-1,-1,-1,6.7,-1,-1,624,3764
facebookresearch/StarSpace,-1,-1,-1,7.4,-1,-1,1771,4182
facebookincubator/velox,-1,-1,22,5.4,-1,-1,113721,787524
facebookincubator/oomd,-1,0,-1,7,-1,-1,5965,11961
facebookincubator/mvfst,-1,-1,-1,6.3,-1,-1,14668,119186
facebookincubator/fizz,-1,-1,-1,6.7,-1,-1,7231,63956
facebookincubator/FBX2glTF,-1,-1,-1,6,-1,-1,6999,21888
facebook/wdt,-1,-1,-1,7.8,-1,-1,4817,17056
facebook/wangle,-1,-1,-1,6.4,-1,-1,6769,21291
facebook/transform360,-1,0,-1,7.8,-1,-1,355,2640
facebook/openr,-1,-1,-1,7,-1,-1,16233,62083
facebook/mcrouter,-1,0,-1,8.1,-1,-1,15841,93346
facebook/mariana-trench,-1,-1,-1,7,-1,-1,5362,56037
facebook/fbthrift,-1,-1,-1,7.2,-1,-1,68042,773409
facebook/fboss,-1,-1,-1,9.2,-1,-1,56407,2615133
facebook/CacheLib,-1,0,-1,5.8,-1,-1,27328,86003
fabiensanglard/Another-World-Bytecode-Interpreter,-1,-1,-1,6.2,-1,-1,757,3331
fabianschuiki/OpenSkyscraper,-1,-1,-1,6.7,-1,-1,903,8402
fabianishere/pam_reattach,-1,-1,-1,6.5,-1,-1,165,159
faasm/faasm,-1,-1,-1,5.5,-1,-1,2756,21395
f3d-app/f3d,-1,-1,-1,6.7,-1,-1,6612,33045
f1xpl/openauto,-1,-1,-1,5.8,-1,-1,1364,5088
ezEngine/ezEngine,-1,-1,-1,5.2,-1,-1,185842,960832
eyalroz/cuda-api-wrappers,-1,0,-1,6.3,-1,-1,5940,18543
exinnet/tclip,-1,0,-1,5.9,-1,-1,123,620
exelix11/SwitchThemeInjector,-1,0,-1,5,-1,-1,38181,131237
exeldro/obs-move-transition,-1,-1,-1,6.1,-1,-1,184,13258
excamera/alfalfa,-1,0,-1,6.3,-1,-1,3475,15784
etr/libhttpserver,-1,0,-1,6.7,-1,-1,1683,7857
ethz-asl/voxgraph,-1,-1,-1,7.2,-1,-1,842,5035
ethz-asl/voxblox,-1,-1,-1,6.2,-1,-1,2444,13725
ethz-asl/segmap,-1,-1,-1,6.4,-1,-1,1545,8147
ethz-asl/rovio,-1,-1,-1,6.8,-1,-1,2589,7884
ethz-asl/rotors_simulator,-1,-1,-1,7,-1,-1,3061,9480
ethz-asl/robust_point_cloud_registration,-1,0,-1,5.8,-1,-1,139,1227
ethz-asl/mav_trajectory_generation,-1,0,-1,6.7,-1,-1,2187,8187
ethz-asl/mav_active_3d_planning,-1,-1,-1,5.4,-1,-1,1734,9457
ethz-asl/maplab,-1,-1,-1,7,-1,-1,12164,121141
ethz-asl/lidar_align,-1,-1,-1,5.8,-1,-1,21,840
ethz-asl/libpointmatcher,-1,-1,-1,6.3,-1,-1,14422,46714
ethz-asl/kalibr,-1,-1,-1,6.4,-1,-1,17975,72607
ethz-asl/ethzasl_msf,-1,-1,-1,6.3,-1,-1,2752,9444
ethz-asl/aerial_mapper,-1,0,-1,5,-1,-1,1049,4229
ethz-adrl/towr,-1,-1,-1,6.5,-1,-1,3980,5479
ethereal-developers/OpenScan,-1,0,-1,4.5,-1,-1,28147,42695
eteran/edb-debugger,-1,0,-1,4.9,-1,-1,14531,48726
esseks/monicelli,-1,-1,-1,6.4,-1,-1,78,2557
espruino/Espruino,-1,-1,-1,7,-1,-1,443281,979088
espressif/esp32-camera,-1,-1,-1,7,-1,-1,2525,17502
espressif/esp-who,-1,-1,-1,4.4,-1,-1,3030,14615
espressif/esp-mqtt,-1,-1,-1,5.9,-1,-1,863,5384
espressif/esp-mdf,-1,0,-1,5.5,-1,-1,10882,48126
espressif/esp-iot-solution,-1,-1,-1,6.2,-1,-1,22649,101676
espressif/esp-homekit-sdk,-1,-1,-1,5.9,-1,-1,9327,16790
espressif/esp-drone,-1,-1,-1,6.4,-1,-1,48417,86381
espressif/esp-csi,-1,-1,-1,5.9,-1,-1,498,2310
espressif/esp-at,-1,-1,-1,6.3,-1,-1,46854,72523
espressif/esp-apple-homekit-adk,-1,-1,-1,5.8,-1,-1,1303,3743
espressif/esp-adf,-1,-1,-1,5.9,-1,-1,34576,110062
esa/pagmo2,-1,-1,-1,5.2,-1,-1,22239,1753559
erikkaashoek/Comskip,-1,0,-1,6.7,-1,-1,4852,24010
ericpaulbishop/gargoyle,-1,0,-1,6.9,-1,-1,18503,70109
eric612/MobileNet-YOLO,-1,0,-1,3.9,-1,-1,14523,75555
eranpeer/FakeIt,-1,0,0,6.5,-1,-1,1272,98390
epoupon/lms,-1,-1,-1,6.4,-1,-1,7245,32048
epasveer/seer,-1,-1,-1,5.4,-1,-1,3236,22811
enkore/j4-dmenu-desktop,-1,45,0,6.8,-1,-1,154,1293
enjoy-digital/litex,-1,0,-1,6.5,-1,-1,2874,37237
eneshecan/whatsapp-for-linux,-1,-1,-1,5.9,-1,-1,5,1447
enazoe/yolo-tensorrt,-1,-1,-1,5.7,-1,-1,1166,4850
emweb/wt,-1,0,-1,5.9,-1,-1,151481,382824
emsec/hal,-1,0,64,6.2,-1,-1,245107,830836
emoose/DLSSTweaks,-1,-1,-1,6.2,-1,-1,208,3522
emojicode/emojicode,-1,-1,-1,5.7,-1,-1,6472,46246
emersion/xdg-desktop-portal-wlr,-1,0,-1,7.1,-1,-1,88,3547
emersion/slurp,-1,0,-1,7,-1,-1,29,1254
emersion/mako,-1,0,-1,7.2,-1,-1,349,5251
elnormous/HTTPRequest,-1,-1,0,6.8,-1,-1,56,1673
ellson/MOTHBALLED-graphviz,-1,0,-1,5.1,-1,-1,33441,1062670
elemental/Elemental,-1,-1,-1,6.4,-1,-1,42459,279843
electronicarts/dem-bones,-1,-1,-1,5.9,-1,-1,396,1703
electronicarts/EAStdC,-1,-1,-1,6.3,-1,-1,11838,42468
electech6/ORB_SLAM3_detailed_comments,-1,-1,-1,5.2,-1,-1,20124,56048
electech6/ORB_SLAM2_detailed_comments,-1,-1,-1,6.2,-1,-1,15007,24615
eigenteam/eigen-git-mirror,-1,0,0,6.4,-1,-1,46298,211353
eggheads/eggdrop,-1,0,-1,6.8,-1,-1,9093,64769
effolkronium/random,-1,0,6,7.1,-1,-1,1147,10608
effil/effil,-1,-1,-1,5,-1,-1,37,2106
efficient/libcuckoo,-1,0,0,6.3,-1,-1,2534,16711
efficient/SuRF,-1,0,-1,6.4,-1,-1,370,6763
eezstreet/OpenD2,-1,-1,-1,5,-1,-1,28802,106643
edvardHua/PoseEstimationForMobile,-1,-1,-1,3.8,-1,-1,32969,52188
edubart/otclient,-1,-1,-1,5.7,-1,-1,9577,44027
ed-asriyan/tgs-to-gif,-1,-1,-1,5.6,-1,-1,0,212
eclipse/upm,-1,0,-1,6.4,-1,-1,89132,126903
eclipse/paho.mqtt.cpp,-1,-1,-1,6,-1,-1,7481,10867
eclipse/paho.mqtt.c,-1,-1,-1,5.5,-1,-1,9067,45072
eclipse/mraa,-1,0,-1,7.3,-1,-1,6928,32088
ec-/Quake3e,-1,0,-1,4.6,-1,-1,66669,252011
easymodo/qimgv,-1,-1,-1,5,-1,-1,1587,22456
earlephilhower/arduino-pico,-1,0,-1,5.9,-1,-1,20504,61710
eProsima/Fast-DDS,-1,0,0,5.8,-1,-1,229287,658246
dzavalishin/phantomuserland,-1,-1,-1,5.4,-1,-1,154756,677235
dyninst/dyninst,-1,-1,-1,6.7,-1,-1,67713,317964
dwhinham/mt32-pi,-1,-1,-1,4.6,-1,-1,2042,9095
dvidelabs/flatcc,-1,0,-1,5.5,-1,-1,9456,36730
dusty-nv/ros_deep_learning,-1,-1,-1,7,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,-1,7.6,-1,-1,21373,49990
dusty-nv/jetson-reinforcement,-1,-1,-1,5.7,-1,-1,692,2794
dstogov/php-ffi,-1,0,-1,5.9,-1,-1,338,10942
dscharrer/innoextract,-1,-1,-1,6.5,-1,-1,3585,12235
drawpile/Drawpile,-1,-1,-1,4.5,-1,-1,39184,232435
dpilger26/NumCpp,-1,0,0,6.3,-1,-1,35526,49163
dotnet/diagnostics,-1,0,0,8.1,-1,-1,68998,233515
dosemu2/dosemu2,-1,0,-1,6.2,-1,-1,24542,156645
dorian3d/DBoW2,-1,-1,-1,6.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,-1,6,-1,-1,25658,222015
dog-qiuqiu/Yolo-Fastest,-1,-1,-1,5.8,-1,-1,6537,46850
doe300/VC4CL,-1,0,-1,6.2,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,-1,6.8,-1,-1,1360,4213
dlutton/flutter_tts,-1,-1,-1,7.1,-1,-1,214,1242
dlstreamer/dlstreamer,-1,-1,-1,7.2,-1,-1,8157,44329
djyt/cannonball,-1,0,-1,5.3,-1,-1,7533,24522
djcb/mu,-1,-1,-1,5.6,-1,-1,11472,50586
discord/discord-rpc,-1,0,-1,6.1,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,-1,6.3,-1,-1,882,11478
dillongoostudios/goo-engine,-1,-1,-1,7.1,-1,-1,464603,2537371
diharaw/hybrid-rendering,-1,-1,-1,5.8,-1,-1,531,7695
diffblue/cbmc,-1,-1,47,5.4,-1,-1,71138,489818
didi/AoE,-1,-1,-1,2.5,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,-1,6.6,-1,-1,80,1460
dfeneyrou/palanteer,-1,-1,279,4.5,-1,-1,22770,111023
devsisters/libquic,-1,-1,259,5.3,-1,-1,140256,486736
devosoft/avida,-1,0,-1,5.8,-1,-1,31259,132526
devilsen/CZXing,-1,0,-1,6.1,-1,-1,48335,123635
dermesser/libsocket,-1,0,-1,6.3,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,-1,5.7,-1,-1,255,1361
derickr/vld,-1,0,-1,6.3,-1,-1,140,1883
dequis/purple-facebook,-1,0,-1,5.7,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,-1,5,-1,-1,4345,22112
delimitrou/DeathStarBench,-1,-1,-1,6,-1,-1,8504,116324
del-xiong/screw-plus,-1,0,-1,6,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,0,-1,5.7,-1,-1,33006,49358
defold/defold,-1,-1,-1,5.5,-1,-1,135468,517183
deepskystacker/DSS,-1,0,-1,5.7,-1,-1,43937,232639
deeponion/deeponion-legacy,-1,0,-1,5.2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,0,6.7,-1,-1,12205,72203
deepmind/open_spiel,-1,0,-1,6,-1,-1,22385,96597
dechamps/FlexASIO,-1,-1,0,4.7,-1,-1,82,2413
ddemidov/vexcl,-1,0,0,6.2,-1,-1,6658,38175
ddemidov/amgcl,-1,0,0,6.3,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,-1,4.8,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,0,-1,7,-1,-1,1130,7070
dchapyshev/aspia,-1,-1,-1,5.3,-1,-1,26244,113866
dcajasn/Riskfolio-Lib,-1,0,-1,5.4,-1,-1,17605,130564
dbzhang800/QtXlsxWriter,-1,-1,0,6.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,0,-1,6,-1,-1,15915,28660
daw42/glslcookbook,-1,0,-1,6.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,0,-1,4.3,-1,-1,154813,116206
davheld/GOTURN,-1,-1,-1,5.9,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,-1,6.8,-1,-1,5236,15019
datoviz/datoviz,-1,-1,-1,4.8,-1,-1,14042,48687
datastax/php-driver,-1,0,-1,6.8,-1,-1,3020,20408
darvincisec/DetectFrida,-1,0,-1,6,-1,-1,170,760
darthcloud/BlueRetro,-1,-1,-1,5.6,-1,-1,3965,28442
dart-native/dart_native,-1,-1,-1,4,-1,-1,4706,6041
darglein/ADOP,-1,-1,-1,6.4,-1,-1,490,6856
daquexian/onnx-simplifier,-1,-1,-1,5.9,-1,-1,97,2903
daoluan/decode-memcached,-1,0,-1,6,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,-1,6.3,-1,-1,288,3969
danielealbano/cachegrand,-1,-1,-1,6.4,-1,-1,6980,68704
daniele77/cli,-1,0,0,5.9,-1,-1,1956,4846
danginsburg/opengles3-book,-1,-1,-1,6.7,-1,-1,2816,8185
dalboris/vpaint,-1,-1,-1,5.5,-1,-1,32706,149345
d99kris/rapidcsv,-1,0,2,6.2,-1,-1,599,5530
czyt1988/SARibbon,-1,-1,-1,6.2,-1,-1,3970,15007
cyberbotics/webots,-1,0,-1,6.2,-1,-1,68742,292683
cyang-kth/fmm,-1,165,0,6,-1,-1,8879,38990
cy384/ssheven,-1,-1,-1,5.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,-1,7.7,-1,-1,2169,12857
cvg/limap,-1,-1,-1,7.5,-1,-1,3105,19874
cutechess/cutechess,-1,-1,-1,4.6,-1,-1,25210,65558
cuitaixiang/LOAM_NOTED,-1,-1,-1,6,-1,-1,544,2351
csete/gpredict,-1,0,-1,6,-1,-1,11316,40123
cschied/q2vkpt,-1,0,-1,5.3,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,-1,5.6,-1,-1,12746,90154
crossroadsfpga/pigasus,-1,0,-1,5.2,-1,-1,58821,254824
crosslife/OpenBird,-1,0,-1,5,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,-1,7.8,-1,-1,3553,7810
cpvrlab/ImagePlay,-1,-1,-1,5.8,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,-1,7.2,-1,-1,3431,13650
couchbase/forestdb,-1,0,-1,7.6,-1,-1,18450,76382
couchbase/couchnode,-1,0,-1,6.7,-1,-1,372,14376
coslyk/moonplayer,-1,-1,-1,5,-1,-1,1015,3621
corosync/corosync,-1,0,-1,7,-1,-1,9534,44869
coreutils/coreutils,-1,0,-1,7.6,-1,-1,13792,67852
coreos/rpm-ostree,-1,0,-1,7.8,-1,-1,5985,35476
coreboot/coreboot,-1,0,-1,7.2,-1,-1,679565,1351011
copperspice/copperspice,-1,-1,-1,5.7,-1,-1,615091,2697396
containers/bubblewrap,-1,0,-1,6.9,-1,-1,658,4115
computationalpathologygroup/ASAP,-1,-1,-1,5.1,-1,-1,1832,23791
compuphase/pawn,-1,0,-1,6.5,-1,-1,7208,37393
commoncrawl/commoncrawl,-1,0,-1,4.7,-1,-1,53199,21592
colmap/pycolmap,-1,-1,-1,7.6,-1,-1,182,4544
collectd/collectd,-1,-1,300,7.5,-1,-1,21254,122520
coin-or/Cbc,-1,0,-1,5.5,-1,-1,30580,139263
codyd51/axle,-1,0,-1,5.1,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,-1,7,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,0,-1,5.5,-1,-1,25411,196955
cocaine/cocaine-core,-1,0,-1,6.2,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,-1,5.7,-1,-1,1408,3224
cnjinhao/nana,-1,-1,-1,6.3,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,-1,5.9,-1,-1,7165,15818
cms-sw/cmssw,-1,0,-1,8.6,-1,-1,629771,3707898
cmdbug/YOLOv5_NCNN,-1,-1,-1,5.7,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,70,20,5.2,-1,-1,105906,658941
cmangos/mangos-tbc,-1,74,20,5.1,-1,-1,93737,563626
cmangos/mangos-classic,-1,83,20,5.1,-1,-1,84245,456520
cloudozer/ling,-1,-1,-1,5.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,0,-1,4.6,-1,-1,518,454
client9/libinjection,-1,0,-1,6.3,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,-1,4.1,-1,-1,67459,256674
clementgallet/libTAS,-1,0,-1,5.5,-1,-1,22424,75111
clMathLibraries/clFFT,-1,-1,-1,5.8,-1,-1,9556,78381
ckolivas/lrzip,-1,69,237,5.4,-1,-1,2125,15475
ckb-next/ckb-next,-1,0,-1,5.2,-1,-1,5283,33016
cjcliffe/CubicSDR,-1,0,-1,5.7,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,0,-1,4.8,-1,-1,18359,116686
citra-emu/citra-nightly,-1,-1,-1,5.4,-1,-1,29480,300541
cinience/RedisStudio,-1,0,-1,5,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,-1,6.5,-1,-1,2978,20512
chvmp/champ,-1,-1,-1,6.7,-1,-1,303,917
chukong/quick-cocos2d-x,-1,0,-1,5,-1,-1,116077,399390
chuan-yun/Molten,-1,0,-1,6.3,-1,-1,1346,5020
chrxh/alien,-1,-1,-1,5.5,-1,-1,942,45858
chronoxor/FastBinaryEncoding,-1,-1,-1,3.4,-1,-1,11513,94102
chronoxor/CppTrader,-1,-1,-1,5,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,-1,5,-1,-1,6106,20511
chronolaw/cpp_study,-1,-1,-1,6.2,-1,-1,438,2709
chromiumembedded/cef,-1,0,-1,7.6,-1,-1,84663,241797
christopherbatty/SDFGen,-1,0,-1,6.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,-1,5,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,-1,7.3,-1,-1,24280,105819
chjj/compton,-1,0,-1,5.6,-1,-1,2986,11623
cherry-embedded/CherryUSB,-1,0,-1,7.2,-1,-1,30929,274203
cherokee/webserver,-1,0,-1,6.4,-1,-1,19076,63381
chenxiaolong/DualBootPatcher,-1,-1,-1,5.8,-1,-1,20245,82501
chengyangkj/Ros_Qt5_Gui_App,-1,-1,-1,6.2,-1,-1,633,3160
chenall/grub4dos,-1,0,-1,5.5,-1,-1,7854,41446
chaoticbob/tinyrenderers,-1,-1,-1,6.3,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,-1,3.4,-1,-1,13244,63106
cginternals/globjects,-1,-1,-1,5.3,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,-1,7.2,-1,-1,203,1839
cgdb/cgdb,-1,183,92,6.3,-1,-1,10206,21929
cetic/unikernels,-1,0,-1,5.9,-1,-1,65,545
cesanta/mongoose-os,-1,0,-1,5.2,-1,-1,10855,27967
celluloid-player/celluloid,-1,0,-1,7.4,-1,-1,1489,18012
ceccocats/tkDNN,-1,-1,-1,5.4,-1,-1,1880,18340
cebix/macemu,-1,188,323,6.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,0,-1,5.4,-1,-1,19998,83376
cataclysmbnteam/Cataclysm-BN,-1,0,-1,5.1,-1,-1,44692,382996
cashapp/zipline,-1,-1,-1,5.9,-1,-1,3239,59070
cartographer-project/cartographer_ros,-1,-1,0,7.1,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,0,-1,5.6,-1,-1,4775,11797
canyie/Riru-MomoHider,-1,0,-1,5.1,-1,-1,64,552
canonical/dqlite,-1,0,-1,6.5,-1,-1,4118,25077
camsas/firmament,-1,-1,-1,6.2,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,0,6.2,-1,-1,477,3335
calf-studio-gear/calf,-1,0,-1,7.2,-1,-1,7743,43402
calamares/calamares,-1,-1,-1,7.9,-1,-1,12552,53526
cage-kiosk/cage,-1,0,-1,6.4,-1,-1,124,2230
cacalabs/libcaca,-1,-1,-1,5.6,-1,-1,5788,26186
c9s/Pux,-1,0,-1,6,-1,-1,1728,8273
byteduck/duckOS,-1,0,-1,6.5,-1,-1,10431,38755
bytedance/tailor,-1,0,-1,5.9,-1,-1,653,3117
bytedance/sonic-cpp,-1,0,164,7,-1,-1,2873,13926
bytedance/memory-leak-detector,-1,0,-1,6.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,-1,5.4,-1,-1,3406,35380
bytedance/android-inline-hook,-1,-1,-1,8,-1,-1,2861,13846
bytecodealliance/wasm-micro-runtime,-1,0,0,6.5,-1,-1,21692,155995
byhook/ffmpeg4android,-1,-1,-1,4.8,-1,-1,47995,60302
bwapi/bwapi,-1,-1,-1,5.2,-1,-1,11425,67129
bwalex/tc-play,-1,0,-1,6.2,-1,-1,729,4783
bvschaik/julius,-1,-1,-1,5.5,-1,-1,3513,112328
bus1/dbus-broker,-1,0,-1,5.9,-1,-1,4703,22745
bumptop/BumpTop,-1,-1,-1,4.6,-1,-1,533077,1634840
bugaevc/wl-clipboard,-1,0,-1,7.6,-1,-1,819,2390
buffet/kiwmi,-1,0,-1,6.2,-1,-1,345,4984
btccom/btcpool-ABANDONED,-1,0,-1,4,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,0,-1,5.4,-1,-1,14764,21669
bricke/Qt-AES,-1,-1,-1,6.3,-1,-1,157,1318
bradharding/doomretro,-1,0,-1,4.6,-1,-1,64997,142816
brackeen/glfm,-1,-1,-1,6.2,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,-1,5.8,-1,-1,14,1515
borrowedcow/DeskGap,-1,-1,-1,-1,-1,-1,-1,-1
borisfaure/terminology,-1,0,-1,6.6,-1,-1,1030,38753
borglab/gtsam,-1,-1,261,6.5,-1,-1,148151,451301
boostorg/python,-1,-1,-1,5.4,-1,-1,4733,25881
boostorg/pfr,-1,-1,0,5.8,-1,-1,1151,7097
boostorg/fiber,-1,-1,-1,6.3,-1,-1,2714,21093
boostorg/compute,-1,-1,-1,6.7,-1,-1,12141,50608
boostorg/asio,-1,-1,0,7.2,-1,-1,54149,206228
bolderflight/invensense-imu,-1,0,0,6.2,-1,-1,474,1317
bogde/HX711,-1,0,-1,6.6,-1,-1,94,210
bminor/glibc,-1,-1,-1,8.4,-1,-1,258536,1020020
bluez/bluez,-1,0,-1,7.4,-1,-1,23209,414126
blue-yonder/turbodbc,-1,-1,-1,7,-1,-1,1567,12527
bloomen/transwarp,-1,0,0,5.6,-1,-1,2107,23118
bloomberg/quantum,-1,-1,-1,8.4,-1,-1,5205,17361
bloomberg/comdb2,-1,0,-1,8.2,-1,-1,158329,620804
bloomberg/bde,-1,-1,-1,8.4,-1,-1,946150,2257960
blinker-iot/blinker-esp-idf,-1,-1,-1,4.8,-1,-1,7307,14720
blend2d/blend2d,-1,-1,-1,6.3,-1,-1,20124,92391
blawar/ooot,-1,-1,-1,4,-1,-1,66156,664049
blackhole89/notekit,-1,-1,-1,4.6,-1,-1,441,4135
bitmovin/libdash,-1,0,-1,5.8,-1,-1,25919,41524
bitfieldaudio/OTTO,-1,-1,-1,6.4,-1,-1,3690,26212
bitdefender/bddisasm,-1,-1,0,6.4,-1,-1,4466,99055
bitcoin-core/btcdeb,-1,-1,-1,7.5,-1,-1,9362,77432
biocarl/drawing_animation,-1,-1,-1,6.3,-1,-1,174,901
bingmann/sound-of-sorting,-1,0,-1,6.4,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,-1,5.2,-1,-1,5995,26916
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,-1,4.5,-1,-1,1736091,4284041
bfgroup/Lyra,-1,0,0,7.3,-1,-1,2784,8184
bernedom/SI,-1,0,0,6.3,-1,-1,740,18465
berkeley-abc/abc,-1,-1,-1,5.9,-1,-1,194579,649954
beltransen/velo2cam_calibration,-1,-1,-1,6.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,-1,4.6,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,0,-1,6.2,-1,-1,155,1384
beagleboard/linux,-1,0,-1,7.3,-1,-1,3961323,24116925
