repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
espressif/esp-adf,-1,-1,4.2,-1,-1,35312,113513
esa/pygmo2,-1,-1,5.5,-1,-1,979,9984
esa/pagmo2,-1,-1,5.5,-1,-1,22238,1753552
erikkaashoek/Comskip,-1,-1,4.3,-1,-1,4852,24031
eried/flipperzero-mayhem,-1,-1,4.2,-1,-1,3264,28105
ericpaulbishop/gargoyle,-1,-1,4.1,-1,-1,18503,70107
eric612/MobileNet-YOLO,-1,-1,1.4,-1,-1,14523,75555
eranpeer/FakeIt,-1,0,5.3,-1,-1,1272,98390
equalitie/np1sec,-1,-1,4.1,-1,-1,1251,8562
epsilla-cloud/vectordb,-1,-1,6.3,-1,-1,11175,48594
epoupon/lms,-1,-1,6.1,-1,-1,9192,37756
epoupon/fileshelter,-1,-1,5,-1,-1,1534,4255
epasveer/seer,-1,-1,5.2,-1,-1,3876,26676
enkore/j4-dmenu-desktop,-1,0,6.2,-1,-1,1173,4455
enjoy-digital/litex,-1,-1,6,-1,-1,2887,37387
engcang/vins-application,-1,-1,4.4,-1,-1,4317,23359
eneshecan/whatsapp-for-linux,-1,-1,5.1,-1,-1,4,1487
enazoe/yolo-tensorrt,-1,-1,3.8,-1,-1,1166,4850
emweb/wt,-1,-1,4.1,-1,-1,151873,384834
emsec/hal,-1,64,5.9,-1,-1,246213,834782
emojicode/emojicode,-1,-1,4,-1,-1,6472,46246
emersion/xdg-desktop-portal-wlr,-1,-1,6.5,-1,-1,100,3744
emersion/slurp,-1,-1,5.8,-1,-1,29,1282
emersion/mako,-1,-1,6.8,-1,-1,349,5231
elnormous/HTTPRequest,-1,0,4.1,-1,-1,56,1670
ellson/MOTHBALLED-graphviz,-1,-1,2.9,-1,-1,33441,1062670
elemental/Elemental,-1,-1,5,-1,-1,42459,279843
electronicarts/dem-bones,-1,-1,3.7,-1,-1,396,1703
electronicarts/EAStdC,-1,-1,4.1,-1,-1,11838,42468
electech6/ORB_SLAM3_detailed_comments,-1,-1,2.2,-1,-1,20124,56048
electech6/ORB_SLAM2_detailed_comments,-1,-1,4,-1,-1,15007,24615
eigenteam/eigen-git-mirror,-1,0,4.3,-1,-1,46298,211353
eidelen/DicomToMesh,-1,-1,4.8,-1,-1,709,2259
eggheads/eggdrop,-1,-1,6.2,-1,-1,9159,65244
effolkronium/random,-1,6,4.8,-1,-1,1147,10608
effil/effil,-1,-1,4.3,-1,-1,37,2106
efficient/libcuckoo,-1,0,4.9,-1,-1,2435,10157
efficient/SuRF,-1,-1,4.3,-1,-1,370,6763
eezstreet/OpenD2,-1,-1,2.4,-1,-1,28802,106643
edvardHua/PoseEstimationForMobile,-1,-1,0.8,-1,-1,32969,52188
edubart/otclient,-1,-1,5.2,-1,-1,9577,44027
ed-asriyan/lottie-converter,-1,129,4.7,-1,-1,3,206
eclipse/upm,-1,-1,3.9,-1,-1,89132,126903
eclipse/paho.mqtt.cpp,-1,-1,5.9,-1,-1,8123,11650
eclipse/paho.mqtt.c,-1,-1,5.2,-1,-1,9078,45134
eclipse/mraa,-1,-1,5.3,-1,-1,7163,34459
eclipse-threadx/threadx,-1,-1,7.5,-1,-1,127823,226955
ec-/Quake3e,-1,-1,4.2,-1,-1,70921,312119
easymodo/qimgv,-1,-1,4.5,-1,-1,1595,22504
earlephilhower/arduino-pico,-1,-1,4.8,-1,-1,33256,101874
eProsima/Fast-DDS,-1,0,6.8,-1,-1,249701,727633
dzavalishin/phantomuserland,-1,-1,2.4,-1,-1,154756,677235
dyninst/dyninst,-1,-1,6.4,-1,-1,65948,333166
dyne/frei0r,-1,-1,6.5,-1,-1,7752,184100
dwhinham/mt32-pi,-1,-1,3.8,-1,-1,2042,9095
dvidelabs/flatcc,-1,-1,7.7,-1,-1,11793,39784
dusty-nv/ros_deep_learning,-1,-1,4.1,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,5,-1,-1,21381,49989
dusty-nv/jetson-reinforcement,-1,-1,3.3,-1,-1,692,2794
dune3d/dune3d,-1,-1,5.2,-1,-1,6988,136034
ducalex/retro-go,-1,-1,5.1,-1,-1,38949,220100
dstogov/php-ffi,-1,-1,3.7,-1,-1,338,10942
dscharrer/innoextract,-1,-1,4.8,-1,-1,3585,12236
drhelius/Gearboy,-1,-1,4.9,-1,-1,34489,114320
drawpile/Drawpile,-1,-1,5.2,-1,-1,19240,213026
dpilger26/NumCpp,-1,0,5,-1,-1,35905,49887
dottantgal/ROS2_learning,-1,-1,2.3,-1,-1,451,1149
dotnet/diagnostics,-1,0,6.2,-1,-1,69085,235497
dosemu2/dosemu2,-1,-1,5,-1,-1,26835,168473
dorian3d/DBoW2,-1,-1,4.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,5.1,-1,-1,25658,223572
dog-qiuqiu/Yolo-Fastest,-1,-1,2.8,-1,-1,6537,46850
doe300/VC4CL,-1,-1,4.1,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,5.2,-1,-1,1360,4213
dlstreamer/dlstreamer,-1,-1,4.2,-1,-1,8483,46764
djyt/cannonball,-1,-1,3.1,-1,-1,7533,24522
djcb/mu,-1,-1,4.8,-1,-1,11870,53326
discord/discord-rpc,-1,-1,4.4,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,4.9,-1,-1,882,11479
directvt/vtm,-1,-1,5.2,-1,-1,2629,50310
dillongoostudios/goo-engine,-1,-1,4.3,-1,-1,476042,2670717
diharaw/hybrid-rendering,-1,-1,3.7,-1,-1,531,7695
didi/AoE,-1,-1,1.9,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,4.8,-1,-1,80,1460
dfm/george,-1,-1,4.9,-1,-1,181,3770
dfeneyrou/palanteer,-1,0,3.9,-1,-1,22770,111023
devsisters/libquic,-1,259,2.3,-1,-1,140256,486736
devosoft/avida,-1,-1,5.5,-1,-1,31287,133309
devnoname120/vhbb,-1,-1,3.5,-1,-1,697,9420
devilsen/CZXing,-1,-1,1.6,-1,-1,48335,123635
devbis/z03mmc,-1,-1,4.8,-1,-1,1118,3125
dermesser/libsocket,-1,-1,4.4,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,3.4,-1,-1,255,1361
derickr/vld,-1,-1,4.1,-1,-1,140,1883
derceg/explorerplusplus,-1,-1,4.2,-1,-1,6292,69244
dequis/purple-facebook,-1,-1,3.8,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,4,-1,-1,4401,22444
del-xiong/screw-plus,-1,-1,3.8,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,-1,3.4,-1,-1,33006,49358
defold/defold,-1,-1,5.8,-1,-1,136622,511842
deepskystacker/DSS,-1,-1,3.6,-1,-1,44288,233635
deeponion/deeponion-legacy,-1,-1,2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,6.4,-1,-1,13443,74585
dechamps/FlexASIO,-1,0,4.8,-1,-1,82,2413
ddemidov/vexcl,-1,0,4.1,-1,-1,6658,38175
ddemidov/amgcl,-1,0,3.5,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,1.9,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,-1,5.5,-1,-1,1016,6696
dchapyshev/aspia,-1,-1,4.3,-1,-1,31949,121291
dbzhang800/QtXlsxWriter,-1,0,4.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,-1,3.1,-1,-1,15915,28660
daw42/glslcookbook,-1,-1,4.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,-1,1.6,-1,-1,154813,116206
davheld/GOTURN,-1,-1,3.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,5.2,-1,-1,5236,15019
datoviz/datoviz,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,-1,5.3,-1,-1,3020,20408
darvincisec/DetectFrida,-1,-1,3.9,-1,-1,170,760
darthcloud/BlueRetro,-1,-1,5.2,-1,-1,3674,29428
dart-native/dart_native,-1,-1,3.1,-1,-1,4706,6041
darglein/ADOP,-1,-1,4.1,-1,-1,492,6833
daquexian/onnx-simplifier,-1,-1,5.4,-1,-1,97,2918
daoluan/decode-memcached,-1,-1,3.8,-1,-1,1841,9581
danini/graph-cut-ransac,-1,-1,4.9,-1,-1,6351,24897
daniilidis-group/msckf_mono,-1,-1,4.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,0,5.8,-1,-1,11,10286
danielealbano/cachegrand,-1,-1,5.1,-1,-1,6363,60829
daniele77/cli,-1,0,5.7,-1,-1,2011,4933
dangiu/PicoMemcard,-1,-1,4.1,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,5,-1,-1,2816,8185
damus-io/damus,-1,-1,6.7,-1,-1,12879,40484
dalboris/vpaint,-1,-1,3.5,-1,-1,33079,150610
dalathegreat/Battery-Emulator,-1,0,6.5,-1,-1,5438,35379
daancode/a-star,-1,-1,4.8,-1,-1,5,220
d99kris/rapidcsv,-1,2,5.4,-1,-1,604,5615
czyt1988/SARibbon,-1,-1,4.7,-1,-1,9236,26990
cyrusimap/cyrus-imapd,-1,-1,6.9,-1,-1,55091,287378
cyrusbehr/tensorrt-cpp-api,-1,-1,5.9,-1,-1,211,788
cyrusbehr/YOLOv8-TensorRT-CPP,-1,-1,5.9,-1,-1,99,969
cyberbotics/webots,-1,-1,5.5,-1,-1,68734,292731
cyang-kth/fmm,-1,0,4,-1,-1,8879,38990
cy384/ssheven,-1,-1,3.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,4.5,-1,-1,2169,12857
cvg/limap,-1,-1,4.6,-1,-1,3106,20498
cutelyst/cutelyst,-1,-1,5.2,-1,-1,15069,49690
cuitaixiang/LOAM_NOTED,-1,-1,3.8,-1,-1,544,2351
csete/gpredict,-1,-1,4.2,-1,-1,11333,40361
cschied/q2vkpt,-1,-1,3.2,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,3.6,-1,-1,12746,90154
cruppstahl/upscaledb,-1,-1,4.5,-1,-1,24289,225033
crownengine/crown,-1,-1,3.6,-1,-1,196495,1060964
crossroadsfpga/pigasus,-1,-1,2.6,-1,-1,58821,254824
crosslife/OpenBird,-1,-1,2.4,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,6.7,-1,-1,3582,7721
cpvrlab/ImagePlay,-1,-1,4,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,7,-1,-1,3828,15171
couchbase/forestdb,-1,-1,6.2,-1,-1,18450,76382
coslyk/moonplayer,-1,-1,3.9,-1,-1,969,3452
corosync/corosync,-1,-1,5.7,-1,-1,9548,44947
coreos/rpm-ostree,-1,-1,7.9,-1,-1,6024,35923
coreboot/coreboot,-1,-1,5.2,-1,-1,715203,1452795
copperspice/copperspice,-1,-1,4.2,-1,-1,605973,2724153
contour-terminal/contour,-1,0,7,-1,-1,5718,57402
containers/bubblewrap,-1,-1,6.4,-1,-1,664,4204
connormanning/entwine,-1,-1,5.7,-1,-1,16267,48087
computationalpathologygroup/ASAP,-1,-1,3.3,-1,-1,1832,23846
compuphase/pawn,-1,-1,3.9,-1,-1,7230,37585
commoncrawl/commoncrawl,-1,-1,1.9,-1,-1,53199,21592
colmap/pycolmap,-1,-1,7,-1,-1,88,4578
coin-or/Cbc,-1,-1,5,-1,-1,30657,139785
codyd51/axle,-1,-1,4.5,-1,-1,17930,74275
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,5,-1,-1,1416,3276
cnjinhao/nana,-1,-1,4.8,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,5.3,-1,-1,7066,15689
cms-sw/cmssw,-1,-1,7.9,-1,-1,639672,3816711
cmdbug/YOLOv5_NCNN,-1,-1,2.5,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.8,-1,-1,107622,677092
cmangos/mangos-tbc,-1,20,4.6,-1,-1,95599,582337
cmangos/mangos-classic,-1,20,4.7,-1,-1,86051,476421
cmajor-lang/cmajor,-1,-1,5.2,-1,-1,16543,183152
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.4,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,4.8,-1,-1,33779,124389
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.9,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.7,-1,-1,5285,33035
cjcliffe/CubicSDR,-1,-1,2.6,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,5,-1,-1,2978,20512
chvmp/champ,-1,-1,4.8,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,4.8,-1,-1,1568,54492
chronoxor/FastBinaryEncoding,-1,-1,3.1,-1,-1,11513,94096
chronoxor/CppTrader,-1,-1,4.4,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,4.4,-1,-1,6117,20568
chronolaw/cpp_study,-1,-1,3.9,-1,-1,438,2709
chromiumembedded/cef,-1,-1,6.2,-1,-1,87270,250196
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6,-1,-1,24607,106988
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
cherry-embedded/CherryUSB,-1,-1,5.9,-1,-1,30454,278132
cherokee/webserver,-1,-1,4.5,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chenall/grub4dos,-1,-1,4.4,-1,-1,7856,41476
chdb-io/chdb,-1,-1,3.5,-1,-1,131820,1170360
charlie-foxtrot/RTLSDR-Airband,-1,-1,5.5,-1,-1,1394,6967
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.5,-1,-1,933,17704
cggos/imu_x_fusion,-1,-1,4.5,-1,-1,203,1839
cgdb/cgdb,-1,94,5.2,-1,-1,10220,21951
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,2.9,-1,-1,10855,27967
celluloid-player/celluloid,-1,-1,5.9,-1,-1,1470,18267
cegui/cegui,-1,-1,5.2,-1,-1,70884,381275
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5,-1,-1,20024,83810
cashapp/zipline,-1,288,5,-1,-1,3240,59071
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,3.5,-1,-1,4784,11868
canpool/qtcanpool,-1,-1,6.2,-1,-1,9649,84911
canonical/mir,-1,-1,7.2,-1,-1,33998,172570
canonical/dqlite,-1,-1,5.9,-1,-1,11521,58723
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,5.5,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,6.6,-1,-1,7747,43446
calamares/calamares,-1,-1,6.6,-1,-1,15806,69830
cage-kiosk/cage,-1,-1,6.9,-1,-1,130,2426
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5.2,-1,-1,6359,77945
byteduck/duckOS,-1,-1,5.6,-1,-1,11071,48022
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,168,5.9,-1,-1,2866,13917
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.3,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.2,-1,-1,2854,13887
bytedance/ByteTransformer,-1,-1,4.5,-1,-1,2211,8058
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,2.8,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5.6,-1,-1,3518,112752
bus1/dbus-broker,-1,-1,6.3,-1,-1,4958,23406
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
btzy/nativefiledialog-extended,-1,-1,5.5,-1,-1,585,3229
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,1.9,-1,-1,14764,21669
bricke/Qt-AES,-1,-1,4.9,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
bradharding/doomretro,-1,-1,3.9,-1,-1,66197,153361
brackeen/glfm,-1,-1,5.6,-1,-1,838,6830
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,6.1,-1,-1,1040,39440
borglab/gtsam,-1,261,6.1,-1,-1,154275,465188
boostorg/python,-1,-1,4.8,-1,-1,4733,25885
boostorg/pfr,-1,0,5.4,-1,-1,1423,7917
boostorg/json,-1,-1,5.8,-1,-1,14068,48641
boostorg/fiber,-1,-1,4.6,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.6,-1,-1,51741,178986
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,263400,1038527
blynkkk/blynk-library,-1,-1,3.7,-1,-1,1676,14677
bluez/bluez,-1,-1,5.9,-1,-1,25077,432569
bluewhalesystems/sold,-1,390,3.7,-1,-1,70520,296125
bluetiger9/SmtpClient-for-Qt,-1,-1,4.8,-1,-1,591,1875
blue-yonder/turbodbc,-1,-1,6.8,-1,-1,1566,12543
bloomen/transwarp,-1,0,4.2,-1,-1,2107,23118
bloomberg/quantum,-1,-1,7.1,-1,-1,5205,17361
bloomberg/comdb2,-1,-1,7.5,-1,-1,158307,625659
bloomberg/blazingmq,-1,0,7.9,-1,-1,163942,406117
bloomberg/bde,-1,-1,7.5,-1,-1,984025,2549281
blinker-iot/blinker-esp-idf,-1,-1,4.2,-1,-1,7307,14720
blend2d/blend2d,-1,-1,5.4,-1,-1,21162,105312
blawar/ooot,-1,-1,3.3,-1,-1,66156,664049
blackhole89/notekit,-1,-1,4,-1,-1,441,4135
bk138/multivnc,-1,-1,4.7,-1,-1,1246,7952
bk138/gromit-mpx,-1,5,5.8,-1,-1,626,3879
bitmovin/libdash,-1,-1,3.5,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,2.4,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,4.3,-1,-1,3690,26212
biocarl/drawing_animation,-1,-1,4.5,-1,-1,174,901
bingmann/sound-of-sorting,-1,-1,4.5,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,4.6,-1,-1,6029,27311
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,1.7,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,-1,3.4,-1,-1,1808,14299
bfgroup/Lyra,-1,0,4.1,-1,-1,2784,8184
bernedom/SI,-1,0,5,-1,-1,741,18466
berkeley-abc/abc,-1,-1,5.3,-1,-1,197248,664004
beltransen/velo2cam_calibration,-1,-1,4.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,2.1,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,-1,4.1,-1,-1,155,1384
beagleboard/linux,-1,-1,5.6,-1,-1,4091284,25070277
beached/daw_json_link,-1,0,6.1,-1,-1,5259,43019
bbc/audiowaveform,-1,-1,4.5,-1,-1,3325,9813
bastibl/gr-ieee802-11,-1,-1,5.2,-1,-1,1442,4237
basil00/reqrypt,-1,-1,3,-1,-1,3149,13079
banach-space/clang-tutor,-1,-1,4.4,-1,-1,734,1285
balloonwj/flamingo,-1,-1,1.9,-1,-1,28071,157632
balloonwj/TeamTalk,-1,-1,2.5,-1,-1,71144,291105
balde/balde,-1,-1,3.3,-1,-1,1098,8955
baidu/tera,-1,-1,4,-1,-1,14309,119858
baidu/openrasp,-1,-1,2.6,-1,-1,14230,47978
baidu/lac,-1,-1,4.2,-1,-1,566,2061
baidu/braft,-1,-1,7.6,-1,-1,3875,28627
baidu/bigflow,-1,-1,2.1,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,-1,3.2,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,6,-1,-1,13259,139068
azul3d/engine,-1,-1,4.6,-1,-1,22925,19287
axel-download-accelerator/axel,-1,-1,5,-1,-1,1225,3671
avisingh599/mono-vo,-1,-1,4.1,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,4.5,-1,-1,412,2972
avahi/avahi,-1,-1,6.5,-1,-1,7678,41553
autowarefoundation/autoware.universe,-1,0,5.2,-1,-1,61953,272851
autotrace/autotrace,-1,62,6,-1,-1,3178,12482
autodiff/autodiff,-1,-1,6,-1,-1,2946,8065
autoas/as,-1,-1,3.2,-1,-1,147458,260483
atenpas/gpd,-1,-1,4.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,4.4,-1,-1,1861,8418
astroidmail/astroid,-1,-1,5,-1,-1,2187,22664
astrand/xclip,-1,-1,4.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,-1,3.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,6,-1,-1,10253,31352
asb2m10/dexed,-1,-1,5.2,-1,-1,2349,8572
asLody/whale,-1,-1,3.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,5.8,-1,-1,2123,10682
arximboldi/immer,-1,-1,6.5,-1,-1,5044,35276
arximboldi/ewig,-1,-1,4.5,-1,-1,276,1518
arx/ArxLibertatis,-1,0,5.3,-1,-1,22466,109295
arun11299/cpp-subprocess,-1,0,5,-1,-1,525,1554
artoolkitx/artoolkitx,-1,-1,2.5,-1,-1,195220,415907
artivis/manif,-1,0,6,-1,-1,5896,20165
arthenica/ffmpeg-kit,-1,-1,5.1,-1,-1,7097,22173
artem-ogre/CDT,-1,0,5.3,-1,-1,1337,6299
arq5x/bedtools2,-1,-1,4.6,-1,-1,15966,68232
arnaud-lb/php-rdkafka,-1,-1,4.3,-1,-1,906,5694
arnaud-lb/php-memory-profiler,-1,-1,5.2,-1,-1,144,1623
armfly/H7-TOOL_STM32H7_App,-1,-1,3.2,-1,-1,365897,1024665
arkq/bluez-alsa,-1,-1,5.6,-1,-1,4897,30875
ariccio/altWinDirStat,-1,-1,3.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,-1,5.8,-1,-1,3300,11106
arc80/plywood,-1,-1,3.9,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,-1,4.9,-1,-1,20717,62646
aqi00/android2,-1,-1,2.5,-1,-1,75448,688707
appneta/tcpreplay,-1,-1,5.3,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,4.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,-1,4.5,-1,-1,100356,430164
apple/swift-crypto,-1,-1,7.1,-1,-1,42102,131813
apple/cups,-1,-1,5.5,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,5.5,-1,-1,7820,40134
apitrace/apitrace,-1,-1,5.2,-1,-1,19399,273010
apchenstu/Facial_Details_Synthesis,-1,-1,2.4,-1,-1,148756,351051
apache/subversion,-1,-1,7.5,-1,-1,145738,487695
apache/singa,-1,-1,6.1,-1,-1,15700,48768
apache/parquet-cpp,-1,-1,5,-1,-1,4252,21024
apache/openoffice,-1,-1,5.6,-1,-1,1114724,4852511
apache/mynewt-core,-1,-1,7.7,-1,-1,295950,612036
apache/kudu,-1,0,7.2,-1,-1,110686,390436
apache/incubator-pegasus,-1,0,6.3,-1,-1,32789,163004
apache/impala,-1,-1,6.7,-1,-1,132252,389232
apache/httpd,-1,-1,6.5,-1,-1,66236,242161
apache/guacamole-server,-1,51,7.2,-1,-1,40569,34414
any1/wayvnc,-1,-1,5.6,-1,-1,880,7751
antonypro/QGoodWindow,-1,-1,5.9,-1,-1,1487,8330
antimof/UxPlay,-1,-1,6.1,-1,-1,1901,22035
ant-media/LibRtmp-Client-for-Android,-1,-1,4.5,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,3.2,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,3.2,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,1.6,-1,-1,26143,230409
andysworkshop/stm32plus,-1,-1,3,-1,-1,135725,260774
andyholmes/valent,-1,-1,6.1,-1,-1,12349,62657
ands/lightmapper,-1,-1,3.5,-1,-1,142,1926
android/app-bundle-samples,-1,-1,3.4,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,3.8,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,4,-1,-1,6242,33829
andreiz/php-zookeeper,-1,-1,4.8,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,5.3,-1,-1,2300,17453
andreas-mausch/whatsapp-viewer,-1,-1,3.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,4.8,-1,-1,275482,1787781
anael-seghezzi/CToy,-1,-1,2.5,-1,-1,27193,164568
amzn/amzn-drivers,-1,0,5.8,-1,-1,8759,42311
amzeratul/halley,-1,-1,6.2,-1,-1,27793,302995
amwatson/CitraVR,-1,0,4.4,-1,-1,32121,318986
amule-project/amule,-1,-1,3.4,-1,-1,31284,126161
amov-lab/Prometheus,-1,-1,1.9,-1,-1,19808,84444
amnezia-vpn/amnezia-client,-1,-1,5.7,-1,-1,3865,32194
ammen99/wf-recorder,-1,-1,5.4,-1,-1,88,2117
amd/OpenCL-caffe,-1,-1,2.1,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,3.7,-1,-1,5727,63873
alvr-org/PhoneVR,-1,-1,4.6,-1,-1,1238,6331
altdesktop/playerctl,-1,-1,4.7,-1,-1,926,5157
altairwei/WizNotePlus,-1,0,4,-1,-1,64762,187848
allanrbo/filesremote,-1,-1,3.6,-1,-1,401,27072
aliyun/iotkit-embedded,-1,-1,2.5,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,3.5,-1,-1,214,2162
alicevision/AliceVision,-1,-1,6.3,-1,-1,38224,147721
alibaba/xquic,-1,-1,7.3,-1,-1,8674,63851
alibaba/tair,-1,79,4.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,5.2,-1,-1,8007,50024
alibaba/euler,-1,-1,3.9,-1,-1,4675,30733
alibaba/Patrons,-1,-1,4.1,-1,-1,691,3230
alibaba/GraphScope,-1,-1,4.3,-1,-1,15782,130875
alibaba/BladeDISC,-1,-1,5.8,-1,-1,27959,120833
alexkay/spek,-1,-1,4.1,-1,-1,108,2706
alexgkendall/caffe-segnet,-1,0,2.2,-1,-1,11390,50736
alexgkendall/caffe-posenet,-1,-1,2.2,-1,-1,11737,55776
