repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
exelix11/SysDVR,-1,-1,4.9,-1,-1,13023,69496
exelix11/SwitchThemeInjector,-1,-1,3.9,-1,-1,37955,130660
exeldro/obs-move-transition,-1,-1,5.5,-1,-1,206,14325
excamera/alfalfa,-1,-1,4.1,-1,-1,3475,15784
evilpan/jni_helper,-1,0,4,-1,-1,242,2941
eurecom-s3/symcc,-1,0,5.1,-1,-1,1622,3954
etr/libhttpserver,-1,-1,5.1,-1,-1,1683,7857
ethz-asl/voxgraph,-1,-1,5.7,-1,-1,842,5035
ethz-asl/voxblox,-1,-1,5.4,-1,-1,2444,13725
ethz-asl/segmap,-1,-1,4.5,-1,-1,1545,8147
ethz-asl/rovio,-1,-1,5.5,-1,-1,2589,7884
ethz-asl/rotors_simulator,-1,-1,5.3,-1,-1,3061,9480
ethz-asl/robust_point_cloud_registration,-1,-1,3.5,-1,-1,139,1227
ethz-asl/polygon_coverage_planning,-1,-1,4.3,-1,-1,2144,7201
ethz-asl/mav_trajectory_generation,-1,-1,5,-1,-1,2187,8187
ethz-asl/mav_active_3d_planning,-1,-1,4.6,-1,-1,1734,9457
ethz-asl/maplab,-1,-1,4,-1,-1,12164,121141
ethz-asl/lidar_align,-1,-1,3.5,-1,-1,21,840
ethz-asl/kalibr,-1,-1,5.9,-1,-1,17975,72604
ethz-asl/ethzasl_msf,-1,-1,4.2,-1,-1,2752,9444
ethz-adrl/towr,-1,-1,4.6,-1,-1,3980,5479
ethereal-developers/OpenScan,-1,-1,1.7,-1,-1,28147,42695
eteran/edb-debugger,-1,-1,5,-1,-1,14530,48716
esseks/monicelli,-1,-1,4.4,-1,-1,78,2557
espruino/Espruino,-1,-1,6.5,-1,-1,447062,986275
espressif/esp32-camera,-1,-1,6.3,-1,-1,2558,17690
espressif/esp-who,-1,-1,4,-1,-1,357,5348
espressif/esp-sr,-1,-1,4.4,-1,-1,2647,36246
espressif/esp-skainet,-1,-1,5.6,-1,-1,1683,107984
espressif/esp-mqtt,-1,-1,5.1,-1,-1,887,5415
espressif/esp-mdf,-1,-1,3.5,-1,-1,10882,48126
espressif/esp-matter,-1,-1,5.4,-1,-1,5795,70522
espressif/esp-iot-solution,-1,-1,3.6,-1,-1,27498,201963
espressif/esp-hosted,-1,0,3.7,-1,-1,5565,33451
espressif/esp-homekit-sdk,-1,-1,4.4,-1,-1,9330,16836
espressif/esp-drone,-1,-1,4.4,-1,-1,48570,86972
espressif/esp-csi,-1,-1,5,-1,-1,345,2033
espressif/esp-at,-1,-1,4.4,-1,-1,46861,72849
espressif/esp-apple-homekit-adk,-1,-1,3.5,-1,-1,1303,3743
espressif/esp-adf,-1,-1,4.2,-1,-1,34937,111989
esa/pagmo2,-1,-1,6,-1,-1,22238,1753552
erikkaashoek/Comskip,-1,-1,5.3,-1,-1,4852,24031
eried/flipperzero-mayhem,-1,-1,4.8,-1,-1,3264,28105
ericpaulbishop/gargoyle,-1,-1,4.7,-1,-1,18503,70107
eric612/MobileNet-YOLO,-1,-1,1.4,-1,-1,14523,75555
eranpeer/FakeIt,-1,0,5.1,-1,-1,1272,98390
equalitie/np1sec,-1,-1,4.1,-1,-1,1251,8562
epsilla-cloud/vectordb,-1,-1,6.1,-1,-1,11003,47452
epoupon/lms,-1,-1,6.1,-1,-1,8603,34536
epoupon/fileshelter,-1,-1,4.9,-1,-1,1534,4233
epasveer/seer,-1,-1,5.3,-1,-1,3872,26594
enjoy-digital/litex,-1,-1,5.7,-1,-1,2873,37299
engcang/vins-application,-1,-1,4.4,-1,-1,4317,23359
eneshecan/whatsapp-for-linux,-1,-1,4.5,-1,-1,4,1457
enazoe/yolo-tensorrt,-1,-1,3.8,-1,-1,1166,4850
emweb/wt,-1,-1,4.1,-1,-1,151865,384661
emsesp/EMS-ESP32,-1,-1,4.1,-1,-1,10997,52963
emsec/hal,-1,64,5.9,-1,-1,246212,834779
emojicode/emojicode,-1,-1,4,-1,-1,6472,46246
emersion/xdg-desktop-portal-wlr,-1,-1,6.3,-1,-1,100,3708
emersion/slurp,-1,-1,6.2,-1,-1,29,1274
emersion/mako,-1,-1,6.8,-1,-1,349,5223
embree/embree,-1,0,7,-1,-1,34389,231574
elnormous/HTTPRequest,-1,0,4.1,-1,-1,56,1670
elemental/Elemental,-1,-1,4.8,-1,-1,42459,279843
electronicarts/dem-bones,-1,-1,3.7,-1,-1,396,1703
electronicarts/EAStdC,-1,-1,4.1,-1,-1,11838,42468
electech6/ORB_SLAM3_detailed_comments,-1,-1,2.2,-1,-1,20124,56048
electech6/ORB_SLAM2_detailed_comments,-1,-1,4,-1,-1,15007,24615
eigenteam/eigen-git-mirror,-1,0,4.3,-1,-1,46298,211353
eggheads/eggdrop,-1,-1,6.2,-1,-1,9159,65244
effolkronium/random,-1,6,4.2,-1,-1,1147,10608
effil/effil,-1,-1,4.3,-1,-1,37,2106
efficient/libcuckoo,-1,0,4.4,-1,-1,2534,16711
efficient/SuRF,-1,-1,4.3,-1,-1,370,6763
eezstreet/OpenD2,-1,-1,2.4,-1,-1,28802,106643
edvardHua/PoseEstimationForMobile,-1,-1,0.8,-1,-1,32969,52188
edubart/otclient,-1,-1,5.2,-1,-1,9577,44027
ed-asriyan/lottie-converter,-1,129,4.8,-1,-1,3,206
eclipse/upm,-1,-1,3.9,-1,-1,89132,126903
eclipse/paho.mqtt.cpp,-1,-1,6.8,-1,-1,8123,11650
eclipse/paho.mqtt.c,-1,-1,5.4,-1,-1,9078,45134
eclipse/mraa,-1,-1,6.4,-1,-1,7163,34459
eclipse-threadx/threadx,-1,-1,7.6,-1,-1,127823,226955
ec-/Quake3e,-1,-1,4.2,-1,-1,70902,312107
easymodo/qimgv,-1,-1,5,-1,-1,1592,22487
earlephilhower/arduino-pico,-1,-1,4.7,-1,-1,22948,69731
eProsima/Fast-DDS,-1,0,5.3,-1,-1,248443,721898
dzavalishin/phantomuserland,-1,-1,2.4,-1,-1,154756,677235
dyninst/dyninst,-1,-1,6.5,-1,-1,67245,334806
dwhinham/mt32-pi,-1,-1,3.8,-1,-1,2042,9095
dvidelabs/flatcc,-1,-1,4.9,-1,-1,9485,36918
dusty-nv/ros_deep_learning,-1,-1,3.9,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,5.5,-1,-1,21374,49995
dusty-nv/jetson-reinforcement,-1,-1,3.3,-1,-1,692,2794
dune3d/dune3d,-1,-1,5.2,-1,-1,6988,135494
ducalex/retro-go,-1,-1,5.2,-1,-1,33202,199994
dstogov/php-ffi,-1,-1,3.7,-1,-1,338,10942
dscharrer/innoextract,-1,-1,4.7,-1,-1,3585,12235
drolbr/Overpass-API,-1,-1,4.6,-1,-1,8351,82360
drhelius/Gearboy,-1,-1,4.9,-1,-1,34330,112132
drawpile/Drawpile,-1,-1,5,-1,-1,19752,201435
dpilger26/NumCpp,-1,0,4.7,-1,-1,35905,49887
dottantgal/ROS2_learning,-1,-1,2.3,-1,-1,451,1149
dotnet/diagnostics,-1,0,7.5,-1,-1,69078,235191
dosemu2/dosemu2,-1,-1,5,-1,-1,26574,166290
dorian3d/DBoW2,-1,-1,4.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,5.3,-1,-1,25717,225347
dog-qiuqiu/Yolo-Fastest,-1,-1,2.8,-1,-1,6537,46850
doe300/VC4CL,-1,-1,4.1,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,5.2,-1,-1,1360,4213
dlstreamer/dlstreamer,-1,-1,4,-1,-1,8249,45049
djyt/cannonball,-1,-1,3.1,-1,-1,7533,24522
djcb/mu,-1,-1,5,-1,-1,11767,52236
dirkvdb/ffmpegthumbnailer,-1,-1,4.8,-1,-1,882,11479
directvt/vtm,-1,-1,5.2,-1,-1,2314,48574
dillongoostudios/goo-engine,-1,-1,6.2,-1,-1,476042,2670717
diharaw/hybrid-rendering,-1,-1,3.7,-1,-1,531,7695
didi/AoE,-1,-1,1.9,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,4.8,-1,-1,80,1460
dfm/george,-1,-1,5.1,-1,-1,181,3770
dfeneyrou/palanteer,-1,0,3.9,-1,-1,22770,111023
devsisters/libquic,-1,259,2.3,-1,-1,140256,486736
devosoft/avida,-1,-1,5.5,-1,-1,31287,133309
devnoname120/vhbb,-1,-1,3.5,-1,-1,697,9420
devilsen/CZXing,-1,-1,1.6,-1,-1,48335,123635
devbis/z03mmc,-1,-1,5,-1,-1,1118,3125
dermesser/libsocket,-1,-1,4.4,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,3.4,-1,-1,255,1361
derickr/vld,-1,-1,4.1,-1,-1,140,1883
derceg/explorerplusplus,-1,-1,3.8,-1,-1,5919,66981
dequis/purple-facebook,-1,-1,3.8,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,4.2,-1,-1,4401,22444
delimitrou/DeathStarBench,-1,-1,4.9,-1,-1,8544,116843
del-xiong/screw-plus,-1,-1,3.8,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,-1,3.4,-1,-1,33006,49358
defold/defold,-1,-1,5.5,-1,-1,135314,509615
deepskystacker/DSS,-1,-1,3.6,-1,-1,44091,233095
deeponion/deeponion-legacy,-1,-1,2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,6.3,-1,-1,13206,73741
dechamps/FlexASIO,-1,0,4.8,-1,-1,82,2413
ddemidov/vexcl,-1,0,4.1,-1,-1,6658,38175
ddemidov/amgcl,-1,0,3.9,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,1.9,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,-1,6.1,-1,-1,1016,6696
dchapyshev/aspia,-1,-1,4.9,-1,-1,31949,121285
dbzhang800/QtXlsxWriter,-1,0,4.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,-1,3.1,-1,-1,15915,28660
daw42/glslcookbook,-1,-1,4.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,-1,1.6,-1,-1,154813,116206
davheld/GOTURN,-1,-1,3.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,5.2,-1,-1,5236,15019
datoviz/datoviz,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,-1,5.3,-1,-1,3020,20408
darvincisec/DetectFrida,-1,-1,3.9,-1,-1,170,760
dartsim/dart,-1,0,5.7,-1,-1,75949,295619
darthcloud/BlueRetro,-1,-1,5.2,-1,-1,3653,29252
dart-native/dart_native,-1,-1,3.1,-1,-1,4706,6041
darglein/ADOP,-1,-1,5,-1,-1,492,6833
darbyjohnston/DJV,-1,0,2.8,-1,-1,8261,135782
daquexian/onnx-simplifier,-1,-1,5,-1,-1,97,2918
daoluan/decode-memcached,-1,-1,3.8,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,4.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,0,5.8,-1,-1,10,8430
danielealbano/cachegrand,-1,-1,5.1,-1,-1,6363,60829
daniele77/cli,-1,0,5.5,-1,-1,1964,4866
dangiu/PicoMemcard,-1,-1,4.1,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,5,-1,-1,2816,8185
damus-io/damus,-1,-1,7.1,-1,-1,12879,40484
dalboris/vpaint,-1,-1,3.5,-1,-1,33079,150610
dalathegreat/Battery-Emulator,-1,0,6.3,-1,-1,4393,32110
daancode/a-star,-1,-1,4.8,-1,-1,5,220
d99kris/rapidcsv,-1,2,5.5,-1,-1,604,5611
czyt1988/SARibbon,-1,-1,4.7,-1,-1,9187,26854
cyrusimap/cyrus-imapd,-1,-1,7,-1,-1,54925,286476
cyrusbehr/tensorrt-cpp-api,-1,-1,5.9,-1,-1,161,662
cyberbotics/webots,-1,-1,5.6,-1,-1,68734,292731
cyang-kth/fmm,-1,0,3.8,-1,-1,8879,38990
cy384/ssheven,-1,-1,3.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,4.6,-1,-1,2169,12857
cvg/limap,-1,-1,5.6,-1,-1,3106,20498
cutelyst/cutelyst,-1,-1,5.2,-1,-1,15053,49811
cuitaixiang/LOAM_NOTED,-1,-1,3.8,-1,-1,544,2351
csete/gpredict,-1,-1,5.8,-1,-1,11333,40361
cschied/q2vkpt,-1,-1,3.2,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,3.6,-1,-1,12746,90154
cruppstahl/upscaledb,-1,-1,4.5,-1,-1,24289,225033
crownengine/crown,-1,-1,4.5,-1,-1,196495,1060964
crossroadsfpga/pigasus,-1,-1,2.6,-1,-1,58821,254824
crosslife/OpenBird,-1,-1,2.4,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,6.7,-1,-1,3583,7740
cpvrlab/ImagePlay,-1,-1,4,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,7,-1,-1,3828,15171
couchbase/forestdb,-1,-1,6.2,-1,-1,18450,76382
couchbase/couchnode,-1,-1,6.7,-1,-1,381,15109
coslyk/moonplayer,-1,-1,3.9,-1,-1,969,3452
corosync/corosync,-1,-1,5.2,-1,-1,9548,44947
coreutils/coreutils,-1,-1,6.2,-1,-1,13768,67583
coreos/rpm-ostree,-1,-1,7.9,-1,-1,6020,35869
coreboot/coreboot,-1,-1,5.2,-1,-1,688189,1419957
copperspice/copperspice,-1,-1,4.4,-1,-1,607431,2723544
contour-terminal/contour,-1,0,6.9,-1,-1,5696,56956
containers/bubblewrap,-1,-1,6.4,-1,-1,664,4203
connormanning/entwine,-1,-1,5.6,-1,-1,16262,48048
computationalpathologygroup/ASAP,-1,-1,3.3,-1,-1,1832,23846
compuphase/pawn,-1,-1,4.2,-1,-1,7230,37590
commoncrawl/commoncrawl,-1,-1,1.9,-1,-1,53199,21592
colmap/pycolmap,-1,-1,7,-1,-1,88,4578
coin-or/Cbc,-1,-1,4.8,-1,-1,30635,139690
codyd51/axle,-1,-1,4.6,-1,-1,17930,74277
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,5,-1,-1,1416,3276
cnjinhao/nana,-1,-1,5.2,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,5.3,-1,-1,7066,15689
cms-sw/cmssw,-1,-1,7.9,-1,-1,637453,3794555
cmdbug/YOLOv5_NCNN,-1,-1,2.5,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.9,-1,-1,107680,676647
cmangos/mangos-tbc,-1,20,4.8,-1,-1,95453,580995
cmangos/mangos-classic,-1,20,4.7,-1,-1,86107,475455
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.3,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,4.8,-1,-1,33479,120625
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.5,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.2,-1,-1,5284,33027
cjcliffe/CubicSDR,-1,-1,2.5,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
citra-emu/citra-nightly,-1,0,4.9,-1,-1,31184,315191
citra-emu/citra-canary,-1,0,4.9,-1,-1,31188,315398
cisco/mercury,-1,-1,5.2,-1,-1,28565,170372
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,4.7,-1,-1,2978,20512
chvmp/champ,-1,-1,4.8,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,5,-1,-1,1563,54058
chronoxor/FastBinaryEncoding,-1,-1,3,-1,-1,11513,94096
chronoxor/CppTrader,-1,-1,4.4,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,4.4,-1,-1,6117,20568
chronolaw/cpp_study,-1,-1,3.9,-1,-1,438,2709
chromiumembedded/cef,-1,-1,6.2,-1,-1,85618,245210
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6.3,-1,-1,24585,107005
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
chiteroman/PlayIntegrityFix,-1,-1,4.9,-1,-1,6804,29704
cherry-embedded/CherryUSB,-1,-1,6.1,-1,-1,29501,272729
cherokee/webserver,-1,-1,4.5,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chenall/grub4dos,-1,-1,4.1,-1,-1,7856,41476
chdb-io/chdb,-1,-1,3.7,-1,-1,131806,1170312
charlie-foxtrot/RTLSDR-Airband,-1,-1,6.1,-1,-1,1394,6967
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.5,-1,-1,933,17704
cggos/imu_x_fusion,-1,-1,4.5,-1,-1,203,1839
cgdb/cgdb,-1,92,4.3,-1,-1,10206,21933
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,-1,-1,-1,10855,27967
cegui/cegui,-1,-1,5.2,-1,-1,70884,381276
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5,-1,-1,20024,83810
cashapp/zipline,-1,288,5.6,-1,-1,3240,59071
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,3.5,-1,-1,4784,11868
canonical/mir,-1,-1,7.3,-1,-1,34485,171577
canonical/dqlite,-1,-1,6.2,-1,-1,11282,56604
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,4.8,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,7.5,-1,-1,7747,43446
calamares/calamares,-1,-1,6.8,-1,-1,15720,69416
cage-kiosk/cage,-1,-1,6.9,-1,-1,130,2426
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5.2,-1,-1,6359,77765
byteduck/duckOS,-1,-1,5.6,-1,-1,10649,42570
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,165,5.4,-1,-1,2874,13930
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.6,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.4,-1,-1,2854,13887
bytedance/ByteTransformer,-1,-1,4.4,-1,-1,2211,8058
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,3,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5.5,-1,-1,3517,112695
bus1/dbus-broker,-1,-1,5.8,-1,-1,4933,23338
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
btzy/nativefiledialog-extended,-1,-1,6,-1,-1,585,3229
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,1.9,-1,-1,14764,21669
bricke/Qt-AES,-1,-1,4.8,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
bradharding/doomretro,-1,-1,3.9,-1,-1,66184,153046
brackeen/glfm,-1,-1,5.6,-1,-1,838,6830
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,6.5,-1,-1,1040,39441
borglab/gtsam,-1,261,6.1,-1,-1,154272,465171
boostorg/python,-1,-1,4.9,-1,-1,4733,25885
boostorg/pfr,-1,0,5.7,-1,-1,1423,7914
boostorg/json,-1,-1,5.8,-1,-1,14068,48592
boostorg/fiber,-1,-1,5.1,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.1,-1,-1,51723,178702
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,261011,1025677
blynkkk/blynk-library,-1,-1,3.7,-1,-1,1676,14671
bluez/bluez,-1,-1,5.9,-1,-1,24796,426277
bluetiger9/SmtpClient-for-Qt,-1,-1,4.8,-1,-1,591,1875
blue-yonder/turbodbc,-1,-1,6.8,-1,-1,1566,12543
bloomen/transwarp,-1,0,4.2,-1,-1,2107,23118
bloomberg/quantum,-1,-1,7.2,-1,-1,5205,17361
bloomberg/comdb2,-1,-1,7.5,-1,-1,157745,622819
bloomberg/blazingmq,-1,0,7.8,-1,-1,161447,398975
bloomberg/bde,-1,-1,7.5,-1,-1,983136,2537496
blinker-iot/blinker-esp-idf,-1,-1,4.2,-1,-1,7307,14720
blend2d/blend2d,-1,-1,5.6,-1,-1,21159,105253
blawar/ooot,-1,-1,3.3,-1,-1,66156,664049
blackhole89/notekit,-1,-1,4,-1,-1,441,4135
bk138/multivnc,-1,-1,4.7,-1,-1,1226,7396
bitmovin/libdash,-1,-1,3.5,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,2.4,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,4.3,-1,-1,3690,26212
biocarl/drawing_animation,-1,-1,4.5,-1,-1,174,901
bingmann/sound-of-sorting,-1,-1,4.5,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,5.1,-1,-1,6029,27311
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,1.9,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,-1,3.5,-1,-1,1808,14299
bfgroup/Lyra,-1,0,4.1,-1,-1,2784,8184
bernedom/SI,-1,0,5,-1,-1,741,18466
berkeley-abc/abc,-1,-1,5,-1,-1,196596,659597
beltransen/velo2cam_calibration,-1,-1,4.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,2.1,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,-1,4.1,-1,-1,155,1384
beagleboard/linux,-1,-1,2.1,-1,-1,3986113,24331963
beached/daw_json_link,-1,0,6,-1,-1,5259,43019
bbc/audiowaveform,-1,-1,4.8,-1,-1,3325,9813
bastibl/gr-ieee802-11,-1,-1,5.4,-1,-1,1442,4237
basil00/reqrypt,-1,-1,3,-1,-1,3149,13079
banach-space/clang-tutor,-1,-1,4.4,-1,-1,734,1285
balloonwj/flamingo,-1,-1,1.9,-1,-1,28071,157632
balloonwj/TeamTalk,-1,-1,2.5,-1,-1,71144,291105
balde/balde,-1,-1,3.3,-1,-1,1098,8955
baidu/tera,-1,-1,4,-1,-1,14309,119858
baidu/openrasp,-1,-1,3.1,-1,-1,14230,47978
baidu/lac,-1,-1,4.2,-1,-1,566,2061
baidu/braft,-1,-1,7.8,-1,-1,3875,28627
baidu/bigflow,-1,-1,2.1,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,-1,2.9,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,6,-1,-1,13183,139003
azul3d/engine,-1,-1,4.6,-1,-1,22925,19287
axel-download-accelerator/axel,-1,-1,5,-1,-1,1222,3674
avisingh599/mono-vo,-1,-1,4.1,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,4.5,-1,-1,412,2972
avahi/avahi,-1,-1,6.4,-1,-1,7678,41535
autowarefoundation/autoware.universe,-1,0,5,-1,-1,60051,263905
autotrace/autotrace,-1,62,5.2,-1,-1,3178,12482
autodiff/autodiff,-1,-1,5.9,-1,-1,2790,7923
autoas/as,-1,-1,3.2,-1,-1,147458,260483
atenpas/gpd,-1,-1,4.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,4.7,-1,-1,1861,8418
astroidmail/astroid,-1,-1,5,-1,-1,2187,22664
astrand/xclip,-1,-1,4.3,-1,-1,511,1401
ashvardanian/SimSIMD,-1,0,6.1,-1,-1,460,2798
ashtuchkin/vive-diy-position-sensor,-1,-1,3.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,5.2,-1,-1,10253,31352
asb2m10/dexed,-1,-1,4,-1,-1,2311,8385
asLody/whale,-1,-1,3.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,5.7,-1,-1,2123,10678
arximboldi/immer,-1,-1,6.6,-1,-1,5044,35248
arximboldi/ewig,-1,-1,4.5,-1,-1,276,1518
arx/ArxLibertatis,-1,0,5,-1,-1,22466,109301
arun11299/cpp-subprocess,-1,0,5.4,-1,-1,525,1554
artoolkitx/artoolkitx,-1,-1,3.9,-1,-1,195220,415907
artivis/manif,-1,0,5.2,-1,-1,5557,18667
arthenica/ffmpeg-kit,-1,-1,4.1,-1,-1,7097,22173
artem-ogre/CDT,-1,0,4.8,-1,-1,1337,6299
arq5x/bedtools2,-1,-1,4.2,-1,-1,15966,68226
arnaud-lb/php-rdkafka,-1,-1,4.4,-1,-1,906,5694
arnaud-lb/php-memory-profiler,-1,-1,4.8,-1,-1,144,1623
armfly/H7-TOOL_STM32H7_App,-1,-1,3.2,-1,-1,365897,1024665
arkq/bluez-alsa,-1,-1,5.6,-1,-1,4861,30619
ariccio/altWinDirStat,-1,-1,3.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,-1,4.9,-1,-1,3304,11066
archercreat/titan,-1,0,3.8,-1,-1,665,4422
arc80/plywood,-1,-1,3.9,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,-1,4.9,-1,-1,20717,62646
aqi00/android2,-1,-1,2.5,-1,-1,75448,688707
appneta/tcpreplay,-1,-1,5.4,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,4.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,-1,4.5,-1,-1,100356,430164
apple/swift-crypto,-1,-1,7.3,-1,-1,41033,131863
apple/cups,-1,-1,5.5,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,3.6,-1,-1,7754,39984
apitrace/apitrace,-1,-1,5.3,-1,-1,19416,273033
apchenstu/Facial_Details_Synthesis,-1,-1,2.4,-1,-1,148756,351051
apache/subversion,-1,-1,7.5,-1,-1,145738,487697
apache/singa,-1,-1,5.1,-1,-1,15700,48768
apache/parquet-cpp,-1,-1,5,-1,-1,4252,21024
apache/openoffice,-1,-1,5.5,-1,-1,1114612,4851647
apache/mynewt-core,-1,-1,7.6,-1,-1,292999,602112
apache/kudu,-1,0,7.2,-1,-1,110276,388972
apache/incubator-pegasus,-1,0,6.6,-1,-1,32484,160737
apache/impala,-1,-1,6.7,-1,-1,130993,384441
apache/httpd,-1,-1,6.5,-1,-1,66188,241983
apache/guacamole-server,-1,51,6.8,-1,-1,40433,34329
any1/wayvnc,-1,-1,5.5,-1,-1,874,7660
antonypro/QGoodWindow,-1,-1,5.9,-1,-1,1487,8330
antimof/UxPlay,-1,-1,7.6,-1,-1,1901,22035
ant-media/LibRtmp-Client-for-Android,-1,-1,4.5,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,3.2,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
