repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
doe300/VC4CL,-1,-1,4.1,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,5.2,-1,-1,1360,4213
dlstreamer/dlstreamer,-1,-1,5.3,-1,-1,8249,45049
djyt/cannonball,-1,-1,3.1,-1,-1,7533,24522
djcb/mu,-1,-1,5.2,-1,-1,11750,52161
discord/discord-rpc,-1,-1,4.4,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,5.2,-1,-1,882,11478
directvt/vtm,-1,-1,5,-1,-1,2411,46485
dillongoostudios/goo-engine,-1,-1,4.3,-1,-1,464603,2537371
diharaw/hybrid-rendering,-1,-1,3.8,-1,-1,531,7695
didi/AoE,-1,-1,1.9,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,4.8,-1,-1,80,1460
dfm/george,-1,-1,5.5,-1,-1,181,3770
dfeneyrou/palanteer,-1,0,3.9,-1,-1,22770,111023
devsisters/libquic,-1,259,2.3,-1,-1,140256,486736
devosoft/avida,-1,-1,5.2,-1,-1,31287,133305
devnoname120/vhbb,-1,-1,3.5,-1,-1,697,9420
devilsen/CZXing,-1,-1,1.6,-1,-1,48335,123635
devbis/z03mmc,-1,-1,5,-1,-1,1093,2925
dermesser/libsocket,-1,-1,4.6,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,3.4,-1,-1,255,1361
derickr/vld,-1,-1,4.1,-1,-1,140,1883
dequis/purple-facebook,-1,-1,3.8,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,5.3,-1,-1,4401,22444
delimitrou/DeathStarBench,-1,-1,5.7,-1,-1,8544,116843
del-xiong/screw-plus,-1,-1,3.8,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,-1,3.4,-1,-1,33006,49358
defold/defold,-1,-1,5.1,-1,-1,134143,498589
deepskystacker/DSS,-1,-1,3.6,-1,-1,44061,232801
deeponion/deeponion-legacy,-1,-1,2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,6.4,-1,-1,12647,72625
dechamps/FlexASIO,-1,0,4.6,-1,-1,82,2413
ddemidov/vexcl,-1,0,4.1,-1,-1,6658,38175
ddemidov/amgcl,-1,0,4.6,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,1.9,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,-1,6.4,-1,-1,1016,6694
dchapyshev/aspia,-1,-1,5,-1,-1,31105,117416
dcajasn/Riskfolio-Lib,-1,-1,4.2,-1,-1,17605,130564
dbzhang800/QtXlsxWriter,-1,0,4.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,-1,3.1,-1,-1,15915,28660
daw42/glslcookbook,-1,-1,4.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,-1,1.6,-1,-1,154813,116206
davheld/GOTURN,-1,-1,3.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,5.2,-1,-1,5236,15019
datoviz/datoviz,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,-1,5.6,-1,-1,3020,20408
darvincisec/DetectFrida,-1,-1,3.9,-1,-1,170,760
darthcloud/BlueRetro,-1,-1,5,-1,-1,3680,28918
dart-native/dart_native,-1,-1,3.5,-1,-1,4706,6041
darglein/ADOP,-1,-1,4.4,-1,-1,490,6856
daquexian/onnx-simplifier,-1,-1,5.6,-1,-1,97,2912
daoluan/decode-memcached,-1,-1,3.8,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,4.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,0,5.8,-1,-1,12,6807
danielealbano/cachegrand,-1,-1,5.8,-1,-1,6363,60829
daniele77/cli,-1,0,4.8,-1,-1,1956,4846
dangiu/PicoMemcard,-1,-1,5,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,5,-1,-1,2816,8185
damus-io/damus,-1,-1,7.1,-1,-1,12719,39349
dalboris/vpaint,-1,-1,4.4,-1,-1,33079,150610
daancode/a-star,-1,-1,4.8,-1,-1,5,220
d99kris/rapidcsv,-1,2,5,-1,-1,599,5530
czyt1988/SARibbon,-1,-1,4.9,-1,-1,11532,44285
cyrusimap/cyrus-imapd,-1,-1,7,-1,-1,54869,285970
cyberbotics/webots,-1,-1,5.7,-1,-1,68734,292721
cyang-kth/fmm,-1,0,3.8,-1,-1,8879,38990
cy384/ssheven,-1,-1,3.5,-1,-1,323,2413
cvg/pixel-perfect-sfm,-1,-1,5.9,-1,-1,2169,12857
cvg/limap,-1,-1,5.7,-1,-1,3106,20498
cutelyst/cutelyst,-1,-1,5.2,-1,-1,15038,49935
cuitaixiang/LOAM_NOTED,-1,-1,3.8,-1,-1,544,2351
csete/gpredict,-1,-1,4.1,-1,-1,11316,40123
cschied/q2vkpt,-1,-1,3.2,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,3.6,-1,-1,12746,90154
crossroadsfpga/pigasus,-1,-1,2.6,-1,-1,58821,254824
crosslife/OpenBird,-1,-1,2.4,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,6,-1,-1,3554,7701
cpvrlab/ImagePlay,-1,-1,4,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,7,-1,-1,3831,15189
couchbase/forestdb,-1,-1,6.2,-1,-1,18450,76382
couchbase/couchnode,-1,-1,6.8,-1,-1,383,15014
coslyk/moonplayer,-1,-1,3.9,-1,-1,968,3432
corosync/corosync,-1,-1,6,-1,-1,9541,44889
coreutils/coreutils,-1,-1,6.2,-1,-1,13756,67666
coreos/rpm-ostree,-1,-1,7.9,-1,-1,6011,35734
coreboot/coreboot,-1,-1,5.2,-1,-1,678830,1362697
copperspice/copperspice,-1,-1,4.4,-1,-1,611696,2697962
contour-terminal/contour,-1,0,6.5,-1,-1,5634,54100
containers/bubblewrap,-1,-1,6.7,-1,-1,658,4132
connormanning/entwine,-1,-1,5.3,-1,-1,16257,47970
computationalpathologygroup/ASAP,-1,-1,3.6,-1,-1,1832,23846
compuphase/pawn,-1,-1,4.2,-1,-1,7227,37553
commoncrawl/commoncrawl,-1,-1,1.9,-1,-1,53199,21592
colmap/pycolmap,-1,-1,7,-1,-1,111,4131
coin-or/Cbc,-1,-1,5.1,-1,-1,30633,139680
codyd51/axle,-1,-1,3.5,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,5.2,-1,-1,1408,3224
cnjinhao/nana,-1,-1,4.8,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,5.6,-1,-1,7063,15604
cms-sw/cmssw,-1,-1,7.9,-1,-1,633251,3747838
cmdbug/YOLOv5_NCNN,-1,-1,2.7,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.8,-1,-1,107573,675093
cmangos/mangos-tbc,-1,20,4.8,-1,-1,95474,580099
cmangos/mangos-classic,-1,20,4.8,-1,-1,85992,474400
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.8,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,4.5,-1,-1,22730,77181
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.6,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.6,-1,-1,5284,33027
cjcliffe/CubicSDR,-1,-1,3.2,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
citra-emu/citra-nightly,-1,-1,4.9,-1,-1,31418,311827
citra-emu/citra-canary,-1,-1,4.9,-1,-1,31417,312212
cisco/mercury,-1,-1,5.8,-1,-1,28565,170353
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,4.7,-1,-1,2978,20512
chvmp/champ,-1,-1,5,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,5,-1,-1,1506,51845
chronoxor/FastBinaryEncoding,-1,-1,3.4,-1,-1,11513,94096
chronoxor/CppTrader,-1,-1,5.2,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,4.9,-1,-1,6117,20568
chronolaw/cpp_study,-1,-1,3.9,-1,-1,438,2709
chromiumembedded/cef,-1,-1,6.2,-1,-1,85254,244319
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6.3,-1,-1,24581,106993
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
cherry-embedded/CherryUSB,-1,-1,5.7,-1,-1,31000,276103
cherokee/webserver,-1,-1,4.6,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chengyangkj/Ros_Qt5_Gui_App,-1,-1,4.1,-1,-1,633,3160
chenall/grub4dos,-1,-1,4.1,-1,-1,7855,41468
chdb-io/chdb,-1,-1,5.1,-1,-1,131756,1170007
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.3,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,4.5,-1,-1,203,1839
cgdb/cgdb,-1,92,4.3,-1,-1,10206,21933
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,2.9,-1,-1,10855,27967
celluloid-player/celluloid,-1,-1,5.9,-1,-1,1473,18152
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5.1,-1,-1,19998,83376
cashapp/zipline,-1,288,5.4,-1,-1,3240,59071
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,3.8,-1,-1,4784,11868
canyie/Riru-MomoHider,-1,-1,2.9,-1,-1,64,552
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,4.2,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,6.9,-1,-1,7745,43417
calamares/calamares,-1,-1,6.8,-1,-1,15663,69072
cage-kiosk/cage,-1,-1,6.6,-1,-1,132,2382
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5.2,-1,-1,6357,77066
byteduck/duckOS,-1,-1,5.6,-1,-1,10581,41211
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,165,5.8,-1,-1,2874,13930
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.8,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.8,-1,-1,2853,13873
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,3,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5.1,-1,-1,3517,112663
bus1/dbus-broker,-1,-1,4.7,-1,-1,4848,23162
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
btzy/nativefiledialog-extended,-1,-1,5.4,-1,-1,505,3019
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,1.9,-1,-1,14764,21669
brofield/simpleini,-1,0,4.6,-1,-1,1468,3591
bricke/Qt-AES,-1,-1,4.9,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
bradharding/doomretro,-1,-1,3.9,-1,-1,65050,144632
brackeen/glfm,-1,-1,4.4,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,5.1,-1,-1,1040,39441
borglab/gtsam,-1,261,6,-1,-1,148970,454878
boostorg/python,-1,-1,4.8,-1,-1,4733,25881
boostorg/pfr,-1,0,6.1,-1,-1,1406,7843
boostorg/fiber,-1,-1,4.8,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.6,-1,-1,52725,182937
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,261740,1027091
blynkkk/blynk-library,-1,-1,5.1,-1,-1,1676,14665
bluez/bluez,-1,-1,6.2,-1,-1,24188,421306
bluetiger9/SmtpClient-for-Qt,-1,-1,4.9,-1,-1,591,1875
blue-yonder/turbodbc,-1,-1,6.5,-1,-1,1567,12527
bloomen/transwarp,-1,0,4.2,-1,-1,2107,23118
bloomberg/quantum,-1,-1,7.2,-1,-1,5205,17361
bloomberg/comdb2,-1,-1,7.5,-1,-1,157471,620495
bloomberg/blazingmq,-1,0,7.8,-1,-1,161316,398295
bloomberg/bde,-1,-1,7.5,-1,-1,961504,2290729
blinker-iot/blinker-esp-idf,-1,-1,4.2,-1,-1,7307,14720
blend2d/blend2d,-1,-1,5.6,-1,-1,21047,104266
blawar/ooot,-1,-1,3.3,-1,-1,66156,664049
blackhole89/notekit,-1,-1,4.1,-1,-1,441,4135
bitmovin/libdash,-1,-1,3.5,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,2.4,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,4.3,-1,-1,3690,26212
bitdefender/bddisasm,-1,0,4.9,-1,-1,4481,99803
bitcoin-core/btcdeb,-1,-1,5.8,-1,-1,9362,77432
biocarl/drawing_animation,-1,-1,4.5,-1,-1,174,901
bingmann/sound-of-sorting,-1,-1,4.5,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,5,-1,-1,6029,27305
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,1.7,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,-1,3.9,-1,-1,1808,14299
bfgroup/Lyra,-1,0,4.1,-1,-1,2784,8184
bernedom/SI,-1,0,6.1,-1,-1,741,18466
berkeley-abc/abc,-1,-1,4.9,-1,-1,196190,657343
beltransen/velo2cam_calibration,-1,-1,4.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,2.1,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,-1,4.1,-1,-1,155,1384
beagleboard/linux,-1,-1,2.1,-1,-1,3986113,24331963
bbc/audiowaveform,-1,-1,5,-1,-1,3306,9557
bastibl/gr-ieee802-11,-1,-1,5.9,-1,-1,1442,4237
basil00/reqrypt,-1,-1,3,-1,-1,3149,13079
banach-space/clang-tutor,-1,-1,4.7,-1,-1,734,1285
balloonwj/flamingo,-1,-1,1.9,-1,-1,28071,157632
balloonwj/TeamTalk,-1,-1,2.5,-1,-1,71144,291105
balde/balde,-1,-1,3.3,-1,-1,1098,8955
baidu/tera,-1,-1,4,-1,-1,14309,119858
baidu/openrasp,-1,-1,3.8,-1,-1,14230,47978
baidu/lac,-1,-1,4.2,-1,-1,566,2061
baidu/braft,-1,-1,6.7,-1,-1,3871,28528
baidu/bigflow,-1,-1,2.1,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,-1,3,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,6,-1,-1,12926,138060
azure-rtos/threadx,-1,-1,7.7,-1,-1,128653,226981
azul3d/engine,-1,-1,4.6,-1,-1,22925,19287
axel-download-accelerator/axel,-1,-1,3.6,-1,-1,1222,3682
avisingh599/mono-vo,-1,-1,4.1,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,3.5,-1,-1,412,2972
autowarefoundation/autoware.universe,-1,0,5.2,-1,-1,56652,248278
autotrace/autotrace,-1,62,5,-1,-1,3178,12482
autodiff/autodiff,-1,-1,5.3,-1,-1,2788,7869
autoas/as,-1,-1,3.2,-1,-1,147458,260483
atenpas/gpd,-1,-1,4.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,4.8,-1,-1,1861,8418
astroidmail/astroid,-1,-1,5.3,-1,-1,2187,22664
astrand/xclip,-1,-1,4.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,-1,3.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,5.2,-1,-1,10253,31352
asb2m10/dexed,-1,-1,4.3,-1,-1,2311,8385
asLody/whale,-1,-1,3.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,6.3,-1,-1,2122,10656
arximboldi/immer,-1,-1,5.6,-1,-1,5044,35182
arximboldi/ewig,-1,-1,4.5,-1,-1,276,1518
arx/ArxLibertatis,-1,0,6,-1,-1,22466,109301
arun11299/cpp-subprocess,-1,0,5,-1,-1,526,1524
artoolkitx/artoolkitx,-1,-1,3.8,-1,-1,195179,415638
artivis/manif,-1,0,4.9,-1,-1,5557,18667
arthenica/ffmpeg-kit,-1,-1,5.2,-1,-1,7097,22173
artem-ogre/CDT,-1,0,5.8,-1,-1,1337,6299
arq5x/bedtools2,-1,-1,4.8,-1,-1,15966,68226
arnaud-lb/php-rdkafka,-1,-1,4.2,-1,-1,896,5631
arnaud-lb/php-memory-profiler,-1,-1,4.9,-1,-1,144,1623
arkq/bluez-alsa,-1,-1,5.9,-1,-1,4381,27704
ariccio/altWinDirStat,-1,-1,3.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,-1,5.8,-1,-1,3303,11065
archercreat/titan,-1,0,3.8,-1,-1,665,4422
arc80/plywood,-1,-1,3.9,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,-1,4.9,-1,-1,20717,62646
aqi00/android2,-1,-1,2.5,-1,-1,75448,688707
appneta/tcpreplay,-1,-1,5.8,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,4.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,-1,4.5,-1,-1,100356,430164
apple/swift-crypto,-1,-1,7.9,-1,-1,40180,131900
apple/cups,-1,-1,5.5,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,3.8,-1,-1,7754,39984
apitrace/apitrace,-1,-1,5.6,-1,-1,19416,272942
apchenstu/Facial_Details_Synthesis,-1,-1,2.4,-1,-1,148756,351051
apache/subversion,-1,-1,7.5,-1,-1,148569,491036
apache/singa,-1,-1,6.5,-1,-1,15700,48768
apache/parquet-cpp,-1,-1,5,-1,-1,4252,21024
apache/openoffice,-1,-1,5.6,-1,-1,1114825,4852567
apache/mynewt-core,-1,-1,7.5,-1,-1,300840,620933
apache/kudu,-1,0,7.2,-1,-1,109740,386924
apache/incubator-pegasus,-1,0,6.1,-1,-1,32094,158728
apache/impala,-1,-1,6.7,-1,-1,130167,379575
apache/httpd,-1,-1,6.5,-1,-1,66131,241735
apache/guacamole-server,-1,50,7,-1,-1,40388,34303
any1/wayvnc,-1,-1,5.6,-1,-1,874,7562
antimof/UxPlay,-1,-1,7.6,-1,-1,1631,28205
ant-media/LibRtmp-Client-for-Android,-1,-1,4.5,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,3.2,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,3.4,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,1.6,-1,-1,26143,230409
andysworkshop/stm32plus,-1,-1,3,-1,-1,135725,260774
ands/lightmapper,-1,-1,3.5,-1,-1,142,1926
android/app-bundle-samples,-1,-1,3.2,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,3.8,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,3.8,-1,-1,6242,33829
andreiz/php-zookeeper,-1,-1,4.8,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,5.2,-1,-1,2145,15332
andreas-mausch/whatsapp-viewer,-1,-1,3.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,5.4,-1,-1,267981,1772666
anael-seghezzi/CToy,-1,-1,2.6,-1,-1,27193,164568
amzn/amzn-drivers,-1,0,5.8,-1,-1,8425,41507
amzeratul/halley,-1,-1,6.2,-1,-1,27739,296763
amule-project/amule,-1,-1,3.4,-1,-1,31284,126161
amov-lab/Prometheus,-1,-1,0.6,-1,-1,19377,72211
amnezia-vpn/amnezia-client,-1,-1,4.8,-1,-1,43474,116865
ammen99/wf-recorder,-1,-1,5.9,-1,-1,88,2097
amd/OpenCL-caffe,-1,-1,2.1,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,3.9,-1,-1,5413,61675
altdesktop/playerctl,-1,-1,4.7,-1,-1,926,5157
altairwei/WizNotePlus,-1,0,4.4,-1,-1,64762,187848
allanrbo/filesremote,-1,-1,3.5,-1,-1,401,26947
aliyun/iotkit-embedded,-1,-1,2.5,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,3.5,-1,-1,214,2162
alicevision/AliceVision,-1,-1,6.3,-1,-1,37896,146871
alibaba/xquic,-1,-1,7.6,-1,-1,8524,62488
alibaba/tair,-1,79,4.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,5.4,-1,-1,8007,50024
alibaba/euler,-1,-1,3.9,-1,-1,4675,30733
alibaba/Patrons,-1,-1,4.1,-1,-1,691,3230
alibaba/GraphScope,-1,-1,4.7,-1,-1,13889,110579
alibaba/BladeDISC,-1,-1,6.3,-1,-1,27843,119526
alexkay/spek,-1,-1,4,-1,-1,108,2706
alexandervdm/gummi,-1,-1,4,-1,-1,2247,8991
alembic/alembic,-1,-1,6.1,-1,-1,31747,88944
aldostools/webMAN-MOD,-1,-1,3.5,-1,-1,47800,198119
albfan/miraclecast,-1,81,5.7,-1,-1,2124,21027
alaingalvan/CrossWindow,-1,0,4.5,-1,-1,413,3083
ajkhoury/ReClassEx,-1,-1,2.3,-1,-1,11010,106759
aiyaapp/AiyaEffectsAndroid,-1,-1,1.8,-1,-1,3459,45615
aitos-io/BoAT-X-Framework,-1,-1,5,-1,-1,50747,176831
airwindows/airwindows,-1,-1,6.2,-1,-1,121877,426781
ai-winter/ros_motion_planning,-1,-1,6.2,-1,-1,4929,10268
ai-techsystems/deepC,-1,0,4.2,-1,-1,48911,185579
ahodesuka/ahoviewer,-1,-1,3.9,-1,-1,8758,40414
aguinet/dragonffi,-1,-1,4.2,-1,-1,3125,16604
afritz1/OpenTESArena,-1,-1,4.3,-1,-1,5528,72177
aff3ct/aff3ct,-1,-1,3,-1,-1,9013,108550
aesophor/wmderland,-1,9,3.6,-1,-1,293,3395
advancedfx/advancedfx,-1,-1,6.6,-1,-1,7758,87484
adrianlopezroche/fdupes,-1,36,3.1,-1,-1,973,6070
adamstark/AudioFile,-1,-1,4.4,-1,-1,962,8294
adafruit/adafruit-beaglebone-io-python,-1,-1,4.1,-1,-1,913,4318
adafruit/Adafruit_SSD1306,-1,-1,4.8,-1,-1,554,854
adafruit/Adafruit_Learning_System_Guides,-1,-1,5.4,-1,-1,4862,198875
adafruit/Adafruit-GFX-Library,-1,-1,5.1,-1,-1,2554,24978
acidicoala/ScreamAPI,-1,-1,4.9,-1,-1,11798,5993
acdemiralp/fg,-1,-1,4.4,-1,-1,519,9467
acaudwell/Logstalgia,-1,-1,3.7,-1,-1,505,4399
acado/acado,-1,-1,4.3,-1,-1,111304,243906
abumq/easyloggingpp,-1,0,3.8,-1,-1,1387,11456
abreheret/PixelAnnotationTool,-1,-1,3.8,-1,-1,82,1452
abcz316/SKRoot-linuxKernelRoot,-1,-1,1.9,-1,-1,1320,16325
abb128/LiveCaptions,-1,-1,5.8,-1,-1,938,3807
aarnt/octopi,-1,-1,5,-1,-1,5662,24319
aardappel/treesheets,-1,-1,6.9,-1,-1,10569,95816
aardappel/lobster,-1,0,3.8,-1,-1,177091,872906
aantron/better-enums,-1,-1,4.3,-1,-1,615,2001
a16z/ai,-1,-1,2.9,-1,-1,79820,340789
Zilliqa/Zilliqa,-1,-1,6.7,-1,-1,18273,103578
Zielon/PBRVulkan,-1,-1,4.1,-1,-1,536,8015
Zhuagenborn/Plants-vs.-Zombies-Online-Battle,-1,-1,3.7,-1,-1,844,1624
ZhuYanzhen1/miniFOC,-1,-1,4,-1,-1,19473,32709
ZJU-FAST-Lab/ego-planner-swarm,-1,-1,4.2,-1,-1,9180,36552
ZJU-FAST-Lab/ego-planner,-1,-1,4.8,-1,-1,8408,33833
ZJU-FAST-Lab/GCOPTER,-1,-1,4.4,-1,-1,1147,8083
ZJU-FAST-Lab/Fast-Drone-250,-1,-1,2.8,-1,-1,14594,63324
YuvalNirkin/face_swap,-1,-1,3.5,-1,-1,1645,8450
YuvalNirkin/face_segmentation,-1,-1,3.7,-1,-1,113,541
YuePanEdward/MULLS,-1,-1,4.3,-1,-1,2795,17827
YosysHQ/yosys,-1,-1,5.7,-1,-1,14526,148433
Y-Vladimir/SmartDeblur,-1,-1,3.7,-1,-1,150,1704
Xtra-Computing/thundersvm,-1,-1,3.9,-1,-1,1590,11665
Xtra-Computing/thundergbm,-1,-1,3.8,-1,-1,1343,10299
Xilinx/linux-xlnx,-1,-1,5.8,-1,-1,3923362,23725213
Xilinx/dma_ip_drivers,-1,-1,4.7,-1,-1,32751,184686
Xilinx/XRT,-1,-1,5.1,-1,-1,69758,294235
Xilinx/Vitis_Libraries,-1,-1,4,-1,-1,286784,1348284
Xilinx/Vitis-Tutorials,-1,-1,3.1,-1,-1,42864,3102898
Xaymar/obs-StreamFX,-1,-1,5.5,-1,-1,2992,53958
XMuli/ChineseChess,-1,-1,3.9,-1,-1,643,1447
XITRIX/Moonlight-Switch,-1,-1,5.3,-1,-1,1271,11348
WuBingzheng/memleax,-1,-1,3.6,-1,-1,226,2206
Wren6991/PicoDVI,-1,-1,4.5,-1,-1,560,170105
WrBug/dumpDex,-1,-1,3.5,-1,-1,216,1816
WizTeam/WizQTClient,-1,0,3.7,-1,-1,82559,276383
WireGuard/wireguard-linux,-1,-1,2.1,-1,-1,3983998,24329979
WillPower3309/swayfx,-1,-1,6.2,-1,-1,2504,45765
WenmuZhou/PSENet.pytorch,-1,-1,4.1,-1,-1,2016,9762
WaykiChain/WaykiChain,-1,-1,2.9,-1,-1,22781,182973
WayfireWM/wayfire,-1,-1,5.7,-1,-1,6924,42757
Warzone2100/warzone2100,-1,0,4.3,-1,-1,48230,281973
WarmUpTill/SceneSwitcher,-1,0,5.6,-1,-1,2610,114726
Wargus/stratagus,-1,-1,5.6,-1,-1,31733,83624
WangShuo1143368701/FFmpegAndroid,-1,-1,1.9,-1,-1,39881,17483
WalkerLau/Accelerating-CNN-with-FPGA,-1,-1,4.3,-1,-1,2953,7877
WAVM/WAVM,-1,180,2.1,-1,-1,9889,75790
Vita3K/Vita3K,-1,0,6.2,-1,-1,21173,133587
VirtualGL/virtualgl,-1,-1,4.7,-1,-1,17222,72708
VincentWei/MiniGUI,-1,-1,2.7,-1,-1,145492,801020
VictorGordan/opengl-tutorials,-1,-1,1.9,-1,-1,56104,158290
ValveSoftware/wine,-1,-1,6.2,-1,-1,449999,4229716
VKCOM/kphp,-1,-1,6.6,-1,-1,11841,163472
VIS4ROB-lab/ccm_slam,-1,-1,3.5,-1,-1,14936,47648
