repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
eclipse/paho.mqtt.c,-1,-1,5,-1,-1,9078,45134
eclipse/omr,-1,0,5.8,-1,-1,208369,791218
eclipse/mraa,-1,-1,6.4,-1,-1,7163,34459
eclipse-threadx/threadx,-1,-1,6.7,-1,-1,127785,226991
eclipse-ecal/ecal,-1,18,6.2,-1,-1,46127,126797
ec-/Quake3e,-1,-1,4,-1,-1,70891,313170
ebiggers/libdeflate,-1,37,4.4,-1,-1,5522,11359
easymodo/qimgv,-1,-1,5,-1,-1,1592,22487
earlephilhower/arduino-pico,-1,-1,4.9,-1,-1,22911,69564
eProsima/Fast-DDS,-1,0,5.4,-1,-1,248036,719913
dzavalishin/phantomuserland,-1,-1,2.4,-1,-1,154756,677235
dyninst/dyninst,-1,-1,6.5,-1,-1,67029,334594
dwhinham/mt32-pi,-1,-1,3.8,-1,-1,2042,9095
dvidelabs/flatcc,-1,-1,5.2,-1,-1,9485,36918
dusty-nv/ros_deep_learning,-1,-1,3.7,-1,-1,505,1029
dusty-nv/jetson-utils,-1,-1,5.9,-1,-1,21373,49991
dusty-nv/jetson-reinforcement,-1,-1,3.3,-1,-1,692,2794
dune3d/dune3d,-1,-1,4.8,-1,-1,6989,134549
ducalex/retro-go,-1,-1,5.1,-1,-1,33258,199458
dstogov/php-ffi,-1,-1,3.7,-1,-1,338,10942
dscharrer/innoextract,-1,-1,4.7,-1,-1,3585,12235
drowe67/codec2-dev,-1,0,4.8,-1,-1,15994,130993
drolbr/Overpass-API,-1,-1,4.9,-1,-1,8351,82360
drhelius/Gearboy,-1,-1,3.9,-1,-1,34330,112132
dreamstalker/rehlds,-1,460,4.6,-1,-1,18736,118699
drawpile/Drawpile,-1,-1,5,-1,-1,19658,197979
dpilger26/NumCpp,-1,0,4.8,-1,-1,35905,49887
dottantgal/ROS2_learning,-1,-1,2.3,-1,-1,451,1149
dotnet/diagnostics,-1,0,7.8,-1,-1,69081,235201
dosemu2/dosemu2,-1,-1,5.2,-1,-1,26545,165957
dorian3d/DBoW2,-1,-1,4.1,-1,-1,1362,2633
domoticz/domoticz,-1,-1,5.6,-1,-1,25715,225359
dog-qiuqiu/Yolo-Fastest,-1,-1,2.8,-1,-1,6537,46850
doe300/VC4CL,-1,-1,4.1,-1,-1,6830,14659
dmlc/ps-lite,-1,-1,5.2,-1,-1,1360,4213
dlundquist/sniproxy,-1,5,4.6,-1,-1,1144,5547
dlstreamer/dlstreamer,-1,-1,4,-1,-1,8249,45049
djyt/cannonball,-1,-1,3.1,-1,-1,7533,24522
djcb/mu,-1,-1,5.2,-1,-1,11769,52223
distcc/distcc,-1,47,4.7,-1,-1,8508,27938
discord/discord-rpc,-1,-1,4.4,-1,-1,104,2158
dirkvdb/ffmpegthumbnailer,-1,-1,5.2,-1,-1,882,11479
directvt/vtm,-1,-1,5,-1,-1,2303,48184
dillongoostudios/goo-engine,-1,0,6.2,-1,-1,476042,2670717
diharaw/hybrid-rendering,-1,-1,3.7,-1,-1,531,7695
diffblue/cbmc,-1,47,5.4,-1,-1,71794,494748
didi/AoE,-1,-1,1.9,-1,-1,8424,26498
dfranx/ImFileDialog,-1,-1,4.8,-1,-1,80,1460
dfm/george,-1,-1,5.5,-1,-1,181,3770
dfeneyrou/palanteer,-1,0,3.9,-1,-1,22770,111023
devsisters/libquic,-1,259,2.3,-1,-1,140256,486736
devosoft/avida,-1,-1,5.2,-1,-1,31287,133305
devnoname120/vhbb,-1,-1,3.5,-1,-1,697,9420
devilsen/CZXing,-1,-1,1.6,-1,-1,48335,123635
devbis/z03mmc,-1,-1,5,-1,-1,1093,2929
dermesser/libsocket,-1,-1,4.4,-1,-1,3027,3586
derkreature/IBLBaker,-1,-1,3.4,-1,-1,255,1361
derickr/vld,-1,-1,4.1,-1,-1,140,1883
derceg/explorerplusplus,-1,-1,4.2,-1,-1,5788,66593
dequis/purple-facebook,-1,-1,3.8,-1,-1,32,150
dendibakh/perf-ninja,-1,-1,4.2,-1,-1,4401,22444
delimitrou/DeathStarBench,-1,-1,5.6,-1,-1,8544,116843
del-xiong/screw-plus,-1,-1,3.8,-1,-1,318,1763
dekuNukem/Nintendo_Switch_Reverse_Engineering,-1,-1,3.4,-1,-1,33006,49358
defold/defold,-1,-1,5.5,-1,-1,135168,508256
deepskystacker/DSS,-1,-1,3.6,-1,-1,44091,233092
deeponion/deeponion-legacy,-1,-1,2,-1,-1,11242,112649
deepmodeling/deepmd-kit,-1,-1,6.4,-1,-1,13206,73741
dechamps/FlexASIO,-1,0,4.8,-1,-1,82,2413
dealii/dealii,-1,192,7.4,-1,-1,731139,2388699
ddnet/ddnet,-1,0,5.7,-1,-1,15645,246720
ddemidov/vexcl,-1,0,4.1,-1,-1,6658,38175
ddemidov/amgcl,-1,0,4.3,-1,-1,6459,34042
dddrrreee/cs140e-20win,-1,-1,1.9,-1,-1,6891,22278
ddccontrol/ddccontrol,-1,-1,6.1,-1,-1,1016,6696
dchapyshev/aspia,-1,-1,4.9,-1,-1,31949,121285
dbzhang800/QtXlsxWriter,-1,0,4.1,-1,-1,4580,13852
dbanay/Smalltalk,-1,-1,3.1,-1,-1,15915,28660
daw42/glslcookbook,-1,-1,4.3,-1,-1,3101,39928
davidramiro/Marlin-Ai3M,-1,-1,1.6,-1,-1,154813,116206
davheld/GOTURN,-1,-1,3.8,-1,-1,1346,5699
davechurchill/commandcenter,-1,-1,5.2,-1,-1,5236,15019
datoviz/datoviz,-1,-1,4.1,-1,-1,14042,48687
datastax/php-driver,-1,-1,5.3,-1,-1,3020,20408
darvincisec/DetectFrida,-1,-1,3.9,-1,-1,170,760
dartsim/dart,-1,0,5.7,-1,-1,75949,295619
darthcloud/BlueRetro,-1,-1,5.2,-1,-1,3687,29210
dart-native/dart_native,-1,-1,3.3,-1,-1,4706,6041
darglein/ADOP,-1,-1,5,-1,-1,492,6833
daquexian/onnx-simplifier,-1,-1,5,-1,-1,97,2918
daoluan/decode-memcached,-1,-1,3.8,-1,-1,1841,9581
daniilidis-group/msckf_mono,-1,-1,4.3,-1,-1,288,3969
danielkrupinski/Osiris,-1,0,5.6,-1,-1,8,8387
danielealbano/cachegrand,-1,-1,5.1,-1,-1,6363,60829
daniele77/cli,-1,0,4.9,-1,-1,1956,4846
dangiu/PicoMemcard,-1,-1,4.1,-1,-1,293,1646
danginsburg/opengles3-book,-1,-1,5,-1,-1,2816,8185
damus-io/damus,-1,-1,7.1,-1,-1,12879,40485
dalboris/vpaint,-1,-1,3.5,-1,-1,33079,150610
dalathegreat/Battery-Emulator,-1,-1,6.7,-1,-1,3846,21417
daancode/a-star,-1,-1,4.8,-1,-1,5,220
d99kris/rapidcsv,-1,2,5.3,-1,-1,601,5568
czyt1988/SARibbon,-1,-1,4.9,-1,-1,9161,26786
cyrusimap/cyrus-imapd,-1,-1,6.8,-1,-1,54900,286268
cyberbotics/webots,-1,-1,5.7,-1,-1,68734,292731
cyang-kth/fmm,-1,0,3.8,-1,-1,8879,38990
cy384/ssheven,-1,-1,3.5,-1,-1,323,2413
cvxgrp/scs,-1,26,4.7,-1,-1,3341,10033
cvg/pixel-perfect-sfm,-1,-1,4.6,-1,-1,2169,12857
cvg/limap,-1,-1,5.7,-1,-1,3106,20498
cutelyst/cutelyst,-1,-1,5.2,-1,-1,15053,49735
cuitaixiang/LOAM_NOTED,-1,-1,3.8,-1,-1,544,2351
csete/gpredict,-1,-1,5.8,-1,-1,11333,40361
cschied/q2vkpt,-1,-1,3.2,-1,-1,23581,199146
cryptonomex/graphene,-1,-1,3.6,-1,-1,12746,90154
cruppstahl/upscaledb,-1,-1,4.5,-1,-1,24289,225033
crownengine/crown,-1,-1,4.5,-1,-1,196495,1060964
crossroadsfpga/pigasus,-1,-1,2.6,-1,-1,58821,254824
crosslife/OpenBird,-1,-1,2.4,-1,-1,127056,514822
cra-ros-pkg/robot_localization,-1,-1,6.7,-1,-1,3583,7740
cr-marcstevens/hashclash,-1,667,3.8,-1,-1,2752,25536
cpvrlab/ImagePlay,-1,-1,4,-1,-1,62045,104506
cpeditor/cpeditor,-1,-1,7,-1,-1,3831,15192
couchbase/forestdb,-1,-1,6.2,-1,-1,18450,76382
couchbase/couchnode,-1,-1,6.7,-1,-1,381,15026
cossacklabs/themis,-1,721,3.9,-1,-1,8891,39333
coslyk/moonplayer,-1,-1,3.9,-1,-1,968,3432
corosync/corosync,-1,-1,5.7,-1,-1,9541,44889
coreutils/coreutils,-1,-1,6.2,-1,-1,13750,67476
coreos/rpm-ostree,-1,-1,7.7,-1,-1,6017,35869
coreboot/coreboot,-1,-1,5.2,-1,-1,683501,1417451
coqui-ai/STT,-1,42,4.4,-1,-1,51946,202081
copperspice/copperspice,-1,-1,4.4,-1,-1,607426,2723549
contour-terminal/contour,-1,0,6.7,-1,-1,5661,54537
containers/fuse-overlayfs,-1,31,5.6,-1,-1,900,7167
containers/bubblewrap,-1,-1,6.7,-1,-1,664,4193
connormanning/entwine,-1,-1,5.5,-1,-1,16257,47970
computationalpathologygroup/ASAP,-1,-1,3.3,-1,-1,1832,23846
compuphase/pawn,-1,-1,4.2,-1,-1,7227,37553
commonmark/cmark,-1,10,6.4,-1,-1,879,21351
commoncrawl/commoncrawl,-1,-1,1.9,-1,-1,53199,21592
colmap/pycolmap,-1,-1,7.1,-1,-1,88,4578
coin-or/Cbc,-1,-1,5.1,-1,-1,30635,139689
codyd51/axle,-1,-1,3.5,-1,-1,17859,74138
code-iai/iai_kinect2,-1,-1,5.4,-1,-1,1634,14079
cocos2d/cocos2d-js,-1,-1,3.1,-1,-1,25411,196955
cocaine/cocaine-core,-1,-1,3.9,-1,-1,3099,15377
cnr-isti-vclab/PyMeshLab,-1,-1,5,-1,-1,1416,3276
cnjinhao/nana,-1,-1,5.5,-1,-1,5965,71008
cneben/QuickQanava,-1,-1,5.3,-1,-1,7058,15539
cms-sw/cmssw,-1,-1,7.9,-1,-1,636209,3785121
cmdbug/YOLOv5_NCNN,-1,-1,2.5,-1,-1,45578,115923
cmangos/mangos-wotlk,-1,20,4.8,-1,-1,107704,676786
cmangos/mangos-tbc,-1,20,4.9,-1,-1,95466,581027
cmangos/mangos-classic,-1,20,4.8,-1,-1,86118,475599
cloudozer/ling,-1,-1,3.5,-1,-1,55536,170503
cloudfuzz/android-kernel-exploitation,-1,-1,4.2,-1,-1,518,454
client9/libinjection,-1,-1,4.4,-1,-1,1139,13296
clementine-player/Clementine,-1,-1,4.1,-1,-1,67441,256571
clementgallet/libTAS,-1,-1,4.8,-1,-1,33296,119961
clMathLibraries/clFFT,-1,-1,4,-1,-1,9556,78381
ckolivas/lrzip,-1,237,4.5,-1,-1,2125,15475
ckb-next/ckb-next,-1,-1,4.1,-1,-1,5284,33027
cjcliffe/CubicSDR,-1,-1,2.5,-1,-1,11052,57769
ciyze0101/Windows-Rootkits,-1,-1,1.9,-1,-1,18359,116686
citra-emu/citra-nightly,-1,0,4.9,-1,-1,30953,314071
citra-emu/citra-canary,-1,0,4.9,-1,-1,30964,314125
cisco/mercury,-1,-1,5.8,-1,-1,28565,170372
cisco/libsrtp,-1,89,6.9,-1,-1,8799,19165
cinience/RedisStudio,-1,-1,2.7,-1,-1,8255,52164
cinemast/libjson-rpc-cpp,-1,-1,4.7,-1,-1,2978,20512
chvmp/champ,-1,-1,4.8,-1,-1,303,917
chukong/quick-cocos2d-x,-1,-1,2.3,-1,-1,116077,399390
chuan-yun/Molten,-1,-1,4.5,-1,-1,1346,5020
chrxh/alien,-1,-1,5,-1,-1,1559,53809
chronoxor/FastBinaryEncoding,-1,-1,3.4,-1,-1,11513,94096
chronoxor/CppTrader,-1,-1,4.4,-1,-1,1368,6450
chronoxor/CppServer,-1,-1,5,-1,-1,6117,20568
chronolaw/cpp_study,-1,-1,3.9,-1,-1,438,2709
chromiumembedded/cef,-1,-1,6.2,-1,-1,85546,245092
christopherbatty/SDFGen,-1,-1,4.1,-1,-1,107,2490
chrisbutner/ChessCoach,-1,-1,2.2,-1,-1,30090,113022
chrisboyle/sgtpuzzles,-1,-1,6.3,-1,-1,24581,106993
chjj/compton,-1,-1,3.6,-1,-1,2986,11623
chiteroman/PlayIntegrityFix,-1,-1,4.7,-1,-1,4315,17862
chexiongsheng/build_xlua_with_libs,-1,-1,3,-1,-1,34515,250521
cherry-embedded/CherryUSB,-1,-1,5.7,-1,-1,29482,271184
cherokee/webserver,-1,-1,4.5,-1,-1,19076,63381
chennuo0125-HIT/lidar_imu_calib,-1,-1,3.8,-1,-1,1019,2595
chenkui164/FastASR,-1,203,2.8,-1,-1,7444,67774
chengyangkj/Ros_Qt5_Gui_App,-1,53,4.8,-1,-1,51866,185702
chenall/grub4dos,-1,-1,4.5,-1,-1,7855,41468
chdb-io/chdb,-1,-1,3.7,-1,-1,131807,1170318
charlie-foxtrot/RTLSDR-Airband,-1,-1,6.1,-1,-1,1402,7197
chaoticbob/tinyrenderers,-1,-1,4.4,-1,-1,1154,14866
chanyn/3Dpose_ssl,-1,-1,0,-1,-1,13244,63106
cginternals/globjects,-1,-1,3.3,-1,-1,933,17632
cggos/imu_x_fusion,-1,-1,4.5,-1,-1,203,1839
cgdb/cgdb,-1,92,4.3,-1,-1,10206,21933
cfengine/core,-1,-1,7.3,-1,-1,20265,129196
cetic/unikernels,-1,-1,3.6,-1,-1,65,545
cesanta/mongoose-os,-1,-1,2.9,-1,-1,10855,27967
center-for-threat-informed-defense/adversary_emulation_library,-1,0,2.1,-1,-1,185679,807289
celluloid-player/celluloid,-1,-1,5.9,-1,-1,1470,18261
cegui/cegui,-1,-1,4.5,-1,-1,70884,381270
ceccocats/tkDNN,-1,-1,3.3,-1,-1,1880,18343
cebix/macemu,-1,323,4.2,-1,-1,33906,202673
cdcseacave/openMVS,-1,-1,5,-1,-1,20024,83810
ccache/ccache,-1,508,7.3,-1,-1,11442,59112
cathugger/mkp224o,-1,23,6.6,-1,-1,1551,16098
cataclysmbnteam/Cataclysm-BN,-1,-1,5.8,-1,-1,49719,434555
cashapp/zipline,-1,288,5.6,-1,-1,3240,59071
casadi/casadi,-1,329,5.2,-1,-1,88561,188822
cartographer-project/cartographer_ros,-1,0,5.3,-1,-1,1222,6188
carlosmccosta/dynamic_robot_localization,-1,-1,3.8,-1,-1,4784,11868
canyie/Riru-MomoHider,-1,-1,2.9,-1,-1,64,552
canonical/raft,-1,54,6.3,-1,-1,7101,31834
canonical/dqlite,-1,-1,5.9,-1,-1,4153,25155
camsas/firmament,-1,-1,3.9,-1,-1,8500,26867
cameron314/readerwriterqueue,-1,0,4.4,-1,-1,477,3335
calf-studio-gear/calf,-1,-1,7.3,-1,-1,7747,43446
calamares/calamares,-1,-1,6.5,-1,-1,15692,69144
cage-kiosk/cage,-1,-1,6.9,-1,-1,131,2429
cacalabs/libcaca,-1,-1,3.6,-1,-1,5788,26186
c9s/r3,-1,7,5.3,-1,-1,2366,14317
c9s/Pux,-1,-1,3.9,-1,-1,1728,8273
c3lang/c3c,-1,-1,5.3,-1,-1,6361,77278
c-ares/c-ares,-1,224,6.9,-1,-1,8900,45577
byteduck/duckOS,-1,-1,5.6,-1,-1,10598,41288
bytedance/terarkdb,-1,10,4.3,-1,-1,60741,321783
bytedance/tailor,-1,-1,3.9,-1,-1,653,3118
bytedance/sonic-cpp,-1,165,5.5,-1,-1,2874,13930
bytedance/memory-leak-detector,-1,-1,4.2,-1,-1,1507,7186
bytedance/lightseq,-1,-1,4.7,-1,-1,3406,35380
bytedance/effective_transformer,-1,-1,5,-1,-1,167,894
bytedance/android-inline-hook,-1,-1,6.4,-1,-1,2854,13887
byhook/ffmpeg4android,-1,-1,1.9,-1,-1,47995,60302
bwapi/bwapi,-1,-1,3,-1,-1,11425,67129
bwalex/tc-play,-1,-1,4.1,-1,-1,729,4783
bvschaik/julius,-1,-1,5.4,-1,-1,3517,112663
bus1/dbus-broker,-1,-1,5.8,-1,-1,4933,23338
bumptop/BumpTop,-1,-1,2.1,-1,-1,533077,1634840
buffet/kiwmi,-1,-1,4.1,-1,-1,345,4984
buddhi1980/mandelbulber2,-1,6,4.8,-1,-1,25850,119101
btzy/nativefiledialog-extended,-1,-1,6,-1,-1,585,3229
btccom/btcpool-ABANDONED,-1,-1,1.8,-1,-1,34100,110888
bsauce/kernel-exploit-factory,-1,-1,1.9,-1,-1,14764,21669
bricke/Qt-AES,-1,-1,4.6,-1,-1,157,1318
branchseer/DeskGap,-1,-1,1.9,-1,-1,159,4763
brainflow-dev/brainflow,-1,458,4.4,-1,-1,59269,225808
brainboxdotcc/DPP,-1,0,8.4,-1,-1,43758,79050
bradharding/doomretro,-1,-1,3.9,-1,-1,65407,145776
brackeen/glfm,-1,-1,4.4,-1,-1,808,6334
bozbez/win-capture-audio,-1,-1,4,-1,-1,14,1515
borisfaure/terminology,-1,-1,6.5,-1,-1,1040,39441
borglab/gtsam,-1,261,6.1,-1,-1,154264,465168
boostorg/python,-1,-1,4.8,-1,-1,4733,25885
boostorg/pfr,-1,0,5.9,-1,-1,1409,7882
boostorg/fiber,-1,-1,5.3,-1,-1,2722,21259
boostorg/compute,-1,-1,5,-1,-1,12141,50608
boostorg/asio,-1,0,5.6,-1,-1,51723,178702
bolderflight/invensense-imu,-1,0,4.1,-1,-1,474,1317
bogde/HX711,-1,-1,4.8,-1,-1,94,210
bminor/glibc,-1,-1,7.4,-1,-1,260569,1024048
blynkkk/blynk-library,-1,-1,4,-1,-1,1676,14671
bluez/bluez,-1,-1,5.9,-1,-1,24806,426128
bluetiger9/SmtpClient-for-Qt,-1,-1,4.9,-1,-1,591,1875
bluekitchen/btstack,-1,1421,4,-1,-1,640478,1318257
blue-yonder/turbodbc,-1,-1,6.8,-1,-1,1566,12543
bloomen/transwarp,-1,0,4.2,-1,-1,2107,23118
bloomberg/quantum,-1,-1,7.2,-1,-1,5205,17361
bloomberg/comdb2,-1,-1,7.5,-1,-1,157666,622175
bloomberg/blazingmq,-1,0,7.8,-1,-1,161357,398439
bloomberg/bde,-1,-1,7.5,-1,-1,978197,2520447
blinker-iot/blinker-esp-idf,-1,-1,4.2,-1,-1,7307,14720
blend2d/blend2d,-1,-1,5.6,-1,-1,21097,105010
blawar/ooot,-1,-1,3.3,-1,-1,66156,664049
blackmagic-debug/blackmagic,-1,-1,6.5,-1,-1,14624,42830
blackhole89/notekit,-1,-1,4.1,-1,-1,441,4135
bk138/multivnc,-1,-1,4.5,-1,-1,1225,7392
bitmovin/libdash,-1,-1,3.5,-1,-1,25919,41524
bither/bither-android-lib,-1,-1,2.4,-1,-1,11897,31339
bitfieldaudio/OTTO,-1,-1,4.3,-1,-1,3690,26212
bitdefender/bddisasm,-1,0,4.8,-1,-1,4481,99803
bitcoin-sv/bitcoin-sv,-1,185,3.8,-1,-1,36191,221265
bitcoin-core/secp256k1,-1,116,7.6,-1,-1,6306,48361
bitcoin-core/gui,-1,118,6.4,-1,-1,48481,254794
bitcoin-core/btcdeb,-1,-1,5.8,-1,-1,9362,77432
biometrics/openbr,-1,0,5.1,-1,-1,48591,217937
biocarl/drawing_animation,-1,-1,4.5,-1,-1,174,901
bingmann/sound-of-sorting,-1,-1,4.5,-1,-1,966,3923
binarly-io/efiXplorer,-1,-1,4.6,-1,-1,6029,27305
billyquith/ponder,-1,30,4.3,-1,-1,18774,57071
bigtreetech/BIGTREETECH-OCTOPUS-V1.0,-1,-1,1.7,-1,-1,1736091,4284041
bigcode-project/starcoder.cpp,-1,-1,3.5,-1,-1,1808,14299
bfgroup/Lyra,-1,0,4.1,-1,-1,2784,8184
bernedom/SI,-1,0,6.1,-1,-1,741,18466
berkeley-abc/abc,-1,-1,5.1,-1,-1,196594,659549
beltransen/velo2cam_calibration,-1,-1,4.4,-1,-1,321,2367
begla/Intrinsic,-1,-1,2.1,-1,-1,15882,55535
begeekmyfriend/bplustree,-1,-1,4.1,-1,-1,155,1384
beagleboard/linux,-1,-1,2.1,-1,-1,3986113,24331963
beached/daw_json_link,-1,0,5.4,-1,-1,5074,42848
bbc/audiowaveform,-1,-1,4.8,-1,-1,3325,9813
bastibl/gr-ieee802-11,-1,-1,4.8,-1,-1,1442,4237
basil00/reqrypt,-1,-1,3,-1,-1,3149,13079
baresip/baresip,-1,104,6.5,-1,-1,9106,60696
bareos/bareos,-1,953,6.6,-1,-1,81552,319548
banach-space/clang-tutor,-1,-1,4.6,-1,-1,734,1285
bambulab/BambuStudio,-1,130,4.8,-1,-1,156534,834008
balloonwj/flamingo,-1,-1,1.9,-1,-1,28071,157632
balloonwj/TeamTalk,-1,-1,2.5,-1,-1,71144,291105
balde/balde,-1,-1,3.3,-1,-1,1098,8955
baidu/tera,-1,-1,4,-1,-1,14309,119858
baidu/openrasp,-1,-1,3.8,-1,-1,14230,47978
baidu/lac,-1,-1,4.2,-1,-1,566,2061
baidu/braft,-1,-1,7.1,-1,-1,3871,28531
baidu/bigflow,-1,-1,2.1,-1,-1,14059,62723
badgeek/svg2shenzhen,-1,-1,2.9,-1,-1,45493,114111
babelouest/glewlwyd,-1,-1,6,-1,-1,13181,138857
azul3d/engine,-1,-1,4.6,-1,-1,22925,19287
axel-download-accelerator/axel,-1,-1,4.5,-1,-1,1222,3662
awslabs/amazon-kinesis-video-streams-webrtc-sdk-c,-1,74,6.4,-1,-1,5736,38008
awawa-dev/HyperHDR,-1,0,5.1,-1,-1,7042,54290
avisingh599/mono-vo,-1,-1,4.1,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,3.5,-1,-1,412,2972
avahi/avahi,-1,-1,6.3,-1,-1,7678,41525
autowarefoundation/autoware.universe,-1,0,5.2,-1,-1,59507,258939
autotrace/autotrace,-1,62,5.2,-1,-1,3178,12482
autodiff/autodiff,-1,-1,5.8,-1,-1,2788,7917
autoas/as,-1,-1,3.2,-1,-1,147458,260483
atomvm/AtomVM,-1,2,6.9,-1,-1,7311,42948
atenpas/gpd,-1,-1,4.3,-1,-1,3230,7269
at-wat/mcl_3dl,-1,-1,5,-1,-1,1861,8418
astroidmail/astroid,-1,-1,5,-1,-1,2187,22664
astrand/xclip,-1,-1,4.3,-1,-1,511,1401
asset-group/5ghoul-5g-nr-attacks,-1,209,0.6,-1,-1,145028,451134
ashtuchkin/vive-diy-position-sensor,-1,-1,3.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,5.2,-1,-1,10253,31352
asb2m10/dexed,-1,-1,4,-1,-1,2311,8385
asLody/whale,-1,-1,3.8,-1,-1,19436,188585
arximboldi/lager,-1,-1,6,-1,-1,2122,10656
arximboldi/immer,-1,-1,6.1,-1,-1,5044,35182
arximboldi/ewig,-1,-1,4.5,-1,-1,276,1518
arx/ArxLibertatis,-1,0,5,-1,-1,22466,109301
arun11299/cpp-subprocess,-1,0,5.6,-1,-1,525,1554
artoolkitx/artoolkitx,-1,-1,3.9,-1,-1,195220,415907
artivis/manif,-1,0,5.1,-1,-1,5557,18667
arthenica/ffmpeg-kit,-1,-1,4.1,-1,-1,7097,22173
artem-ogre/CDT,-1,0,5.8,-1,-1,1337,6299
arq5x/bedtools2,-1,-1,4.4,-1,-1,15966,68226
arnaud-lb/php-rdkafka,-1,-1,4.4,-1,-1,906,5694
arnaud-lb/php-memory-profiler,-1,-1,5,-1,-1,144,1623
armfly/H7-TOOL_STM32H7_App,-1,-1,3.2,-1,-1,365897,1024665
arkq/bluez-alsa,-1,-1,5.8,-1,-1,4690,29916
arkdb/inception,-1,58,4.4,-1,-1,177419,777618
ariccio/altWinDirStat,-1,-1,3.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,-1,4.8,-1,-1,3303,11065
archercreat/titan,-1,0,3.8,-1,-1,665,4422
arc80/plywood,-1,-1,3.9,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,-1,4.9,-1,-1,20717,62646
aqi00/android2,-1,-1,2.5,-1,-1,75448,688707
appneta/tcpreplay,-1,-1,5.5,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,4.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,-1,4.5,-1,-1,100356,430164
apple/swift-crypto,-1,-1,7.7,-1,-1,41033,131863
apple/cups,-1,-1,5.5,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,3.6,-1,-1,7754,39984
apitrace/apitrace,-1,-1,5.3,-1,-1,19416,273030
apchenstu/Facial_Details_Synthesis,-1,-1,2.4,-1,-1,148756,351051
apache/subversion,-1,-1,7.5,-1,-1,149052,498731
apache/singa,-1,-1,5.3,-1,-1,15700,48768
apache/parquet-cpp,-1,-1,5,-1,-1,4252,21024
apache/openoffice,-1,-1,5.3,-1,-1,1114829,4852567
apache/nuttx,-1,6,7.5,-1,-1,1613588,2515444
apache/mynewt-core,-1,-1,7.8,-1,-1,306097,625406
apache/kudu,-1,0,7.2,-1,-1,110536,389875
apache/incubator-pegasus,-1,0,6.3,-1,-1,32402,159989
apache/impala,-1,-1,6.7,-1,-1,130609,383196
apache/httpd,-1,-1,6.5,-1,-1,66186,241981
apache/guacamole-server,-1,51,6.7,-1,-1,40388,34310
any1/wayvnc,-1,-1,5.6,-1,-1,874,7629
antimof/UxPlay,-1,-1,7.6,-1,-1,1901,22019
ant-media/LibRtmp-Client-for-Android,-1,-1,4.5,-1,-1,1049,9221
anse1/sqlsmith,-1,32,3.9,-1,-1,125,3221
ankitdhall/lidar_camera_calibration,-1,-1,3.2,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,3.4,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,1.6,-1,-1,26143,230409
andysworkshop/stm32plus,-1,-1,3,-1,-1,135725,260774
ands/lightmapper,-1,-1,3.5,-1,-1,142,1926
android/app-bundle-samples,-1,-1,3.4,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,3.8,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,3.6,-1,-1,6242,33829
andreiz/php-zookeeper,-1,-1,4.8,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,5,-1,-1,2147,15354
andreas-mausch/whatsapp-viewer,-1,-1,3.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,5.3,-1,-1,270113,1776014
anael-seghezzi/CToy,-1,-1,2.5,-1,-1,27193,164568
amzn/amzn-drivers,-1,0,5.8,-1,-1,8741,42363
amzeratul/halley,-1,-1,6.2,-1,-1,27744,297311
amule-project/amule,-1,-1,3.4,-1,-1,31284,126161
ampl/gsl,-1,288,5.5,-1,-1,64086,297929
amov-lab/Prometheus,-1,-1,0.6,-1,-1,19377,72211
amnezia-vpn/amnezia-client,-1,-1,4.9,-1,-1,43413,117448
ammen99/wf-recorder,-1,-1,5.4,-1,-1,88,2097
amd/OpenCL-caffe,-1,-1,2.1,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,3.5,-1,-1,5413,61675
altdesktop/playerctl,-1,-1,4.7,-1,-1,926,5157
altairwei/WizNotePlus,-1,0,3.9,-1,-1,64762,187848
alliedmodders/sourcemod,-1,85,5.3,-1,-1,146658,390977
alliedmodders/amxmodx,-1,34,3.7,-1,-1,122158,351991
allanrbo/filesremote,-1,-1,3.5,-1,-1,401,26947
aliyun/iotkit-embedded,-1,-1,2.5,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,3.5,-1,-1,214,2162
alicevision/AliceVision,-1,-1,6.3,-1,-1,38165,148006
alibaba/xquic,-1,-1,7.6,-1,-1,8639,63484
alibaba/tair,-1,79,4.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,5.3,-1,-1,8007,50024
alibaba/euler,-1,-1,3.9,-1,-1,4675,30733
